batch_id,tijd_min,inlet_temp_C,exhaust_temp_C,bed_temp_C,spray_rate_gmin,pan_snelheid_RPM,exhaust_humidity_pct,drukval_mbar,gewichtstoename_pct,kern_gewicht_mg,coating_conc_pct,afwijking_temp,afwijking_spray,batch_kwaliteit
COAT-013,0,40.2,30.3,35.6,0.0,5.1,29.9,2.9,0.021,338.2,15.6,0.18,0.0,goed
COAT-013,1,40.3,29.9,35.4,0.0,5.2,29.8,3.1,0.013,338.2,15.6,0.43,0.5,goed
COAT-013,2,40.6,30.2,35.2,0.13,4.8,29.6,3.3,-0.003,338.2,15.6,0.86,0.868,goed
COAT-013,3,41.6,31.2,36.8,0.64,5.3,32.3,3.2,0.007,338.2,15.6,0.44,0.857,goed
COAT-013,4,41.7,31.0,36.2,1.18,4.8,35.3,3.1,0.031,338.2,15.6,1.06,0.819,goed
COAT-013,5,42.5,31.3,37.2,1.66,5.2,35.6,3.3,0.052,338.2,15.6,0.78,0.845,goed
COAT-013,6,43.4,31.9,37.6,2.26,12.0,37.6,3.4,0.078,338.2,15.6,0.49,0.744,goed
COAT-013,7,44.6,33.0,38.6,2.81,12.0,38.2,3.5,0.134,338.2,15.6,0.14,0.694,goed
COAT-013,8,44.8,32.2,38.6,3.01,12.0,40.0,3.3,0.144,338.2,15.6,0.19,0.985,goed
COAT-013,9,45.1,32.7,38.6,3.8,12.0,42.7,3.4,0.191,338.2,15.6,0.36,0.7,goed
COAT-013,10,45.4,33.9,40.5,4.13,12.3,42.2,3.6,0.222,338.2,15.6,0.49,0.867,goed
COAT-013,11,45.8,33.2,39.4,4.49,11.8,44.3,3.5,0.226,338.2,15.6,0.51,0.505,goed
COAT-013,12,46.7,33.2,39.9,4.49,12.0,42.4,3.7,0.322,338.2,15.6,0.06,0.506,goed
COAT-013,13,47.1,34.5,41.5,4.62,11.9,42.8,3.6,0.368,338.2,15.6,0.02,0.379,goed
COAT-013,14,47.0,34.9,40.6,4.61,12.1,42.3,3.8,0.432,338.2,15.6,0.54,0.387,goed
COAT-013,15,47.5,34.3,41.0,4.67,11.7,44.9,3.7,0.499,338.2,15.6,0.45,0.333,goed
COAT-013,16,48.1,36.0,41.8,4.63,11.8,45.1,3.6,0.513,338.2,15.6,0.18,0.374,goed
COAT-013,17,48.2,36.2,42.3,4.46,12.1,43.3,3.8,0.554,338.2,15.6,0.37,0.539,goed
COAT-013,18,48.9,35.9,42.2,4.62,12.2,44.9,3.6,0.625,338.2,15.6,0.01,0.376,goed
COAT-013,19,49.6,37.4,43.5,4.57,11.9,44.3,3.6,0.669,338.2,15.6,0.42,0.431,goed
COAT-013,20,48.9,36.2,42.5,4.69,12.0,44.5,3.8,0.673,338.2,15.6,0.54,0.31,goed
COAT-013,21,49.5,37.5,43.6,4.67,12.1,41.5,3.7,0.724,338.2,15.6,0.25,0.327,goed
COAT-013,22,50.2,37.4,43.4,4.56,12.3,41.5,3.7,0.773,338.2,15.6,0.14,0.44,goed
COAT-013,23,49.8,37.4,43.3,4.42,11.9,42.2,3.7,0.847,338.2,15.6,0.44,0.581,goed
COAT-013,24,50.3,38.2,43.9,4.7,12.2,44.4,3.8,0.899,338.2,15.6,0.18,0.298,goed
COAT-013,25,50.8,38.5,44.1,4.37,11.7,43.9,3.7,0.944,338.2,15.6,0.11,0.627,goed
COAT-013,26,50.7,37.3,43.3,4.63,12.1,42.7,3.8,0.945,338.2,15.6,0.2,0.367,goed
COAT-013,27,51.1,39.7,45.2,4.38,12.2,41.6,3.7,1.046,338.2,15.6,0.01,0.625,goed
COAT-013,28,51.7,38.1,44.5,4.53,12.4,45.4,3.8,1.006,338.2,15.6,0.36,0.467,goed
COAT-013,29,51.4,38.5,44.6,4.73,12.1,44.5,3.7,1.088,338.2,15.6,0.1,0.268,goed
COAT-013,30,51.6,38.9,45.1,4.76,11.8,42.9,3.7,1.146,338.2,15.6,0.08,0.243,goed
COAT-013,31,51.9,39.7,45.7,4.52,11.7,44.3,3.7,1.138,338.2,15.6,0.04,0.479,goed
COAT-013,32,51.5,38.4,44.9,4.46,12.3,43.7,3.7,1.214,338.2,15.6,0.43,0.544,goed
COAT-013,33,51.8,38.9,45.1,4.66,11.9,44.1,3.8,1.297,338.2,15.6,0.35,0.343,goed
COAT-013,34,52.0,39.5,45.9,4.68,12.2,44.0,3.8,1.319,338.2,15.6,0.27,0.321,goed
COAT-013,35,52.3,39.3,45.9,4.55,12.2,44.6,3.7,1.38,338.2,15.6,0.06,0.447,goed
COAT-013,36,52.6,40.4,46.8,4.56,12.2,43.1,3.7,1.411,338.2,15.6,0.11,0.437,goed
COAT-013,37,52.0,38.2,45.3,4.48,12.0,44.2,3.8,1.483,338.2,15.6,0.62,0.522,goed
COAT-013,38,53.0,40.3,46.3,4.65,11.8,43.6,3.8,1.526,338.2,15.6,0.19,0.349,goed
COAT-013,39,52.3,39.7,46.3,4.64,11.6,44.0,3.9,1.554,338.2,15.6,0.57,0.359,goed
COAT-013,40,53.4,40.0,47.2,4.72,12.0,44.5,3.9,1.589,338.2,15.6,0.42,0.28,goed
COAT-013,41,52.7,40.1,46.2,4.64,12.0,45.2,3.9,1.643,338.2,15.6,0.32,0.357,goed
COAT-013,42,53.0,39.3,45.8,4.54,12.1,44.8,4.0,1.694,338.2,15.6,0.14,0.46,goed
COAT-013,43,53.0,40.2,46.4,4.53,12.3,42.7,3.8,1.747,338.2,15.6,0.2,0.466,goed
COAT-013,44,52.6,40.0,46.1,4.7,11.9,45.2,4.0,1.819,338.2,15.6,0.7,0.301,goed
COAT-013,45,53.7,41.4,47.9,4.48,12.2,42.6,4.0,1.841,338.2,15.6,0.31,0.519,goed
COAT-013,46,53.1,40.4,46.9,4.49,12.2,43.8,4.0,1.907,338.2,15.6,0.44,0.51,goed
COAT-013,47,54.4,42.2,48.3,4.63,12.0,44.1,3.7,1.94,338.2,15.6,0.85,0.371,goed
COAT-013,48,53.7,40.6,46.8,4.8,12.3,43.1,3.9,1.964,338.2,15.6,0.04,0.195,goed
COAT-013,49,53.8,41.1,47.4,4.68,12.0,44.3,4.0,2.025,338.2,15.6,0.06,0.316,goed
COAT-013,50,54.0,41.6,47.8,4.73,11.9,45.3,4.2,2.087,338.2,15.6,0.27,0.27,goed
COAT-013,51,54.2,41.2,47.5,4.7,11.9,44.7,4.2,2.129,338.2,15.6,0.39,0.304,goed
COAT-013,52,54.1,40.6,47.3,4.79,12.1,45.4,4.0,2.157,338.2,15.6,0.23,0.209,goed
COAT-013,53,54.2,41.5,48.1,4.61,12.0,44.5,4.2,2.216,338.2,15.6,0.24,0.394,goed
COAT-013,54,54.2,41.3,47.7,4.73,11.8,45.2,4.0,2.294,338.2,15.6,0.18,0.273,goed
COAT-013,55,53.7,40.9,47.5,4.58,12.0,43.9,4.0,2.292,338.2,15.6,0.37,0.417,goed
COAT-013,56,54.2,42.1,48.7,4.42,11.9,43.2,4.0,2.289,338.2,15.6,0.11,0.575,goed
COAT-013,57,53.6,40.9,47.3,4.65,12.1,45.6,4.2,2.369,338.2,15.6,0.56,0.348,goed
COAT-013,58,54.5,41.5,47.4,4.5,11.8,44.2,3.9,2.408,338.2,15.6,0.36,0.505,goed
COAT-013,59,54.8,42.0,48.6,4.55,12.1,42.2,4.0,2.487,338.2,15.6,0.61,0.445,goed
COAT-013,60,53.8,41.8,48.3,4.44,11.7,42.4,3.9,2.502,338.2,15.6,0.46,0.557,goed
COAT-013,61,54.1,41.5,47.7,4.69,12.1,44.8,4.0,2.573,338.2,15.6,0.14,0.305,goed
COAT-013,62,54.1,41.5,47.4,4.77,12.1,43.6,4.2,2.638,338.2,15.6,0.27,0.229,goed
COAT-013,63,54.2,41.3,47.6,4.63,12.0,43.7,4.1,2.617,338.2,15.6,0.11,0.375,goed
COAT-013,64,54.6,41.2,47.9,4.57,12.2,42.1,4.2,2.724,338.2,15.6,0.26,0.431,goed
COAT-013,65,54.3,41.3,48.0,4.62,12.1,45.2,4.2,2.767,338.2,15.6,0.12,0.383,goed
COAT-013,66,53.7,40.7,47.2,4.66,11.9,44.9,4.2,2.829,338.2,15.6,0.71,0.339,goed
COAT-013,67,54.8,41.2,48.0,4.62,12.0,41.3,4.2,2.848,338.2,15.6,0.34,0.381,goed
COAT-013,68,54.6,41.4,48.0,4.57,12.3,44.1,4.0,2.921,338.2,15.6,0.09,0.433,goed
COAT-013,69,54.5,42.8,48.7,4.56,12.0,44.5,4.1,2.964,338.2,15.6,0.02,0.436,goed
COAT-013,70,54.3,40.9,47.6,4.75,12.2,46.2,4.3,3.024,338.2,15.6,0.21,0.245,goed
COAT-013,71,54.6,41.6,47.9,4.62,12.0,44.0,4.2,3.038,338.2,15.6,0.05,0.378,goed
COAT-013,72,55.0,42.4,48.2,4.68,11.9,45.3,4.2,3.109,338.2,15.6,0.38,0.32,goed
COAT-013,73,55.2,43.1,49.0,4.63,12.1,44.7,4.3,3.122,338.2,15.6,0.63,0.367,goed
COAT-013,74,54.8,41.3,47.9,4.79,12.1,43.6,4.3,3.188,338.2,15.6,0.17,0.212,goed
COAT-013,75,54.4,41.7,47.5,4.64,12.0,43.5,4.2,3.222,338.2,15.6,0.21,0.361,goed
COAT-013,76,54.4,41.5,48.1,4.6,11.8,45.6,4.1,3.288,338.2,15.6,0.28,0.396,goed
COAT-013,77,55.0,41.8,48.3,4.69,11.8,43.6,4.2,3.364,338.2,15.6,0.31,0.315,goed
COAT-013,78,54.6,40.3,47.4,4.45,11.9,45.7,4.3,3.356,338.2,15.6,0.06,0.55,goed
COAT-013,79,54.9,42.2,48.4,4.71,12.2,44.0,4.4,3.429,338.2,15.6,0.15,0.293,goed
COAT-013,80,55.0,41.8,48.4,4.56,11.6,43.6,4.3,3.499,338.2,15.6,0.32,0.438,goed
COAT-013,81,54.8,42.3,48.5,4.42,11.6,42.7,4.1,3.535,338.2,15.6,0.11,0.579,goed
COAT-013,82,55.2,42.0,48.9,4.58,11.8,43.5,4.3,3.572,338.2,15.6,0.41,0.42,goed
COAT-013,83,54.9,41.2,48.0,4.55,11.9,43.8,4.1,3.556,338.2,15.6,0.13,0.455,goed
COAT-013,84,55.2,41.7,48.9,4.59,12.1,44.7,4.3,3.636,338.2,15.6,0.41,0.413,goed
COAT-013,85,55.3,42.7,49.5,4.54,11.6,43.4,4.4,3.661,338.2,15.6,0.47,0.461,goed
COAT-013,86,54.2,41.2,47.9,4.55,12.1,43.8,4.4,3.733,338.2,15.6,0.61,0.449,goed
COAT-013,87,54.9,41.8,48.5,4.54,12.3,42.2,4.4,3.772,338.2,15.6,0.06,0.455,goed
COAT-013,88,54.9,41.9,48.5,4.66,12.1,44.2,4.0,3.807,338.2,15.6,0.06,0.338,goed
COAT-013,89,55.2,41.7,48.5,4.57,11.8,44.0,4.1,3.894,338.2,15.6,0.33,0.433,goed
COAT-013,90,55.3,42.6,49.3,4.48,12.0,43.9,4.2,3.893,338.2,15.6,0.5,0.519,goed
COAT-013,91,54.5,41.9,48.0,4.63,12.2,44.1,4.4,3.96,338.2,15.6,0.32,0.365,goed
COAT-013,92,54.8,42.5,48.5,4.67,12.3,43.0,4.5,4.028,338.2,15.6,0.01,0.327,goed
COAT-013,93,55.0,41.9,48.1,4.54,11.7,45.0,4.5,4.042,338.2,15.6,0.11,0.462,goed
COAT-013,94,54.8,42.1,48.5,4.39,12.2,43.1,4.4,4.081,338.2,15.6,0.04,0.615,goed
COAT-013,95,54.7,42.1,48.6,4.69,11.9,44.8,4.3,4.155,338.2,15.6,0.13,0.308,goed
COAT-013,96,55.2,42.5,48.8,4.5,11.9,43.5,4.7,4.185,338.2,15.6,0.36,0.496,goed
COAT-013,97,54.8,42.1,48.5,4.57,11.7,43.2,4.5,4.266,338.2,15.6,0.06,0.434,goed
COAT-013,98,55.4,43.3,49.4,4.59,12.1,44.6,4.4,4.296,338.2,15.6,0.54,0.408,goed
COAT-013,99,54.9,42.4,48.7,4.64,12.0,43.4,4.4,4.374,338.2,15.6,0.02,0.362,goed
COAT-013,100,54.8,42.2,48.7,4.58,11.8,43.2,4.4,4.398,338.2,15.6,0.06,0.418,goed
COAT-013,101,55.3,42.9,49.1,4.5,12.1,43.5,4.5,4.438,338.2,15.6,0.43,0.501,goed
COAT-013,102,55.1,42.7,49.0,4.85,11.9,44.1,4.4,4.456,338.2,15.6,0.16,0.153,goed
COAT-013,103,55.4,42.6,49.0,4.69,12.0,42.6,4.4,4.531,338.2,15.6,0.51,0.313,goed
COAT-013,104,54.7,41.6,48.3,4.54,12.0,44.9,4.5,4.578,338.2,15.6,0.19,0.459,goed
COAT-013,105,54.7,42.3,48.4,4.65,11.9,43.9,4.5,4.619,338.2,15.6,0.27,0.346,goed
COAT-013,106,55.2,43.2,49.1,4.71,12.2,43.3,4.4,4.661,338.2,15.6,0.29,0.285,goed
COAT-013,107,54.9,42.5,48.5,4.57,12.0,44.0,4.6,4.747,338.2,15.6,0.05,0.429,goed
COAT-013,108,55.3,42.2,48.7,4.58,12.2,43.9,4.7,4.779,338.2,15.6,0.37,0.422,goed
COAT-013,109,55.1,42.5,49.0,4.72,12.2,44.0,4.5,4.79,338.2,15.6,0.19,0.282,goed
COAT-013,110,55.3,42.1,49.2,4.5,12.3,42.3,4.5,4.818,338.2,15.6,0.32,0.499,goed
COAT-013,111,55.2,42.7,48.9,4.64,11.9,42.3,4.7,4.855,338.2,15.6,0.31,0.364,goed
COAT-013,112,55.1,43.3,49.6,4.56,12.1,43.7,4.5,4.934,338.2,15.6,0.17,0.441,goed
COAT-013,113,55.2,41.3,48.4,4.45,12.1,43.3,4.7,4.988,338.2,15.6,0.24,0.549,goed
COAT-013,114,55.4,42.7,49.0,4.43,12.1,42.1,4.6,5.014,338.2,15.6,0.49,0.57,goed
COAT-013,115,55.2,42.4,48.9,4.61,12.0,46.2,4.6,5.074,338.2,15.6,0.27,0.387,goed
COAT-013,116,55.0,42.0,48.4,4.47,5.2,42.7,4.5,5.108,338.2,15.6,0.06,0.527,goed
COAT-013,117,54.7,41.2,47.9,4.62,4.7,43.1,4.6,5.151,338.2,15.6,0.26,0.381,goed
COAT-013,118,55.5,42.5,49.2,4.67,5.0,43.7,4.6,5.199,338.2,15.6,0.58,0.331,goed
COAT-013,119,55.1,42.1,48.8,4.45,4.9,43.8,4.8,5.232,338.2,15.6,0.11,0.549,goed
COAT-014,0,40.7,30.6,35.7,0.27,4.9,31.1,3.0,-0.005,344.3,14.9,0.73,0.273,goed
COAT-014,1,40.9,31.0,36.6,0.37,5.0,31.9,3.1,0.045,344.3,14.9,0.18,0.126,goed
COAT-014,2,41.4,30.3,35.9,0.94,5.2,33.5,3.0,-0.016,344.3,14.9,0.07,0.057,goed
COAT-014,3,42.4,31.3,37.0,1.6,4.9,35.1,3.0,-0.026,344.3,14.9,0.28,0.096,goed
COAT-014,4,42.5,31.0,36.4,1.97,5.1,36.0,3.4,-0.004,344.3,14.9,0.22,0.033,goed
COAT-014,5,43.3,31.5,37.4,2.33,5.1,37.3,3.2,0.061,344.3,14.9,0.06,0.173,goed
COAT-014,6,44.3,32.4,38.5,2.96,11.8,42.1,3.5,0.063,344.3,14.9,0.36,0.038,goed
COAT-014,7,45.1,32.6,38.7,3.46,12.1,39.5,3.4,0.112,344.3,14.9,0.71,0.039,goed
COAT-014,8,44.6,32.4,38.3,3.82,11.9,41.4,3.6,0.165,344.3,14.9,0.33,0.179,goed
COAT-014,9,45.3,32.3,39.3,4.42,11.8,42.8,3.6,0.206,344.3,14.9,0.17,0.083,goed
COAT-014,10,46.5,33.3,40.2,4.94,12.2,46.4,3.7,0.211,344.3,14.9,0.62,0.06,goed
COAT-014,11,46.3,33.1,40.2,5.51,12.2,46.2,3.7,0.302,344.3,14.9,0.09,0.508,goed
COAT-014,12,46.8,33.7,40.7,5.3,11.7,45.8,3.6,0.336,344.3,14.9,0.02,0.299,goed
COAT-014,13,47.9,33.9,40.9,5.43,12.1,45.8,3.7,0.394,344.3,14.9,0.73,0.433,goed
COAT-014,14,47.9,33.5,41.3,5.5,11.7,46.3,3.9,0.438,344.3,14.9,0.34,0.5,goed
COAT-014,15,48.1,35.0,41.2,5.33,11.6,46.0,3.7,0.497,344.3,14.9,0.18,0.332,goed
COAT-014,16,47.9,35.0,41.1,5.35,11.8,45.3,3.7,0.563,344.3,14.9,0.33,0.349,goed
COAT-014,17,48.5,35.6,42.1,5.32,11.9,44.7,3.6,0.588,344.3,14.9,0.12,0.32,goed
COAT-014,18,49.4,36.3,43.2,5.4,12.1,45.2,3.7,0.672,344.3,14.9,0.5,0.399,goed
COAT-014,19,49.4,36.5,42.8,5.53,11.8,47.1,3.8,0.696,344.3,14.9,0.16,0.533,goed
COAT-014,20,49.6,36.4,42.8,5.42,12.2,46.3,3.9,0.736,344.3,14.9,0.07,0.418,goed
COAT-014,21,50.4,36.4,44.0,5.56,12.1,47.3,3.7,0.782,344.3,14.9,0.61,0.559,goed
COAT-014,22,50.0,36.4,43.2,5.45,12.0,46.6,3.6,0.865,344.3,14.9,0.02,0.455,goed
COAT-014,23,50.4,37.5,44.1,5.45,12.1,46.5,3.8,0.881,344.3,14.9,0.16,0.445,goed
COAT-014,24,51.4,37.5,44.6,5.4,11.8,45.0,3.8,0.98,344.3,14.9,0.93,0.399,goed
COAT-014,25,51.3,38.8,45.2,5.43,12.0,46.7,3.9,1.011,344.3,14.9,0.57,0.429,goed
COAT-014,26,51.1,38.5,44.6,5.34,11.9,47.3,3.8,1.042,344.3,14.9,0.23,0.341,goed
COAT-014,27,51.8,38.5,45.5,5.34,11.8,46.0,3.9,1.151,344.3,14.9,0.68,0.343,goed
COAT-014,28,51.4,38.9,44.9,5.42,11.9,46.6,3.9,1.209,344.3,14.9,0.12,0.422,goed
COAT-014,29,52.1,39.1,45.3,5.46,12.2,48.3,3.8,1.233,344.3,14.9,0.66,0.46,goed
COAT-014,30,51.0,38.1,44.7,5.49,11.8,45.2,3.9,1.243,344.3,14.9,0.65,0.491,goed
COAT-014,31,51.8,38.5,45.2,5.65,11.6,46.2,3.8,1.308,344.3,14.9,0.03,0.653,goed
COAT-014,32,52.4,39.2,45.5,5.4,12.0,45.8,3.8,1.37,344.3,14.9,0.38,0.399,goed
COAT-014,33,53.0,40.0,46.6,5.37,11.9,47.2,3.8,1.41,344.3,14.9,0.9,0.373,goed
COAT-014,34,52.5,39.1,45.9,5.37,12.0,47.8,3.9,1.526,344.3,14.9,0.22,0.366,goed
COAT-014,35,52.5,39.2,46.1,5.22,12.1,47.7,3.8,1.53,344.3,14.9,0.06,0.217,goed
COAT-014,36,52.7,39.1,45.7,5.27,11.9,45.0,4.0,1.594,344.3,14.9,0.17,0.265,goed
COAT-014,37,53.1,39.8,46.0,5.56,11.9,46.9,4.1,1.678,344.3,14.9,0.43,0.565,goed
COAT-014,38,52.6,39.4,46.1,5.43,11.9,47.2,3.9,1.695,344.3,14.9,0.2,0.426,goed
COAT-014,39,53.3,40.3,46.9,5.35,12.3,45.0,3.9,1.729,344.3,14.9,0.46,0.354,goed
COAT-014,40,54.2,40.8,47.5,5.52,11.8,47.5,3.8,1.844,344.3,14.9,1.21,0.515,goed
COAT-014,41,53.6,41.0,47.3,5.47,11.8,47.8,4.0,1.861,344.3,14.9,0.52,0.47,goed
COAT-014,42,54.3,40.9,47.7,5.38,11.8,46.2,3.9,1.894,344.3,14.9,1.14,0.381,goed
COAT-014,43,54.0,40.9,47.5,5.5,12.0,48.7,4.0,1.992,344.3,14.9,0.76,0.504,goed
COAT-014,44,53.5,40.8,47.1,5.32,11.9,47.3,4.0,1.981,344.3,14.9,0.16,0.318,goed
COAT-014,45,53.7,40.5,46.7,5.33,12.2,45.8,3.9,2.048,344.3,14.9,0.29,0.327,goed
COAT-014,46,53.8,41.0,46.7,5.37,11.9,46.2,4.1,2.089,344.3,14.9,0.3,0.368,goed
COAT-014,47,54.2,41.5,47.5,5.28,12.3,46.4,4.2,2.124,344.3,14.9,0.6,0.276,goed
COAT-014,48,54.0,41.8,48.3,5.45,12.0,47.5,4.1,2.212,344.3,14.9,0.41,0.453,goed
COAT-014,49,54.0,41.6,47.5,5.2,11.8,45.4,4.0,2.264,344.3,14.9,0.27,0.202,goed
COAT-014,50,54.4,41.7,48.3,5.39,11.9,46.3,4.0,2.331,344.3,14.9,0.63,0.392,goed
COAT-014,51,53.5,40.8,46.7,5.37,12.1,46.0,3.9,2.358,344.3,14.9,0.35,0.368,goed
COAT-014,52,54.3,40.7,47.6,5.38,11.8,46.3,4.1,2.381,344.3,14.9,0.45,0.379,goed
COAT-014,53,54.1,41.2,47.8,5.5,12.1,48.1,3.9,2.47,344.3,14.9,0.18,0.503,goed
COAT-014,54,55.0,43.1,48.9,5.39,12.2,47.8,4.1,2.496,344.3,14.9,1.01,0.391,goed
COAT-014,55,54.9,40.8,47.7,5.42,12.2,46.5,4.1,2.622,344.3,14.9,0.82,0.419,goed
COAT-014,56,54.6,40.7,47.9,5.4,12.2,47.0,4.0,2.616,344.3,14.9,0.48,0.397,goed
COAT-014,57,55.0,41.4,48.4,5.38,12.0,46.1,3.9,2.716,344.3,14.9,0.84,0.383,goed
COAT-014,58,54.6,41.8,48.1,5.42,12.0,45.9,4.3,2.715,344.3,14.9,0.46,0.42,goed
COAT-014,59,54.0,40.5,47.2,5.54,12.0,46.4,4.2,2.78,344.3,14.9,0.23,0.537,goed
COAT-014,60,54.9,43.3,49.4,5.34,12.2,48.0,4.2,2.844,344.3,14.9,0.64,0.344,goed
COAT-014,61,55.0,40.8,47.6,5.45,12.1,46.2,3.9,2.873,344.3,14.9,0.75,0.454,goed
COAT-014,62,54.5,41.5,48.9,5.42,11.9,45.6,4.2,2.952,344.3,14.9,0.22,0.421,goed
COAT-014,63,54.9,41.9,48.4,5.5,12.0,45.7,4.1,2.981,344.3,14.9,0.52,0.499,goed
COAT-014,64,54.8,41.8,48.2,5.26,11.9,46.7,4.1,3.029,344.3,14.9,0.42,0.255,goed
COAT-014,65,55.3,41.6,48.5,5.44,11.6,45.4,4.3,3.116,344.3,14.9,0.88,0.441,goed
COAT-014,66,54.8,41.5,48.7,5.41,12.2,47.0,4.1,3.13,344.3,14.9,0.33,0.412,goed
COAT-014,67,55.1,42.1,48.5,5.45,12.0,47.2,4.0,3.172,344.3,14.9,0.67,0.445,goed
COAT-014,68,54.6,41.8,48.1,5.42,12.1,44.9,4.1,3.224,344.3,14.9,0.1,0.423,goed
COAT-014,69,54.3,41.2,47.4,5.38,12.0,46.5,4.2,3.288,344.3,14.9,0.19,0.376,goed
COAT-014,70,55.2,42.0,48.5,5.33,11.9,44.9,4.3,3.354,344.3,14.9,0.67,0.333,goed
COAT-014,71,55.0,41.9,48.4,5.37,12.2,46.0,4.3,3.402,344.3,14.9,0.48,0.373,goed
COAT-014,72,54.4,40.9,47.6,5.29,12.1,47.7,4.4,3.489,344.3,14.9,0.14,0.289,goed
COAT-014,73,55.3,41.5,48.3,5.52,11.9,44.7,4.3,3.478,344.3,14.9,0.66,0.519,goed
COAT-014,74,54.8,40.7,48.0,5.31,12.0,46.3,4.3,3.556,344.3,14.9,0.2,0.313,goed
COAT-014,75,55.1,42.4,48.2,5.33,11.8,46.0,4.2,3.598,344.3,14.9,0.49,0.329,goed
COAT-014,76,55.1,41.2,48.3,5.43,12.0,46.6,4.3,3.676,344.3,14.9,0.48,0.431,goed
COAT-014,77,54.8,41.0,47.4,5.34,12.1,45.9,4.4,3.729,344.3,14.9,0.09,0.342,goed
COAT-014,78,55.2,42.1,48.4,5.33,11.8,45.5,4.4,3.752,344.3,14.9,0.45,0.33,goed
COAT-014,79,55.1,42.2,48.4,5.45,12.1,47.6,4.3,3.839,344.3,14.9,0.42,0.446,goed
COAT-014,80,55.4,42.5,48.8,5.32,12.0,46.6,4.4,3.878,344.3,14.9,0.72,0.324,goed
COAT-014,81,55.1,41.8,48.2,5.35,12.0,45.8,4.5,3.912,344.3,14.9,0.35,0.351,goed
COAT-014,82,55.0,41.6,47.9,5.62,12.1,46.7,4.5,3.967,344.3,14.9,0.25,0.621,goed
COAT-014,83,55.7,42.2,49.4,5.38,12.2,45.0,4.4,4.001,344.3,14.9,0.89,0.383,goed
COAT-014,84,55.2,42.6,48.8,5.35,11.9,45.0,4.4,4.07,344.3,14.9,0.46,0.349,goed
COAT-014,85,55.2,41.2,47.8,5.5,11.8,47.0,4.6,4.132,344.3,14.9,0.41,0.502,goed
COAT-014,86,54.8,41.4,48.5,5.4,12.3,47.9,4.7,4.169,344.3,14.9,0.05,0.401,goed
COAT-014,87,55.3,42.3,48.0,5.22,12.0,46.3,4.5,4.23,344.3,14.9,0.53,0.222,goed
COAT-014,88,54.9,41.7,48.4,5.54,11.5,48.2,4.4,4.284,344.3,14.9,0.1,0.536,goed
COAT-014,89,55.1,42.2,48.9,5.25,11.7,46.3,4.4,4.333,344.3,14.9,0.3,0.247,goed
COAT-014,90,55.2,41.8,48.5,5.45,12.1,44.0,4.4,4.41,344.3,14.9,0.41,0.451,goed
COAT-014,91,55.2,41.2,48.5,5.46,12.2,44.0,4.7,4.418,344.3,14.9,0.39,0.457,goed
COAT-014,92,55.4,42.2,48.4,5.4,12.0,47.1,4.5,4.495,344.3,14.9,0.51,0.399,goed
COAT-014,93,55.3,42.7,49.2,5.33,12.2,46.3,4.5,4.567,344.3,14.9,0.44,0.33,goed
COAT-014,94,55.9,43.0,49.7,5.32,12.4,44.9,4.5,4.647,344.3,14.9,1.02,0.317,goed
COAT-014,95,55.6,41.5,48.4,5.61,11.9,46.8,4.5,4.666,344.3,14.9,0.69,0.608,goed
COAT-014,96,56.1,42.7,49.7,5.31,11.9,44.9,4.5,4.708,344.3,14.9,1.17,0.312,goed
COAT-014,97,55.8,42.6,49.5,5.47,12.1,46.2,4.6,4.736,344.3,14.9,0.92,0.471,goed
COAT-014,98,55.3,42.0,48.7,5.27,12.0,46.2,4.7,4.788,344.3,14.9,0.4,0.27,goed
COAT-014,99,55.8,42.5,49.2,5.48,11.7,47.5,4.6,4.865,344.3,14.9,0.91,0.485,goed
COAT-014,100,55.4,42.7,48.8,5.28,12.2,46.1,4.5,4.887,344.3,14.9,0.49,0.282,goed
COAT-014,101,55.7,43.4,48.9,5.33,11.7,48.5,4.6,4.98,344.3,14.9,0.76,0.332,goed
COAT-014,102,55.9,41.7,48.9,5.39,11.6,45.1,4.6,5.008,344.3,14.9,0.98,0.388,goed
COAT-014,103,54.7,41.1,47.7,5.38,12.5,47.5,4.7,5.014,344.3,14.9,0.19,0.383,goed
COAT-014,104,55.5,42.7,49.3,5.43,11.8,44.9,4.6,5.088,344.3,14.9,0.62,0.431,goed
COAT-014,105,55.6,42.8,48.9,5.21,12.2,45.9,4.5,5.124,344.3,14.9,0.68,0.21,goed
COAT-014,106,55.8,42.2,49.3,5.29,12.0,44.4,4.5,5.141,344.3,14.9,0.86,0.286,goed
COAT-014,107,55.5,42.1,48.5,5.47,12.2,44.6,4.7,5.233,344.3,14.9,0.62,0.466,goed
COAT-014,108,55.1,42.8,49.0,5.39,12.1,46.5,4.7,5.268,344.3,14.9,0.22,0.392,goed
COAT-014,109,55.4,41.3,48.5,5.45,12.2,46.7,4.7,5.353,344.3,14.9,0.42,0.451,goed
COAT-014,110,55.3,42.8,49.1,5.27,12.1,46.1,4.8,5.344,344.3,14.9,0.37,0.269,goed
COAT-014,111,55.3,42.8,49.0,5.43,11.6,47.1,4.7,5.447,344.3,14.9,0.33,0.431,goed
COAT-014,112,55.6,42.9,49.1,5.39,11.8,45.8,4.7,5.49,344.3,14.9,0.64,0.393,goed
COAT-014,113,55.0,41.5,48.2,5.41,4.9,47.0,4.5,5.529,344.3,14.9,0.03,0.406,goed
