alarm_id,timestamp,tag,prioriteit,type,status,duur_sec,is_nuisance,in_alarm_flood,operator_actie,dag_type,shift
7336,2025-02-22 20:18:50,TAH-102,medium,temperatuur,actief,431,1,0,acknowledge,weekend,avond
7370,2025-02-22 20:21:45,FAL-302,medium,debiet,teruggekeerd,125,1,0,suppress,weekend,avond
7385,2025-02-22 21:27:00,FAL-302,medium,debiet,acknowledged,254,1,0,acknowledge,weekend,avond
7397,2025-02-22 21:59:37,XA-502,laag,equipment,actief,12,1,0,acknowledge,weekend,avond
7335,2025-02-22 22:06:06,TAH-102,medium,temperatuur,teruggekeerd,91,1,0,acknowledge,weekend,nacht
7420,2025-02-22 22:19:31,CA-801,laag,communicatie,actief,181,1,0,actie_genomen,weekend,nacht
7387,2025-02-22 22:21:46,LAH-401,hoog,niveau,actief,292,0,0,actie_genomen,weekend,nacht
7406,2025-02-22 22:36:53,AAH-601,medium,analyse,acknowledged,2828,0,0,actie_genomen,weekend,nacht
7364,2025-02-22 22:42:06,FAH-301,medium,debiet,teruggekeerd,1088,0,0,acknowledge,weekend,nacht
7358,2025-02-22 22:59:32,PAH-202,laag,druk,teruggekeerd,588,1,0,actie_genomen,weekend,nacht
7429,2025-02-22 23:07:16,CA-801,laag,communicatie,acknowledged,132,1,0,acknowledge,weekend,nacht
7355,2025-02-22 23:42:16,PAH-202,laag,druk,teruggekeerd,18,1,0,actie_genomen,weekend,nacht
7495,2025-02-23 00:27:16,XA-502,laag,equipment,actief,112,1,0,acknowledge,weekend,nacht
7461,2025-02-23 00:46:14,PAH-202,laag,druk,actief,191,1,0,geen,weekend,nacht
7516,2025-02-23 01:04:52,CA-801,laag,communicatie,acknowledged,167,1,0,actie_genomen,weekend,nacht
7512,2025-02-23 01:13:39,CA-801,laag,communicatie,teruggekeerd,450,1,0,geen,weekend,nacht
7493,2025-02-23 01:23:23,XA-502,laag,equipment,teruggekeerd,318,1,0,geen,weekend,nacht
7470,2025-02-23 01:36:49,FAH-301,medium,debiet,acknowledged,662,0,0,actie_genomen,weekend,nacht
7521,2025-02-23 01:45:40,CA-801,laag,communicatie,acknowledged,259,1,0,geen,weekend,nacht
7487,2025-02-23 01:56:59,LAL-401,hoog,niveau,acknowledged,2107,0,0,actie_genomen,weekend,nacht
7467,2025-02-23 01:58:51,FAH-301,medium,debiet,acknowledged,222,0,0,geen,weekend,nacht
7520,2025-02-23 02:02:31,CA-801,laag,communicatie,teruggekeerd,634,1,0,acknowledge,weekend,nacht
7456,2025-02-23 02:04:57,PAH-202,laag,druk,actief,1,1,0,actie_genomen,weekend,nacht
7463,2025-02-23 02:36:15,PAH-202,laag,druk,acknowledged,1220,1,0,geen,weekend,nacht
7448,2025-02-23 02:41:58,PAH-201,hoog,druk,actief,1260,0,0,suppress,weekend,nacht
7468,2025-02-23 02:47:11,FAH-301,medium,debiet,acknowledged,111,0,0,geen,weekend,nacht
7522,2025-02-23 03:23:19,CA-801,laag,communicatie,acknowledged,43,1,0,actie_genomen,weekend,nacht
7499,2025-02-23 03:37:49,XA-502,laag,equipment,acknowledged,12,1,0,acknowledge,weekend,nacht
7504,2025-02-23 03:50:28,XA-502,laag,equipment,actief,216,1,0,actie_genomen,weekend,nacht
7454,2025-02-23 04:04:00,PAH-202,laag,druk,teruggekeerd,165,1,0,acknowledge,weekend,nacht
7502,2025-02-23 04:40:44,XA-502,laag,equipment,acknowledged,671,1,0,actie_genomen,weekend,nacht
7525,2025-02-23 04:44:57,CA-801,laag,communicatie,acknowledged,550,1,0,suppress,weekend,nacht
7507,2025-02-23 05:05:57,XA-502,laag,equipment,teruggekeerd,3,1,0,suppress,weekend,nacht
7524,2025-02-23 05:12:24,CA-801,laag,communicatie,acknowledged,179,1,0,acknowledge,weekend,nacht
7531,2025-02-23 05:27:20,CA-801,laag,communicatie,actief,377,1,0,acknowledge,weekend,nacht
7452,2025-02-23 05:29:28,PAH-202,laag,druk,teruggekeerd,45,1,0,actie_genomen,weekend,nacht
7481,2025-02-23 05:30:24,FAL-302,medium,debiet,actief,64,1,0,actie_genomen,weekend,nacht
7511,2025-02-23 05:53:58,CA-801,laag,communicatie,actief,466,1,0,geen,weekend,nacht
7478,2025-02-23 05:55:28,FAL-302,medium,debiet,acknowledged,111,1,0,acknowledge,weekend,nacht
7510,2025-02-23 05:57:55,CA-801,laag,communicatie,acknowledged,151,1,0,acknowledge,weekend,nacht
7479,2025-02-23 05:59:16,FAL-302,medium,debiet,actief,241,1,0,actie_genomen,weekend,nacht
7515,2025-02-23 06:02:27,CA-801,laag,communicatie,actief,531,1,0,actie_genomen,weekend,dag
7514,2025-02-23 06:19:02,CA-801,laag,communicatie,acknowledged,146,1,0,actie_genomen,weekend,dag
7447,2025-02-23 06:29:57,TAH-102,medium,temperatuur,teruggekeerd,405,1,0,suppress,weekend,dag
7455,2025-02-23 07:00:26,PAH-202,laag,druk,actief,1654,1,0,actie_genomen,weekend,dag
7486,2025-02-23 07:01:42,LAL-401,hoog,niveau,acknowledged,234,0,0,actie_genomen,weekend,dag
7500,2025-02-23 07:20:39,XA-502,laag,equipment,actief,108,1,0,actie_genomen,weekend,dag
7490,2025-02-23 07:34:10,XA-501,medium,equipment,acknowledged,334,0,0,actie_genomen,weekend,dag
7445,2025-02-23 07:51:24,TAH-102,medium,temperatuur,acknowledged,80,1,0,actie_genomen,weekend,dag
7437,2025-02-23 07:53:00,TAH-101,hoog,temperatuur,acknowledged,819,0,0,actie_genomen,weekend,dag
7436,2025-02-23 08:05:31,TAH-101,hoog,temperatuur,acknowledged,743,0,0,actie_genomen,weekend,dag
7475,2025-02-23 08:09:56,FAL-302,medium,debiet,acknowledged,1,1,0,actie_genomen,weekend,dag
7523,2025-02-23 08:18:01,CA-801,laag,communicatie,acknowledged,372,1,0,acknowledge,weekend,dag
7498,2025-02-23 08:18:34,XA-502,laag,equipment,acknowledged,560,1,0,acknowledge,weekend,dag
7459,2025-02-23 09:35:35,PAH-202,laag,druk,acknowledged,217,1,0,acknowledge,weekend,dag
7466,2025-02-23 09:39:19,FAL-301,hoog,debiet,teruggekeerd,844,0,0,actie_genomen,weekend,dag
7457,2025-02-23 09:48:38,PAH-202,laag,druk,actief,254,1,0,suppress,weekend,dag
7440,2025-02-23 10:31:12,TAH-102,medium,temperatuur,actief,144,1,0,suppress,weekend,dag
7492,2025-02-23 11:27:24,XA-502,laag,equipment,acknowledged,491,1,0,acknowledge,weekend,dag
7462,2025-02-23 11:28:22,PAH-202,laag,druk,acknowledged,330,1,0,actie_genomen,weekend,dag
7477,2025-02-23 11:29:07,FAL-302,medium,debiet,acknowledged,270,1,0,acknowledge,weekend,dag
7509,2025-02-23 11:41:33,XA-502,laag,equipment,acknowledged,541,1,0,actie_genomen,weekend,dag
7503,2025-02-23 12:13:45,XA-502,laag,equipment,actief,115,1,0,acknowledge,weekend,dag
7469,2025-02-23 12:32:09,FAH-301,medium,debiet,acknowledged,148,0,0,acknowledge,weekend,dag
7528,2025-02-23 12:50:20,CA-801,laag,communicatie,acknowledged,654,1,0,acknowledge,weekend,dag
7446,2025-02-23 13:17:07,TAH-102,medium,temperatuur,acknowledged,556,1,0,suppress,weekend,dag
7496,2025-02-23 13:34:54,XA-502,laag,equipment,actief,98,1,0,actie_genomen,weekend,dag
7530,2025-02-23 13:38:20,CA-801,laag,communicatie,teruggekeerd,183,1,0,geen,weekend,dag
7458,2025-02-23 14:11:00,PAH-202,laag,druk,actief,105,1,0,actie_genomen,weekend,avond
7488,2025-02-23 14:12:16,LAHH-401,kritiek,niveau,teruggekeerd,909,0,0,actie_genomen,weekend,avond
7442,2025-02-23 14:28:34,TAH-102,medium,temperatuur,teruggekeerd,108,1,0,actie_genomen,weekend,avond
7449,2025-02-23 14:34:19,PAH-202,laag,druk,acknowledged,93,1,0,acknowledge,weekend,avond
7501,2025-02-23 14:38:32,XA-502,laag,equipment,teruggekeerd,113,1,0,actie_genomen,weekend,avond
7518,2025-02-23 15:04:09,CA-801,laag,communicatie,acknowledged,1267,1,0,geen,weekend,avond
7474,2025-02-23 15:07:31,FAL-302,medium,debiet,actief,2,1,0,actie_genomen,weekend,avond
7460,2025-02-23 15:26:34,PAH-202,laag,druk,acknowledged,169,1,0,actie_genomen,weekend,avond
7438,2025-02-23 15:38:29,TAH-102,medium,temperatuur,acknowledged,176,1,0,acknowledge,weekend,avond
7473,2025-02-23 16:06:35,FAL-302,medium,debiet,actief,350,1,0,actie_genomen,weekend,avond
7465,2025-02-23 16:18:22,PAH-202,laag,druk,acknowledged,704,1,0,geen,weekend,avond
7476,2025-02-23 16:23:43,FAL-302,medium,debiet,actief,243,1,0,suppress,weekend,avond
7444,2025-02-23 16:31:26,TAH-102,medium,temperatuur,teruggekeerd,49,1,0,suppress,weekend,avond
7472,2025-02-23 16:34:10,FAL-302,medium,debiet,acknowledged,257,1,0,geen,weekend,avond
7483,2025-02-23 16:39:31,FAL-302,medium,debiet,actief,183,1,0,actie_genomen,weekend,avond
7464,2025-02-23 17:40:25,PAH-202,laag,druk,actief,121,1,0,acknowledge,weekend,avond
7526,2025-02-23 17:50:11,CA-801,laag,communicatie,acknowledged,10,1,0,actie_genomen,weekend,avond
7439,2025-02-23 17:57:10,TAH-102,medium,temperatuur,actief,62,1,0,actie_genomen,weekend,avond
7485,2025-02-23 18:11:44,LAL-401,hoog,niveau,acknowledged,450,0,0,actie_genomen,weekend,avond
7491,2025-02-23 18:14:48,XA-502,laag,equipment,acknowledged,40,1,0,actie_genomen,weekend,avond
7482,2025-02-23 18:32:19,FAL-302,medium,debiet,actief,574,1,0,acknowledge,weekend,avond
7508,2025-02-23 18:37:17,XA-502,laag,equipment,acknowledged,120,1,0,acknowledge,weekend,avond
7517,2025-02-23 19:04:00,CA-801,laag,communicatie,actief,288,1,0,geen,weekend,avond
7450,2025-02-23 19:38:39,PAH-202,laag,druk,teruggekeerd,628,1,0,acknowledge,weekend,avond
7494,2025-02-23 19:41:42,XA-502,laag,equipment,teruggekeerd,186,1,0,acknowledge,weekend,avond
7443,2025-02-23 19:45:45,TAH-102,medium,temperatuur,actief,595,1,0,actie_genomen,weekend,avond
7505,2025-02-23 20:09:59,XA-502,laag,equipment,actief,25,1,0,acknowledge,weekend,avond
7506,2025-02-23 20:12:07,XA-502,laag,equipment,acknowledged,99,1,0,acknowledge,weekend,avond
7453,2025-02-23 20:14:07,PAH-202,laag,druk,acknowledged,363,1,0,acknowledge,weekend,avond
7519,2025-02-23 20:34:15,CA-801,laag,communicatie,teruggekeerd,458,1,0,suppress,weekend,avond
7471,2025-02-23 21:02:21,FAL-302,medium,debiet,acknowledged,450,1,0,geen,weekend,avond
7441,2025-02-23 21:22:24,TAH-102,medium,temperatuur,teruggekeerd,205,1,0,acknowledge,weekend,avond
7497,2025-02-23 21:58:51,XA-502,laag,equipment,teruggekeerd,60,1,0,actie_genomen,weekend,avond
7489,2025-02-23 22:13:57,XA-501,medium,equipment,actief,1322,0,0,acknowledge,weekend,nacht
7451,2025-02-23 22:14:40,PAH-202,laag,druk,acknowledged,959,1,0,geen,weekend,nacht
7527,2025-02-23 22:48:15,CA-801,laag,communicatie,acknowledged,177,1,0,acknowledge,weekend,nacht
7484,2025-02-23 22:52:25,LAH-401,hoog,niveau,teruggekeerd,368,0,0,acknowledge,weekend,nacht
7513,2025-02-23 22:55:41,CA-801,laag,communicatie,acknowledged,52,1,0,acknowledge,weekend,nacht
7480,2025-02-23 23:10:57,FAL-302,medium,debiet,actief,58,1,0,suppress,weekend,nacht
7529,2025-02-23 23:49:02,CA-801,laag,communicatie,acknowledged,64,1,0,actie_genomen,weekend,nacht
7674,2025-02-24 00:16:10,CA-801,laag,communicatie,acknowledged,423,1,0,geen,werkdag,nacht
7581,2025-02-24 00:39:53,FAH-301,medium,debiet,teruggekeerd,31,0,0,actie_genomen,werkdag,nacht
7545,2025-02-24 00:40:16,TAH-102,medium,temperatuur,acknowledged,166,1,0,acknowledge,werkdag,nacht
7629,2025-02-24 01:12:46,XA-502,laag,equipment,acknowledged,603,1,0,acknowledge,werkdag,nacht
7670,2025-02-24 01:17:35,CA-801,laag,communicatie,acknowledged,202,1,0,actie_genomen,werkdag,nacht
7659,2025-02-24 01:23:52,CA-801,laag,communicatie,actief,128,1,0,actie_genomen,werkdag,nacht
7609,2025-02-24 01:30:23,XA-501,medium,equipment,actief,1760,0,0,acknowledge,werkdag,nacht
7636,2025-02-24 01:36:31,XA-502,laag,equipment,acknowledged,419,1,0,acknowledge,werkdag,nacht
7621,2025-02-24 01:43:10,XA-502,laag,equipment,acknowledged,242,1,0,geen,werkdag,nacht
7616,2025-02-24 01:59:39,XA-502,laag,equipment,teruggekeerd,198,1,0,actie_genomen,werkdag,nacht
7540,2025-02-24 02:04:07,TAH-102,medium,temperatuur,acknowledged,206,1,0,actie_genomen,werkdag,nacht
7558,2025-02-24 02:05:44,PAH-202,laag,druk,actief,479,1,0,suppress,werkdag,nacht
7658,2025-02-24 02:09:11,CA-801,laag,communicatie,teruggekeerd,226,1,0,suppress,werkdag,nacht
7605,2025-02-24 02:16:35,LAL-401,hoog,niveau,teruggekeerd,364,0,0,geen,werkdag,nacht
7654,2025-02-24 02:16:45,CA-801,laag,communicatie,acknowledged,1127,1,0,geen,werkdag,nacht
7552,2025-02-24 02:20:53,PAH-202,laag,druk,teruggekeerd,59,1,0,geen,werkdag,nacht
7631,2025-02-24 02:35:01,XA-502,laag,equipment,acknowledged,30,1,0,acknowledge,werkdag,nacht
7595,2025-02-24 02:40:14,FAL-302,medium,debiet,teruggekeerd,16,1,0,actie_genomen,werkdag,nacht
7565,2025-02-24 02:47:04,PAH-202,laag,druk,acknowledged,471,1,0,acknowledge,werkdag,nacht
7535,2025-02-24 03:09:44,TAL-101,hoog,temperatuur,actief,146,0,0,acknowledge,werkdag,nacht
7618,2025-02-24 03:16:07,XA-502,laag,equipment,acknowledged,40,1,0,acknowledge,werkdag,nacht
7635,2025-02-24 03:22:45,XA-502,laag,equipment,teruggekeerd,267,1,0,acknowledge,werkdag,nacht
7600,2025-02-24 03:22:46,LAH-401,hoog,niveau,acknowledged,327,0,0,actie_genomen,werkdag,nacht
7675,2025-02-24 03:29:32,CA-801,laag,communicatie,acknowledged,137,1,0,suppress,werkdag,nacht
7598,2025-02-24 03:39:55,LAH-401,hoog,niveau,actief,647,0,0,acknowledge,werkdag,nacht
7555,2025-02-24 03:47:31,PAH-202,laag,druk,actief,498,1,0,actie_genomen,werkdag,nacht
7657,2025-02-24 03:48:14,CA-801,laag,communicatie,acknowledged,972,1,0,suppress,werkdag,nacht
7625,2025-02-24 03:58:23,XA-502,laag,equipment,acknowledged,501,1,0,actie_genomen,werkdag,nacht
7662,2025-02-24 03:58:31,CA-801,laag,communicatie,acknowledged,188,1,0,actie_genomen,werkdag,nacht
7630,2025-02-24 04:32:08,XA-502,laag,equipment,acknowledged,184,1,0,geen,werkdag,nacht
7671,2025-02-24 04:51:17,CA-801,laag,communicatie,acknowledged,861,1,0,actie_genomen,werkdag,nacht
7673,2025-02-24 05:21:29,CA-801,laag,communicatie,actief,1100,1,0,acknowledge,werkdag,nacht
7669,2025-02-24 05:23:24,CA-801,laag,communicatie,actief,343,1,0,acknowledge,werkdag,nacht
7655,2025-02-24 05:28:12,CA-801,laag,communicatie,actief,498,1,0,acknowledge,werkdag,nacht
7638,2025-02-24 05:43:33,XA-502,laag,equipment,teruggekeerd,139,1,0,acknowledge,werkdag,nacht
7572,2025-02-24 06:08:13,PAH-202,laag,druk,actief,84,1,0,suppress,werkdag,dag
7660,2025-02-24 06:09:36,CA-801,laag,communicatie,acknowledged,477,1,0,actie_genomen,werkdag,dag
7571,2025-02-24 06:24:18,PAH-202,laag,druk,acknowledged,206,1,0,acknowledge,werkdag,dag
7546,2025-02-24 06:37:14,PAH-201,hoog,druk,acknowledged,322,0,0,suppress,werkdag,dag
7577,2025-02-24 06:42:28,PAH-202,laag,druk,acknowledged,2,1,0,suppress,werkdag,dag
7568,2025-02-24 06:53:34,PAH-202,laag,druk,acknowledged,162,1,0,actie_genomen,werkdag,dag
7663,2025-02-24 06:56:03,CA-801,laag,communicatie,acknowledged,1,1,0,acknowledge,werkdag,dag
7643,2025-02-24 07:11:00,AAH-601,medium,analyse,actief,22,0,0,geen,werkdag,dag
7584,2025-02-24 07:15:54,FAL-302,medium,debiet,acknowledged,191,1,0,acknowledge,werkdag,dag
7637,2025-02-24 07:31:11,XA-502,laag,equipment,actief,188,1,0,acknowledge,werkdag,dag
7645,2025-02-24 08:11:07,AAL-601,medium,analyse,acknowledged,289,0,0,actie_genomen,werkdag,dag
7649,2025-02-24 08:12:40,CA-801,laag,communicatie,acknowledged,431,1,0,actie_genomen,werkdag,dag
7585,2025-02-24 08:23:27,FAL-302,medium,debiet,acknowledged,221,1,0,geen,werkdag,dag
7628,2025-02-24 08:53:28,XA-502,laag,equipment,acknowledged,126,1,0,acknowledge,werkdag,dag
7627,2025-02-24 08:56:56,XA-502,laag,equipment,teruggekeerd,377,1,0,geen,werkdag,dag
7633,2025-02-24 09:10:39,XA-502,laag,equipment,actief,12,1,0,geen,werkdag,dag
7588,2025-02-24 09:25:33,FAL-302,medium,debiet,actief,172,1,0,actie_genomen,werkdag,dag
7612,2025-02-24 09:29:56,XA-501,medium,equipment,acknowledged,174,0,0,acknowledge,werkdag,dag
7610,2025-02-24 09:33:18,XA-501,medium,equipment,acknowledged,215,0,0,acknowledge,werkdag,dag
7596,2025-02-24 09:39:17,FAL-302,medium,debiet,actief,76,1,0,actie_genomen,werkdag,dag
7652,2025-02-24 09:46:10,CA-801,laag,communicatie,acknowledged,214,1,0,actie_genomen,werkdag,dag
7579,2025-02-24 09:47:10,FAL-301,hoog,debiet,teruggekeerd,255,0,0,acknowledge,werkdag,dag
7664,2025-02-24 10:01:24,CA-801,laag,communicatie,teruggekeerd,286,1,0,actie_genomen,werkdag,dag
7594,2025-02-24 10:08:09,FAL-302,medium,debiet,actief,14,1,0,geen,werkdag,dag
7582,2025-02-24 10:15:57,FAH-301,medium,debiet,acknowledged,1,0,0,actie_genomen,werkdag,dag
7651,2025-02-24 10:24:12,CA-801,laag,communicatie,actief,207,1,0,suppress,werkdag,dag
7665,2025-02-24 10:43:48,CA-801,laag,communicatie,acknowledged,553,1,0,acknowledge,werkdag,dag
7634,2025-02-24 10:57:55,XA-502,laag,equipment,acknowledged,63,1,0,acknowledge,werkdag,dag
7566,2025-02-24 11:02:59,PAH-202,laag,druk,acknowledged,13,1,0,geen,werkdag,dag
7570,2025-02-24 11:08:51,PAH-202,laag,druk,acknowledged,72,1,0,suppress,werkdag,dag
7553,2025-02-24 11:08:58,PAH-202,laag,druk,teruggekeerd,137,1,0,geen,werkdag,dag
7590,2025-02-24 11:12:25,FAL-302,medium,debiet,acknowledged,9,1,0,actie_genomen,werkdag,dag
7539,2025-02-24 11:19:16,TAH-102,medium,temperatuur,acknowledged,370,1,0,geen,werkdag,dag
7534,2025-02-24 11:25:24,TAL-101,hoog,temperatuur,acknowledged,578,0,0,acknowledge,werkdag,dag
7614,2025-02-24 11:29:49,XA-502,laag,equipment,acknowledged,568,1,0,acknowledge,werkdag,dag
7653,2025-02-24 11:34:30,CA-801,laag,communicatie,actief,136,1,0,acknowledge,werkdag,dag
7623,2025-02-24 11:44:19,XA-502,laag,equipment,acknowledged,166,1,0,actie_genomen,werkdag,dag
7601,2025-02-24 11:46:29,LAH-401,hoog,niveau,acknowledged,575,0,0,acknowledge,werkdag,dag
7615,2025-02-24 11:51:14,XA-502,laag,equipment,acknowledged,708,1,0,geen,werkdag,dag
7538,2025-02-24 12:01:07,TAH-102,medium,temperatuur,acknowledged,57,1,0,actie_genomen,werkdag,dag
7547,2025-02-24 12:30:53,PAH-201,hoog,druk,acknowledged,486,0,0,acknowledge,werkdag,dag
7648,2025-02-24 12:36:06,CA-801,laag,communicatie,actief,276,1,0,geen,werkdag,dag
7557,2025-02-24 12:48:31,PAH-202,laag,druk,actief,188,1,0,geen,werkdag,dag
7575,2025-02-24 13:01:16,PAH-202,laag,druk,acknowledged,467,1,0,acknowledge,werkdag,dag
7551,2025-02-24 13:24:36,PAL-201,medium,druk,actief,766,0,0,acknowledge,werkdag,dag
7563,2025-02-24 13:35:48,PAH-202,laag,druk,acknowledged,305,1,0,acknowledge,werkdag,dag
7677,2025-02-24 13:51:12,CA-801,laag,communicatie,teruggekeerd,691,1,0,actie_genomen,werkdag,dag
7554,2025-02-24 13:57:03,PAH-202,laag,druk,acknowledged,216,1,0,geen,werkdag,dag
7564,2025-02-24 14:28:45,PAH-202,laag,druk,teruggekeerd,53,1,0,acknowledge,werkdag,avond
7604,2025-02-24 14:30:34,LAL-401,hoog,niveau,acknowledged,1,0,0,acknowledge,werkdag,avond
7667,2025-02-24 14:30:37,CA-801,laag,communicatie,actief,405,1,0,actie_genomen,werkdag,avond
7562,2025-02-24 14:45:59,PAH-202,laag,druk,acknowledged,354,1,0,suppress,werkdag,avond
7541,2025-02-24 14:51:51,TAH-102,medium,temperatuur,teruggekeerd,204,1,0,acknowledge,werkdag,avond
7533,2025-02-24 14:52:59,TAH-101,hoog,temperatuur,acknowledged,211,0,0,acknowledge,werkdag,avond
7611,2025-02-24 15:08:51,XA-501,medium,equipment,teruggekeerd,283,0,0,actie_genomen,werkdag,avond
7602,2025-02-24 15:19:32,LAL-401,hoog,niveau,teruggekeerd,115,0,0,actie_genomen,werkdag,avond
7569,2025-02-24 15:25:33,PAH-202,laag,druk,actief,775,1,0,actie_genomen,werkdag,avond
7550,2025-02-24 15:26:38,PAH-201,hoog,druk,actief,1438,0,0,acknowledge,werkdag,avond
7603,2025-02-24 15:36:45,LAL-401,hoog,niveau,acknowledged,63,0,0,acknowledge,werkdag,avond
7593,2025-02-24 15:36:58,FAL-302,medium,debiet,acknowledged,535,1,0,acknowledge,werkdag,avond
7542,2025-02-24 15:55:11,TAH-102,medium,temperatuur,teruggekeerd,176,1,0,actie_genomen,werkdag,avond
7606,2025-02-24 16:01:05,LAHH-401,kritiek,niveau,acknowledged,2354,0,0,geen,werkdag,avond
7624,2025-02-24 16:02:13,XA-502,laag,equipment,actief,67,1,0,geen,werkdag,avond
7560,2025-02-24 16:06:23,PAH-202,laag,druk,acknowledged,319,1,0,suppress,werkdag,avond
7619,2025-02-24 16:15:37,XA-502,laag,equipment,actief,369,1,0,acknowledge,werkdag,avond
7607,2025-02-24 16:30:35,XA-501,medium,equipment,acknowledged,636,0,0,suppress,werkdag,avond
7642,2025-02-24 16:46:52,AAH-601,medium,analyse,actief,86,0,0,acknowledge,werkdag,avond
7589,2025-02-24 16:47:56,FAL-302,medium,debiet,actief,165,1,0,actie_genomen,werkdag,avond
7537,2025-02-24 16:48:46,TAH-102,medium,temperatuur,acknowledged,1374,1,0,actie_genomen,werkdag,avond
7647,2025-02-24 17:03:45,AAL-601,medium,analyse,actief,172,0,0,acknowledge,werkdag,avond
7599,2025-02-24 17:10:04,LAH-401,hoog,niveau,acknowledged,129,0,0,acknowledge,werkdag,avond
7597,2025-02-24 17:35:11,FAL-302,medium,debiet,acknowledged,189,1,0,acknowledge,werkdag,avond
7532,2025-02-24 17:36:27,TAH-101,hoog,temperatuur,actief,405,0,0,acknowledge,werkdag,avond
7561,2025-02-24 17:46:03,PAH-202,laag,druk,teruggekeerd,4,1,0,geen,werkdag,avond
7559,2025-02-24 18:10:45,PAH-202,laag,druk,actief,186,1,0,acknowledge,werkdag,avond
7536,2025-02-24 18:11:10,TAH-102,medium,temperatuur,acknowledged,513,1,0,actie_genomen,werkdag,avond
7644,2025-02-24 18:19:31,AAH-601,medium,analyse,actief,833,0,0,suppress,werkdag,avond
7549,2025-02-24 18:22:50,PAH-201,hoog,druk,acknowledged,12,0,0,geen,werkdag,avond
7544,2025-02-24 18:29:38,TAH-102,medium,temperatuur,teruggekeerd,184,1,0,acknowledge,werkdag,avond
7668,2025-02-24 19:14:45,CA-801,laag,communicatie,teruggekeerd,2,1,0,acknowledge,werkdag,avond
7617,2025-02-24 19:24:16,XA-502,laag,equipment,acknowledged,1114,1,0,actie_genomen,werkdag,avond
7641,2025-02-24 19:29:56,AAH-601,medium,analyse,actief,1177,0,0,actie_genomen,werkdag,avond
7661,2025-02-24 19:39:45,CA-801,laag,communicatie,acknowledged,77,1,0,acknowledge,werkdag,avond
7672,2025-02-24 19:43:33,CA-801,laag,communicatie,acknowledged,124,1,0,acknowledge,werkdag,avond
7626,2025-02-24 19:57:40,XA-502,laag,equipment,actief,11,1,0,geen,werkdag,avond
7578,2025-02-24 20:23:46,PAH-202,laag,druk,acknowledged,515,1,0,acknowledge,werkdag,avond
7591,2025-02-24 20:39:48,FAL-302,medium,debiet,acknowledged,183,1,0,suppress,werkdag,avond
7666,2025-02-24 20:57:03,CA-801,laag,communicatie,actief,120,1,0,geen,werkdag,avond
7567,2025-02-24 21:01:15,PAH-202,laag,druk,actief,126,1,0,suppress,werkdag,avond
7583,2025-02-24 21:05:07,FAH-301,medium,debiet,actief,560,0,0,actie_genomen,werkdag,avond
7639,2025-02-24 21:31:13,XA-502,laag,equipment,actief,700,1,0,acknowledge,werkdag,avond
7676,2025-02-24 21:34:34,CA-801,laag,communicatie,acknowledged,17,1,0,geen,werkdag,avond
7613,2025-02-24 21:35:39,XA-502,laag,equipment,acknowledged,56,1,0,acknowledge,werkdag,avond
7622,2025-02-24 21:44:05,XA-502,laag,equipment,teruggekeerd,265,1,0,acknowledge,werkdag,avond
7556,2025-02-24 21:49:58,PAH-202,laag,druk,teruggekeerd,39,1,0,geen,werkdag,avond
7650,2025-02-24 22:02:22,CA-801,laag,communicatie,acknowledged,251,1,0,actie_genomen,werkdag,nacht
