timestamp,dag,temp_sp_C,temp_actueel_C,pH_sp,pH_actueel,DO_sp_pct,DO_actueel_pct,viable_celdichtheid_celmL,totale_celdichtheid_celmL,viabiliteit_pct,glucose_mmolL,glutamine_mmolL,lactaat_mmolL,ammonium_mmolL,osmolaliteit_mOsmkg,titer_gL,perfusiesnelheid_VVD,bleed_rate_VVD,lucht_sparge_Lmin,O2_sparge_Lmin,CO2_sparge_Lmin,turbiditeit_AU,filter_druk_bar,cultuur_fase,event
2025-02-01 05:00:00,17.21,37.0,37.14,7.0,6.926,40.0,31.9,77183881,246224427,32.0,25.16,3.87,0.39,0.133,287,0.04,1.804,0.3684,0.202,0.393,0.0017,8.28,0.299,afsterving,normaal
2025-02-01 06:00:00,17.25,37.0,37.05,7.0,6.941,40.0,33.9,77167742,246540518,30.9,24.85,3.97,-0.09,-0.002,290,0.038,1.798,0.3655,0.208,0.3,-0.0032,8.03,0.288,afsterving,normaal
2025-02-01 07:00:00,17.29,37.0,37.0,7.0,6.897,40.0,32.7,77215204,246722606,32.3,24.02,3.99,0.05,-0.028,291,0.025,1.783,0.3705,0.209,0.372,-0.0081,8.34,0.281,afsterving,normaal
2025-02-01 08:00:00,17.33,37.0,36.93,7.0,6.921,40.0,30.9,77220035,247034742,31.6,24.35,3.92,-0.12,0.0,288,0.008,1.787,0.3704,0.205,0.461,0.008,8.24,0.284,afsterving,normaal
2025-02-01 09:00:00,17.38,37.0,37.02,7.0,6.947,40.0,31.9,77215207,247270856,31.2,24.39,3.9,0.4,0.088,293,0.006,1.813,0.377,0.214,0.414,0.0061,8.09,0.268,afsterving,normaal
2025-02-01 10:00:00,17.42,37.0,36.99,7.0,6.862,40.0,31.6,77243737,247548148,31.9,25.08,3.94,0.13,0.056,287,0.006,1.778,0.3717,0.209,0.433,0.0055,8.22,0.296,afsterving,normaal
2025-02-01 11:00:00,17.46,37.0,37.02,7.0,6.9,40.0,31.4,77227414,247828927,31.3,24.75,3.98,0.28,0.06,292,0.02,1.818,0.3741,0.205,0.43,-0.0021,8.3,0.297,afsterving,normaal
2025-02-01 12:00:00,17.5,37.0,36.98,7.0,6.897,40.0,32.6,77334408,248122000,31.2,24.68,4.05,0.54,-0.003,294,0.013,1.791,0.3718,0.207,0.379,-0.004,8.2,0.294,afsterving,normaal
2025-02-01 13:00:00,17.54,37.0,37.01,7.0,6.884,40.0,32.3,77337928,248339499,30.7,24.92,3.83,0.32,-0.014,283,0.031,1.815,0.3706,0.195,0.383,-0.003,8.1,0.308,afsterving,normaal
2025-02-01 14:00:00,17.58,37.0,37.07,7.0,6.923,40.0,31.3,77299159,248595500,31.7,25.18,3.95,0.38,0.012,290,0.035,1.769,0.3762,0.203,0.426,-0.0048,8.05,0.288,afsterving,normaal
2025-02-01 15:00:00,17.62,37.0,36.93,7.0,6.906,40.0,31.8,77259911,248864239,31.1,24.2,3.97,0.44,0.025,294,0.045,1.777,0.3732,0.207,0.411,-0.0003,8.29,0.298,afsterving,normaal
2025-02-01 16:00:00,17.67,37.0,37.06,7.0,6.879,40.0,32.4,77265267,249147779,30.0,24.8,3.9,0.26,0.034,288,0.049,1.789,0.3744,0.207,0.374,0.0021,8.04,0.288,afsterving,normaal
2025-02-01 17:00:00,17.71,37.0,37.0,7.0,6.926,40.0,31.0,77306480,249404189,30.7,24.13,3.9,0.31,0.042,291,0.046,1.792,0.377,0.202,0.449,-0.0103,8.08,0.297,afsterving,normaal
2025-02-01 18:00:00,17.75,37.0,36.93,7.0,6.919,40.0,32.7,77292634,249645613,31.1,24.78,3.99,0.03,-0.11,292,0.052,1.781,0.3751,0.196,0.378,0.001,8.21,0.276,afsterving,normaal
2025-02-01 19:00:00,17.79,37.0,36.97,7.0,6.918,40.0,31.7,77382600,249900044,30.0,24.72,4.02,0.31,0.014,292,0.069,1.816,0.3691,0.197,0.426,-0.0014,8.24,0.279,afsterving,normaal
2025-02-01 20:00:00,17.83,37.0,36.9,7.0,6.913,40.0,33.8,77416938,250141252,31.1,24.73,3.88,0.01,0.171,288,0.066,1.774,0.3823,0.201,0.308,-0.0056,8.32,0.288,afsterving,normaal
2025-02-01 21:00:00,17.88,37.0,37.06,7.0,6.964,40.0,30.7,77376183,250396161,31.2,24.52,3.96,0.17,0.09,291,0.068,1.783,0.3751,0.198,0.47,-0.0015,8.11,0.302,afsterving,normaal
2025-02-01 22:00:00,17.92,37.0,37.02,7.0,6.953,40.0,31.8,77277413,250636537,31.4,25.33,3.82,0.12,0.033,289,0.089,1.792,0.3664,0.205,0.406,-0.0055,8.31,0.287,afsterving,normaal
2025-02-01 23:00:00,17.96,37.0,36.93,7.0,6.967,40.0,33.3,77241333,250902546,30.8,24.75,3.91,0.27,0.046,290,0.073,1.757,0.3588,0.202,0.321,0.0029,8.21,0.292,afsterving,normaal
2025-02-02 00:00:00,18.0,37.0,36.95,7.0,6.969,40.0,32.3,77281563,251199439,30.0,24.92,3.99,0.47,-0.015,290,0.071,1.807,0.3712,0.2,0.387,-0.0064,8.2,0.285,afsterving,normaal
2025-02-02 01:00:00,18.04,37.0,37.02,7.0,6.993,40.0,33.1,77201712,251513575,30.0,24.41,3.84,0.02,0.011,291,0.078,1.784,0.3801,0.2,0.347,0.0073,8.31,0.282,afsterving,normaal
2025-02-02 02:00:00,18.08,37.0,37.01,7.0,7.035,40.0,32.7,77241375,251790298,30.7,24.88,3.91,0.23,0.021,290,0.072,1.807,0.3697,0.204,0.361,0.0055,8.21,0.3,afsterving,normaal
2025-02-02 03:00:00,18.12,37.0,37.05,7.0,7.053,40.0,32.4,77212115,252135295,30.0,24.47,3.96,0.08,0.044,290,0.059,1.793,0.3671,0.205,0.399,0.0029,8.3,0.273,afsterving,normaal
2025-02-02 04:00:00,18.17,37.0,37.13,7.0,7.045,40.0,32.7,77292162,252453707,30.5,24.39,3.83,0.24,-0.013,287,0.062,1.787,0.3751,0.209,0.346,0.0021,8.12,0.301,afsterving,normaal
2025-02-02 05:00:00,18.21,37.0,37.08,7.0,7.046,40.0,34.9,77271957,252755635,30.0,24.61,3.82,0.13,-0.016,289,0.082,1.778,0.371,0.207,0.236,0.0101,8.29,0.282,afsterving,normaal
2025-02-02 06:00:00,18.25,37.0,36.98,7.0,7.103,40.0,33.8,77282724,252984378,30.5,24.5,4.07,0.53,0.062,290,0.079,1.793,0.3699,0.218,0.317,0.0056,8.24,0.274,afsterving,normaal
2025-02-02 07:00:00,18.29,37.0,37.06,7.0,7.096,40.0,31.8,77276611,253244537,30.1,24.94,3.99,0.54,0.032,292,0.079,1.784,0.3767,0.209,0.392,0.01,8.23,0.312,afsterving,normaal
2025-02-02 08:00:00,18.33,37.0,36.95,7.0,7.065,40.0,33.0,77323730,253515200,30.4,24.74,3.82,0.11,0.08,286,0.063,1.795,0.3698,0.206,0.353,0.0053,8.12,0.293,afsterving,normaal
2025-02-02 09:00:00,18.38,37.0,36.95,7.0,7.079,40.0,32.3,77287249,253754173,30.3,25.06,3.8,0.41,-0.041,287,0.068,1.835,0.3689,0.208,0.386,0.0066,8.2,0.299,afsterving,normaal
2025-02-02 10:00:00,18.42,37.0,37.05,7.0,7.068,40.0,31.8,77219148,253995119,30.2,24.81,3.97,0.0,0.044,286,0.076,1.828,0.371,0.208,0.415,0.0061,8.24,0.276,afsterving,normaal
2025-02-02 11:00:00,18.46,37.0,37.01,7.0,7.067,40.0,32.3,77227686,254252323,30.0,24.88,4.0,0.36,0.023,291,0.095,1.785,0.3676,0.205,0.36,-0.005,8.3,0.311,afsterving,normaal
2025-02-02 12:00:00,18.5,37.0,37.07,7.0,7.114,40.0,33.2,77264250,254467222,30.0,24.63,3.86,0.12,0.058,294,0.099,1.785,0.3727,0.201,0.342,0.0129,8.19,0.288,afsterving,normaal
2025-02-02 13:00:00,18.54,37.0,36.92,7.0,7.134,40.0,32.3,77329111,254742437,31.2,24.98,4.04,0.39,0.026,289,0.101,1.796,0.3638,0.202,0.366,0.0168,8.3,0.267,afsterving,normaal
2025-02-02 14:00:00,18.58,37.0,36.96,7.0,7.084,40.0,32.0,77363074,254975160,30.2,24.85,4.06,0.1,-0.046,292,0.102,1.788,0.3787,0.207,0.396,0.0059,8.16,0.286,afsterving,normaal
2025-02-02 15:00:00,18.62,37.0,37.04,7.0,7.064,40.0,32.4,77377503,255198765,30.1,24.86,4.06,-0.15,0.022,293,0.104,1.775,0.3724,0.202,0.379,-0.0007,8.19,0.293,afsterving,normaal
2025-02-02 16:00:00,18.67,37.0,37.02,7.0,7.081,40.0,32.4,77410533,255453326,30.0,24.87,4.14,0.04,-0.001,291,0.128,1.78,0.3722,0.206,0.383,-0.0002,8.17,0.287,afsterving,normaal
2025-02-02 17:00:00,18.71,37.0,37.02,7.0,7.119,40.0,32.1,77408307,255716587,30.1,25.03,4.1,0.1,0.02,285,0.106,1.759,0.3774,0.201,0.406,-0.0096,8.28,0.298,afsterving,normaal
2025-02-02 18:00:00,18.75,37.0,36.91,7.0,7.048,40.0,34.0,77335386,255967066,30.0,24.67,4.01,0.15,0.031,291,0.107,1.809,0.3775,0.212,0.288,0.0071,8.24,0.284,afsterving,normaal
2025-02-02 19:00:00,18.79,37.0,36.94,7.0,7.063,40.0,31.8,77270132,256225427,30.4,24.15,4.0,0.23,0.011,292,0.115,1.77,0.377,0.201,0.42,0.0106,8.29,0.296,afsterving,normaal
2025-02-02 20:00:00,18.83,37.0,37.02,7.0,7.078,40.0,32.0,77321118,256520320,30.1,24.49,4.08,0.21,-0.023,287,0.105,1.806,0.3703,0.207,0.401,0.0061,8.31,0.273,afsterving,normaal
2025-02-02 21:00:00,18.88,37.0,36.99,7.0,7.046,40.0,31.0,77242015,256718913,30.1,24.52,3.85,-0.11,0.017,294,0.11,1.774,0.3685,0.213,0.444,0.0059,8.15,0.298,afsterving,normaal
2025-02-02 22:00:00,18.92,37.0,36.98,7.0,7.057,40.0,32.1,77222180,257031416,30.9,24.81,3.92,0.01,0.038,288,0.112,1.813,0.3703,0.198,0.395,0.0108,8.16,0.288,afsterving,normaal
2025-02-02 23:00:00,18.96,37.0,36.97,7.0,7.022,40.0,31.8,77210811,257343381,30.0,25.23,4.05,0.23,0.164,294,0.121,1.775,0.3649,0.208,0.406,0.0013,8.24,0.294,afsterving,normaal
2025-02-03 00:00:00,19.0,37.0,36.99,7.0,6.978,40.0,32.0,77219618,257618554,30.0,24.38,3.9,-0.11,0.095,291,0.118,1.812,0.3786,0.207,0.391,-0.0004,8.33,0.3,afsterving,normaal
2025-02-03 01:00:00,19.04,37.0,36.98,7.0,6.957,40.0,31.9,77293526,257894675,30.4,24.5,3.93,0.06,0.11,293,0.132,1.776,0.3661,0.201,0.39,0.0096,8.26,0.286,afsterving,normaal
2025-02-03 02:00:00,19.08,37.0,36.92,7.0,6.968,40.0,32.7,77347496,258180291,30.0,24.73,3.99,0.22,-0.035,289,0.126,1.763,0.3829,0.204,0.363,0.0007,8.09,0.282,afsterving,normaal
2025-02-03 03:00:00,19.12,37.0,36.98,7.0,6.954,40.0,31.6,77337460,258412460,30.0,24.74,3.97,0.51,0.086,291,0.125,1.794,0.3799,0.204,0.426,-0.0061,8.13,0.295,afsterving,normaal
2025-02-03 04:00:00,19.17,37.0,37.03,7.0,6.964,40.0,33.4,77228214,258662802,30.0,24.48,3.94,0.24,-0.018,283,0.117,1.797,0.3681,0.212,0.321,-0.002,8.27,0.305,afsterving,normaal
2025-02-03 05:00:00,19.21,37.0,36.96,7.0,6.923,40.0,32.6,77302793,258899612,30.5,24.88,4.02,0.08,0.106,289,0.106,1.801,0.3717,0.208,0.366,-0.0043,8.21,0.318,afsterving,normaal
2025-02-03 06:00:00,19.25,37.0,37.01,7.0,6.915,40.0,32.2,77253809,259101342,30.0,24.88,4.11,0.58,0.011,289,0.116,1.833,0.367,0.204,0.393,-0.01,8.19,0.292,afsterving,normaal
2025-02-03 07:00:00,19.29,37.0,37.08,7.0,6.904,40.0,32.7,77217235,259375757,30.4,24.55,3.96,0.29,0.076,290,0.136,1.771,0.3756,0.212,0.364,-0.004,8.31,0.269,afsterving,normaal
2025-02-03 08:00:00,19.33,37.0,37.1,7.0,6.889,40.0,32.8,77358945,259682184,30.1,25.32,4.06,0.15,0.117,291,0.151,1.787,0.3719,0.209,0.365,-0.0039,8.48,0.288,afsterving,normaal
2025-02-03 09:00:00,19.38,37.0,37.02,7.0,6.902,40.0,31.6,77413235,259984047,30.0,24.68,4.08,0.44,0.049,287,0.173,1.807,0.3728,0.206,0.43,0.0047,8.22,0.298,afsterving,normaal
2025-02-03 10:00:00,19.42,37.0,36.98,7.0,6.928,40.0,31.0,77300934,260263705,30.1,24.33,4.02,0.22,-0.026,293,0.178,1.749,0.3665,0.197,0.425,-0.0102,8.08,0.296,afsterving,normaal
2025-02-03 11:00:00,19.46,37.0,37.0,7.0,6.908,40.0,31.5,77279301,260615209,30.0,25.01,4.03,0.25,-0.0,293,0.177,1.784,0.3737,0.205,0.426,0.013,8.25,0.289,afsterving,normaal
2025-02-03 12:00:00,19.5,37.0,36.96,7.0,6.932,40.0,32.8,77243587,260904898,30.0,24.71,3.94,0.03,-0.025,292,0.166,1.787,0.3694,0.206,0.368,-0.0055,8.33,0.29,afsterving,normaal
2025-02-03 13:00:00,19.54,37.0,37.07,7.0,6.91,40.0,31.1,77287171,261156903,30.1,24.7,3.89,0.29,0.026,288,0.173,1.782,0.3712,0.203,0.441,-0.0003,8.3,0.288,afsterving,normaal
2025-02-03 14:00:00,19.58,37.0,36.98,7.0,6.927,40.0,33.0,77170427,261423291,30.0,24.52,3.91,0.35,-0.019,292,0.178,1.77,0.3804,0.202,0.355,0.002,8.24,0.278,afsterving,normaal
2025-02-03 15:00:00,19.62,37.0,36.98,7.0,6.897,40.0,32.5,77164194,261665596,30.0,24.32,4.03,-0.09,-0.019,290,0.17,1.787,0.3663,0.211,0.391,-0.0008,8.11,0.285,afsterving,normaal
2025-02-03 16:00:00,19.67,37.0,37.05,7.0,6.901,40.0,33.0,77131855,261903170,30.0,24.7,4.07,0.15,0.115,288,0.151,1.777,0.367,0.204,0.357,0.013,8.11,0.289,afsterving,normaal
2025-02-03 17:00:00,19.71,37.0,36.91,7.0,6.951,40.0,33.6,77145477,262136264,30.0,25.07,3.97,0.31,0.047,294,0.147,1.782,0.3634,0.21,0.332,0.003,8.32,0.317,afsterving,normaal
2025-02-03 18:00:00,19.75,37.0,36.93,7.0,6.92,40.0,30.7,77128277,262379365,30.0,25.24,3.79,0.22,0.097,289,0.144,1.792,0.3719,0.2,0.449,-0.0023,8.28,0.318,afsterving,normaal
2025-02-03 19:00:00,19.79,37.0,37.03,7.0,6.933,40.0,32.9,77166849,262677112,30.0,25.22,3.84,0.57,0.074,288,0.119,1.774,0.3674,0.207,0.337,0.0017,8.36,0.313,afsterving,normaal
2025-02-03 20:00:00,19.83,37.0,36.97,7.0,6.956,40.0,34.1,77187949,262946186,30.0,24.61,3.97,0.22,-0.053,285,0.115,1.791,0.3729,0.201,0.299,-0.0058,8.23,0.318,afsterving,normaal
2025-02-03 21:00:00,19.88,37.0,36.96,7.0,6.99,40.0,32.6,77126468,263226092,30.0,24.56,4.01,0.07,0.127,291,0.105,1.773,0.3657,0.205,0.381,0.0075,8.22,0.297,afsterving,normaal
2025-02-03 22:00:00,19.92,37.0,36.99,7.0,6.971,40.0,31.4,77143812,263488463,30.0,24.64,3.97,0.27,0.025,288,0.108,1.762,0.3718,0.205,0.409,-0.0008,8.17,0.308,afsterving,normaal
2025-02-03 23:00:00,19.96,37.0,36.96,7.0,7.032,40.0,32.9,77177192,263736568,30.0,24.79,3.88,0.02,-0.015,292,0.094,1.786,0.3667,0.209,0.364,0.0015,8.35,0.284,afsterving,normaal
2025-02-04 00:00:00,20.0,33.0,33.0,7.0,7.022,40.0,31.9,77199512,263994704,30.0,24.57,3.75,0.37,0.007,283,0.106,1.802,0.3699,0.204,0.421,-0.0019,8.14,0.315,afsterving,normaal
2025-02-04 01:00:00,20.04,33.0,32.99,7.0,7.032,40.0,31.2,77206733,264218250,30.0,24.25,3.89,0.17,-0.06,292,0.106,1.827,0.3723,0.201,0.442,-0.0024,8.02,0.286,afsterving,normaal
2025-02-04 02:00:00,20.08,33.0,32.96,7.0,6.988,40.0,32.6,77187523,264504798,30.0,24.9,4.12,0.41,-0.029,282,0.101,1.781,0.3705,0.209,0.369,-0.0023,8.24,0.31,afsterving,normaal
2025-02-04 03:00:00,20.12,33.0,33.01,7.0,7.035,40.0,32.2,77151960,264790879,30.0,24.99,4.01,0.36,0.064,287,0.113,1.808,0.3726,0.212,0.371,0.0032,8.23,0.297,afsterving,normaal
2025-02-04 04:00:00,20.17,33.0,32.87,7.0,7.058,40.0,33.2,77241611,265071661,30.0,24.69,3.9,0.15,0.044,288,0.123,1.755,0.3727,0.205,0.342,0.0079,8.06,0.304,afsterving,normaal
2025-02-04 05:00:00,20.21,33.0,33.05,7.0,7.061,40.0,31.5,77256172,265365774,30.0,24.78,3.93,-0.17,-0.004,286,0.14,1.794,0.3825,0.21,0.417,-0.0005,8.24,0.305,afsterving,normaal
2025-02-04 06:00:00,20.25,33.0,33.04,7.0,7.072,40.0,30.5,77267052,265609680,30.0,24.66,3.91,0.33,0.035,290,0.134,1.73,0.3792,0.211,0.478,0.0087,8.22,0.301,afsterving,normaal
2025-02-04 07:00:00,20.29,33.0,32.92,7.0,7.096,40.0,33.2,77270953,265915386,30.0,25.26,3.97,0.19,0.065,286,0.139,1.795,0.3726,0.207,0.327,0.0048,8.31,0.298,afsterving,normaal
2025-02-04 08:00:00,20.33,33.0,32.98,7.0,7.073,40.0,32.9,77214130,266211143,30.0,24.48,3.83,-0.02,-0.045,292,0.147,1.748,0.3644,0.198,0.341,0.0063,8.22,0.309,afsterving,normaal
2025-02-04 09:00:00,20.38,33.0,33.08,7.0,7.113,40.0,31.8,77180616,266504190,30.0,24.45,4.04,0.02,0.079,287,0.161,1.779,0.3763,0.208,0.406,0.0124,8.18,0.306,afsterving,normaal
2025-02-04 10:00:00,20.42,33.0,33.03,7.0,7.112,40.0,30.7,77239495,266715162,30.0,24.86,3.88,0.36,-0.015,299,0.171,1.798,0.376,0.192,0.486,0.0072,8.12,0.314,afsterving,normaal
2025-02-04 11:00:00,20.46,33.0,32.97,7.0,7.073,40.0,31.9,77223793,267045983,30.0,24.87,3.97,0.41,0.052,294,0.173,1.81,0.3736,0.202,0.408,-0.005,8.22,0.319,afsterving,normaal
2025-02-04 12:00:00,20.5,33.0,33.0,7.0,7.129,40.0,33.3,77200667,267323173,30.0,25.24,4.07,0.14,0.021,288,0.167,1.804,0.3748,0.211,0.366,0.0162,8.14,0.309,afsterving,normaal
2025-02-04 13:00:00,20.54,33.0,32.99,7.0,7.101,40.0,31.8,77230075,267594187,30.0,24.53,3.92,0.1,0.035,293,0.182,1.78,0.3722,0.2,0.411,0.0101,8.24,0.29,afsterving,normaal
2025-02-04 14:00:00,20.58,33.0,33.01,7.0,7.112,40.0,32.6,77298291,267915687,30.0,24.52,4.01,0.08,0.059,288,0.177,1.789,0.3763,0.204,0.374,0.0102,8.27,0.304,afsterving,normaal
2025-02-04 15:00:00,20.62,33.0,32.96,7.0,7.063,40.0,31.6,77345948,268200368,30.0,24.74,4.1,0.25,-0.024,292,0.189,1.775,0.3782,0.202,0.423,0.0056,8.09,0.312,afsterving,normaal
2025-02-04 16:00:00,20.67,33.0,33.08,7.0,7.099,40.0,32.9,77372870,268498295,30.0,24.53,4.01,-0.22,-0.015,288,0.183,1.783,0.378,0.198,0.364,0.0052,8.33,0.288,afsterving,normaal
2025-02-04 17:00:00,20.71,33.0,33.0,7.0,7.109,40.0,31.6,77389646,268772202,30.0,24.52,3.94,0.24,0.012,293,0.204,1.816,0.3724,0.197,0.421,0.017,8.22,0.305,afsterving,normaal
2025-02-04 18:00:00,20.75,33.0,33.03,7.0,7.115,40.0,32.9,77367875,269053814,30.0,25.84,3.99,-0.06,-0.002,294,0.183,1.839,0.3746,0.205,0.36,0.0095,8.17,0.284,afsterving,normaal
2025-02-04 19:00:00,20.79,33.0,33.0,7.0,7.038,40.0,31.2,77362569,269279616,30.0,25.17,3.93,0.11,0.035,294,0.164,1.78,0.3693,0.211,0.43,0.0119,8.28,0.294,afsterving,normaal
2025-02-04 20:00:00,20.83,33.0,32.95,7.0,7.064,40.0,31.5,77354777,269519622,30.0,25.0,4.03,0.15,-0.027,294,0.17,1.743,0.3768,0.2,0.418,0.0069,8.33,0.323,afsterving,normaal
2025-02-04 21:00:00,20.88,33.0,33.03,7.0,7.004,40.0,33.0,77356436,269757973,30.0,24.98,3.98,0.19,0.06,291,0.177,1.793,0.3749,0.207,0.351,-0.0,8.27,0.304,afsterving,normaal
2025-02-04 22:00:00,20.92,33.0,33.04,7.0,7.028,40.0,31.6,77340362,270021649,30.0,24.54,3.83,-0.06,0.045,288,0.186,1.784,0.3717,0.198,0.426,0.0055,8.21,0.307,afsterving,normaal
2025-02-04 23:00:00,20.96,33.0,33.0,7.0,7.046,40.0,32.7,77319885,270326604,30.0,24.74,3.81,-0.2,0.148,289,0.173,1.776,0.3782,0.202,0.36,0.007,8.26,0.31,afsterving,normaal
2025-02-05 00:00:00,21.0,33.0,32.94,7.0,7.001,40.0,32.8,77279203,270657637,30.0,25.38,3.97,0.34,-0.116,284,0.156,1.803,0.3718,0.207,0.389,0.006,8.1,0.299,afsterving,normaal
2025-02-05 01:00:00,21.04,33.0,32.93,7.0,6.985,40.0,33.0,77225722,270888919,30.0,24.3,3.78,0.36,0.068,289,0.159,1.814,0.3715,0.2,0.344,-0.0004,8.14,0.292,afsterving,normaal
2025-02-05 02:00:00,21.08,33.0,32.94,7.0,6.988,40.0,32.3,77242392,271105471,30.0,25.21,3.99,0.08,-0.068,284,0.152,1.77,0.3754,0.199,0.379,-0.0062,8.09,0.317,afsterving,normaal
2025-02-05 03:00:00,21.12,33.0,33.05,7.0,7.005,40.0,31.1,77273594,271379997,30.0,24.87,3.93,0.29,0.012,291,0.151,1.762,0.3759,0.203,0.434,0.0052,8.18,0.293,afsterving,normaal
2025-02-05 04:00:00,21.17,33.0,33.01,7.0,6.961,40.0,33.5,77199986,271647329,30.0,24.55,4.09,0.04,0.079,287,0.167,1.784,0.3715,0.207,0.342,0.0026,8.12,0.297,afsterving,normaal
2025-02-05 05:00:00,21.21,33.0,33.05,7.0,6.928,40.0,31.0,77285159,271937641,30.0,24.8,3.75,0.04,-0.018,290,0.19,1.815,0.3812,0.206,0.447,-0.0011,8.17,0.3,afsterving,normaal
2025-02-05 06:00:00,21.25,33.0,33.03,7.0,6.91,40.0,31.5,77319155,272252473,30.0,24.82,3.84,0.26,-0.09,289,0.191,1.767,0.3715,0.202,0.423,0.0048,8.25,0.313,afsterving,normaal
2025-02-05 07:00:00,21.29,33.0,32.91,7.0,6.916,40.0,31.6,77294595,272521831,30.0,24.74,4.07,0.51,0.066,291,0.187,1.793,0.3808,0.215,0.425,-0.0098,8.28,0.311,afsterving,normaal
2025-02-05 08:00:00,21.33,33.0,32.97,7.0,6.923,40.0,34.2,77325388,272833216,30.0,24.82,3.92,0.54,-0.016,297,0.175,1.791,0.3751,0.206,0.287,0.0084,8.13,0.307,afsterving,normaal
2025-02-05 09:00:00,21.38,33.0,33.05,7.0,6.9,40.0,31.2,77327158,273141373,30.0,24.35,3.82,-0.02,0.09,288,0.173,1.819,0.3716,0.215,0.443,-0.0005,8.3,0.304,afsterving,normaal
2025-02-05 10:00:00,21.42,33.0,33.02,7.0,6.897,40.0,32.1,77360360,273402721,30.0,24.91,3.93,-0.02,0.045,292,0.186,1.799,0.3687,0.205,0.403,-0.0,8.21,0.317,afsterving,normaal
2025-02-05 11:00:00,21.46,33.0,33.01,7.0,6.912,40.0,33.8,77460756,273625584,30.0,24.89,4.09,0.09,0.043,290,0.198,1.77,0.3757,0.207,0.319,0.003,8.27,0.308,afsterving,normaal
2025-02-05 12:00:00,21.5,33.0,33.0,7.0,6.868,40.0,32.6,77479052,273927012,30.0,24.57,3.94,0.26,-0.079,291,0.205,1.785,0.3718,0.2,0.381,0.0026,8.15,0.304,afsterving,normaal
2025-02-05 13:00:00,21.54,33.0,32.89,7.0,6.908,40.0,32.3,77581927,274216106,30.0,24.0,3.96,0.32,0.056,287,0.201,1.773,0.3783,0.207,0.38,0.0044,8.13,0.296,afsterving,normaal
2025-02-05 14:00:00,21.58,33.0,32.96,7.0,6.906,40.0,31.5,77606461,274506377,30.0,24.73,4.03,-0.12,-0.019,290,0.238,1.806,0.3766,0.206,0.429,0.0,8.41,0.305,afsterving,normaal
2025-02-05 15:00:00,21.62,33.0,32.98,7.0,6.905,40.0,33.2,77527753,274770520,30.0,24.85,4.05,-0.1,0.028,290,0.234,1.779,0.3701,0.215,0.361,0.0028,8.08,0.307,afsterving,normaal
2025-02-05 16:00:00,21.67,33.0,33.03,7.0,6.919,40.0,33.8,77525969,275003877,30.0,24.4,3.93,-0.01,-0.103,291,0.233,1.8,0.3768,0.205,0.296,-0.004,8.35,0.308,afsterving,normaal
2025-02-05 17:00:00,21.71,33.0,33.06,7.0,6.922,40.0,33.5,77513007,275289224,30.0,24.67,3.86,0.3,0.092,286,0.229,1.789,0.3724,0.221,0.317,-0.0057,8.16,0.311,afsterving,normaal
2025-02-05 18:00:00,21.75,33.0,32.93,7.0,6.952,40.0,31.6,77522217,275489801,30.0,24.72,3.96,0.14,-0.062,293,0.224,1.809,0.3653,0.202,0.422,-0.0008,8.29,0.296,afsterving,normaal
2025-02-05 19:00:00,21.79,33.0,33.0,7.0,6.925,40.0,32.3,77453829,275734864,30.0,24.38,4.07,0.3,0.089,290,0.236,1.787,0.376,0.213,0.386,0.0006,8.27,0.322,afsterving,normaal
2025-02-05 20:00:00,21.83,33.0,33.05,7.0,6.945,40.0,32.8,77484875,275993568,30.0,24.4,3.87,0.15,0.047,291,0.241,1.789,0.3829,0.21,0.361,-0.0004,8.21,0.31,afsterving,normaal
2025-02-05 21:00:00,21.88,33.0,32.94,7.0,6.956,40.0,33.0,77549363,276225371,30.0,24.87,4.01,0.12,0.044,295,0.258,1.778,0.3726,0.211,0.346,-0.0021,8.25,0.315,afsterving,normaal
2025-02-05 22:00:00,21.92,33.0,33.01,7.0,6.97,40.0,32.6,77656068,276439243,30.0,25.17,3.8,0.57,0.084,294,0.271,1.766,0.3783,0.208,0.363,-0.0026,8.38,0.306,afsterving,normaal
2025-02-05 23:00:00,21.96,33.0,33.04,7.0,6.986,40.0,32.5,77605407,276695036,30.0,24.96,3.92,0.06,0.051,290,0.283,1.792,0.3723,0.202,0.383,0.0035,8.24,0.302,afsterving,normaal
2025-02-06 00:00:00,22.0,33.0,32.97,7.0,6.99,40.0,32.3,77683548,276961528,30.0,24.98,3.98,0.59,0.008,290,0.28,1.779,0.3779,0.208,0.398,0.001,8.3,0.314,afsterving,normaal
2025-02-06 01:00:00,22.04,33.0,33.0,7.0,7.002,40.0,29.7,77629891,277161718,30.0,24.69,4.07,0.22,0.029,294,0.28,1.813,0.3754,0.201,0.523,0.0037,8.15,0.313,afsterving,normaal
2025-02-06 02:00:00,22.08,33.0,32.93,7.0,6.977,40.0,30.6,77642271,277390552,30.0,24.4,4.16,0.18,0.03,288,0.275,1.781,0.3782,0.211,0.475,-0.0104,8.26,0.316,afsterving,normaal
2025-02-06 03:00:00,22.12,33.0,33.03,7.0,7.066,40.0,30.4,77550284,277620570,30.0,24.96,3.82,0.12,0.09,285,0.284,1.812,0.3809,0.213,0.479,0.0114,8.41,0.304,afsterving,normaal
2025-02-06 04:00:00,22.17,33.0,33.08,7.0,7.039,40.0,31.7,77525705,277865887,30.0,24.72,3.94,0.54,0.02,291,0.292,1.807,0.3719,0.213,0.401,0.0005,8.34,0.318,afsterving,normaal
