loop_tag,loop_type,tuning_kwaliteit,tijd_sec,setpoint,proceswaarde,regeluitgang_pct,afwijking,abs_afwijking
TIC-101,temperatuur,goed,5760,157.5,157.653,51.64,-0.1526,0.1526
TIC-101,temperatuur,goed,5765,157.5,158.608,51.36,-1.108,1.108
TIC-101,temperatuur,goed,5770,157.5,158.476,51.19,-0.9759,0.9759
TIC-101,temperatuur,goed,5775,157.5,158.78,51.05,-1.28,1.28
TIC-101,temperatuur,goed,5780,157.5,159.01,50.51,-1.5096,1.5096
TIC-101,temperatuur,goed,5785,157.5,158.447,50.93,-0.9473,0.9473
TIC-101,temperatuur,goed,5790,157.5,158.159,51.55,-0.6594,0.6594
TIC-101,temperatuur,goed,5795,157.5,159.115,50.71,-1.615,1.615
TIC-101,temperatuur,goed,5800,157.5,158.716,51.22,-1.2161,1.2161
TIC-101,temperatuur,goed,5805,157.5,158.224,51.23,-0.7244,0.7244
TIC-101,temperatuur,goed,5810,157.5,158.597,51.34,-1.0973,1.0973
TIC-101,temperatuur,goed,5815,157.5,158.575,50.37,-1.0753,1.0753
TIC-101,temperatuur,goed,5820,157.5,157.866,51.37,-0.3658,0.3658
TIC-101,temperatuur,goed,5825,157.5,157.93,51.14,-0.43,0.43
TIC-101,temperatuur,goed,5830,157.5,158.043,51.78,-0.5429,0.5429
TIC-101,temperatuur,goed,5835,157.5,157.751,51.28,-0.2511,0.2511
TIC-101,temperatuur,goed,5840,157.5,156.752,52.35,0.7479,0.7479
TIC-101,temperatuur,goed,5845,157.5,156.386,53.65,1.1144,1.1144
TIC-101,temperatuur,goed,5850,157.5,156.997,52.1,0.5028,0.5028
TIC-101,temperatuur,goed,5855,157.5,156.795,52.38,0.7046,0.7046
TIC-101,temperatuur,goed,5860,157.5,156.722,52.81,0.7779,0.7779
TIC-101,temperatuur,goed,5865,157.5,156.827,53.14,0.6733,0.6733
TIC-101,temperatuur,goed,5870,157.5,157.081,52.84,0.4193,0.4193
TIC-101,temperatuur,goed,5875,157.5,155.836,53.47,1.6642,1.6642
TIC-101,temperatuur,goed,5880,157.5,154.212,55.07,3.2877,3.2877
TIC-101,temperatuur,goed,5885,157.5,154.953,54.28,2.5467,2.5467
TIC-101,temperatuur,goed,5890,157.5,154.093,55.49,3.4074,3.4074
TIC-101,temperatuur,goed,5895,157.5,155.169,55.32,2.3309,2.3309
TIC-101,temperatuur,goed,5900,157.5,155.882,54.16,1.6181,1.6181
TIC-101,temperatuur,goed,5905,157.5,155.359,54.79,2.1408,2.1408
TIC-101,temperatuur,goed,5910,157.5,156.372,53.94,1.1276,1.1276
TIC-101,temperatuur,goed,5915,157.5,156.729,53.83,0.7709,0.7709
TIC-101,temperatuur,goed,5920,157.5,156.647,53.54,0.8532,0.8532
TIC-101,temperatuur,goed,5925,157.5,157.808,52.56,-0.3083,0.3083
TIC-101,temperatuur,goed,5930,157.5,157.933,52.48,-0.4332,0.4332
TIC-101,temperatuur,goed,5935,157.5,157.611,52.65,-0.111,0.111
TIC-101,temperatuur,goed,5940,157.5,157.758,52.66,-0.2579,0.2579
TIC-101,temperatuur,goed,5945,157.5,158.14,52.75,-0.6398,0.6398
TIC-101,temperatuur,goed,5950,157.5,157.994,52.64,-0.4937,0.4937
TIC-101,temperatuur,goed,5955,157.5,157.829,52.12,-0.3289,0.3289
TIC-101,temperatuur,goed,5960,157.5,158.608,51.47,-1.1079,1.1079
TIC-101,temperatuur,goed,5965,157.5,157.55,52.55,-0.0501,0.0501
TIC-101,temperatuur,goed,5970,157.5,157.904,52.12,-0.4043,0.4043
TIC-101,temperatuur,goed,5975,157.5,158.011,52.68,-0.5106,0.5106
TIC-101,temperatuur,goed,5980,157.5,157.586,52.35,-0.0858,0.0858
TIC-101,temperatuur,goed,5985,157.5,158.946,52.03,-1.4464,1.4464
TIC-101,temperatuur,goed,5990,157.5,158.211,51.18,-0.711,0.711
TIC-101,temperatuur,goed,5995,157.5,157.273,52.72,0.2274,0.2274
TIC-101,temperatuur,goed,6000,157.5,157.264,52.88,0.2363,0.2363
TIC-101,temperatuur,goed,6005,157.5,156.408,54.06,1.0922,1.0922
TIC-101,temperatuur,goed,6010,157.5,156.811,53.68,0.6891,0.6891
TIC-101,temperatuur,goed,6015,157.5,156.511,53.4,0.9889,0.9889
TIC-101,temperatuur,goed,6020,157.5,157.427,52.97,0.0735,0.0735
TIC-101,temperatuur,goed,6025,157.5,158.11,52.57,-0.6104,0.6104
TIC-101,temperatuur,goed,6030,157.5,157.869,52.29,-0.3689,0.3689
TIC-101,temperatuur,goed,6035,157.5,158.339,51.92,-0.8386,0.8386
TIC-101,temperatuur,goed,6040,157.5,156.885,53.15,0.6147,0.6147
TIC-101,temperatuur,goed,6045,157.5,157.421,53.02,0.079,0.079
TIC-101,temperatuur,goed,6050,157.5,158.376,52.09,-0.8762,0.8762
TIC-101,temperatuur,goed,6055,157.5,158.635,51.5,-1.135,1.135
TIC-101,temperatuur,goed,6060,157.5,158.984,50.82,-1.4837,1.4837
TIC-101,temperatuur,goed,6065,157.5,157.998,51.43,-0.498,0.498
TIC-101,temperatuur,goed,6070,157.5,157.949,51.95,-0.4493,0.4493
TIC-101,temperatuur,goed,6075,157.5,157.88,52.12,-0.3797,0.3797
TIC-101,temperatuur,goed,6080,157.5,158.278,51.37,-0.7782,0.7782
TIC-101,temperatuur,goed,6085,157.5,157.286,52.57,0.2136,0.2136
TIC-101,temperatuur,goed,6090,157.5,157.752,52.59,-0.2523,0.2523
TIC-101,temperatuur,goed,6095,157.5,158.262,51.88,-0.7625,0.7625
TIC-101,temperatuur,goed,6100,157.5,158.243,51.39,-0.7429,0.7429
TIC-101,temperatuur,goed,6105,157.5,158.079,51.47,-0.5786,0.5786
TIC-101,temperatuur,goed,6110,157.5,157.886,51.55,-0.3856,0.3856
TIC-101,temperatuur,goed,6115,157.5,157.717,51.93,-0.2172,0.2172
TIC-101,temperatuur,goed,6120,157.5,159.651,50.72,-2.1506,2.1506
TIC-101,temperatuur,goed,6125,157.5,159.606,50.13,-2.1065,2.1065
TIC-101,temperatuur,goed,6130,157.5,160.071,49.38,-2.5714,2.5714
TIC-101,temperatuur,goed,6135,157.5,159.309,50.18,-1.8091,1.8091
TIC-101,temperatuur,goed,6140,157.5,159.105,50.46,-1.6051,1.6051
TIC-101,temperatuur,goed,6145,157.5,158.417,50.71,-0.9165,0.9165
TIC-101,temperatuur,goed,6150,157.5,157.988,51.28,-0.4883,0.4883
TIC-101,temperatuur,goed,6155,157.5,158.632,50.45,-1.1322,1.1322
TIC-101,temperatuur,goed,6160,157.5,159.162,50.04,-1.6617,1.6617
TIC-101,temperatuur,goed,6165,157.5,159.573,49.38,-2.0727,2.0727
TIC-101,temperatuur,goed,6170,157.5,158.804,49.82,-1.3044,1.3044
TIC-101,temperatuur,goed,6175,157.5,159.078,50.33,-1.578,1.578
TIC-101,temperatuur,goed,6180,157.5,158.817,50.18,-1.3173,1.3173
TIC-101,temperatuur,goed,6185,157.5,159.448,49.43,-1.9479,1.9479
TIC-101,temperatuur,goed,6190,157.5,159.295,49.3,-1.7947,1.7947
TIC-101,temperatuur,goed,6195,157.5,159.5,49.29,-2.0002,2.0002
TIC-101,temperatuur,goed,6200,157.5,158.835,49.88,-1.335,1.335
TIC-101,temperatuur,goed,6205,157.5,158.102,49.94,-0.6024,0.6024
TIC-101,temperatuur,goed,6210,157.5,157.19,51.25,0.31,0.31
TIC-101,temperatuur,goed,6215,157.5,156.79,52.04,0.71,0.71
TIC-101,temperatuur,goed,6220,157.5,157.104,51.64,0.3964,0.3964
TIC-101,temperatuur,goed,6225,157.5,156.269,51.67,1.231,1.231
TIC-101,temperatuur,goed,6230,157.5,156.881,51.83,0.6187,0.6187
TIC-101,temperatuur,goed,6235,157.5,156.923,51.6,0.5767,0.5767
TIC-101,temperatuur,goed,6240,157.5,156.027,52.23,1.4731,1.4731
TIC-101,temperatuur,goed,6245,157.5,156.708,52.0,0.7915,0.7915
TIC-101,temperatuur,goed,6250,157.5,156.617,52.17,0.8831,0.8831
TIC-101,temperatuur,goed,6255,157.5,156.729,51.78,0.7707,0.7707
TIC-101,temperatuur,goed,6260,157.5,156.603,52.59,0.8974,0.8974
TIC-101,temperatuur,goed,6265,157.5,156.622,52.04,0.8782,0.8782
TIC-101,temperatuur,goed,6270,157.5,155.97,52.58,1.5303,1.5303
TIC-101,temperatuur,goed,6275,157.5,156.402,52.67,1.0981,1.0981
TIC-101,temperatuur,goed,6280,157.5,156.634,52.29,0.866,0.866
TIC-101,temperatuur,goed,6285,157.5,156.513,53.3,0.9875,0.9875
TIC-101,temperatuur,goed,6290,157.5,156.631,52.33,0.8693,0.8693
TIC-101,temperatuur,goed,6295,157.5,156.8,52.14,0.7005,0.7005
TIC-101,temperatuur,goed,6300,157.5,156.762,52.81,0.7379,0.7379
TIC-101,temperatuur,goed,6305,157.5,157.5,51.72,-0.0002,0.0002
TIC-101,temperatuur,goed,6310,157.5,158.101,51.33,-0.6013,0.6013
TIC-101,temperatuur,goed,6315,157.5,158.837,50.28,-1.337,1.337
TIC-101,temperatuur,goed,6320,157.5,158.203,50.98,-0.7031,0.7031
TIC-101,temperatuur,goed,6325,157.5,156.888,52.06,0.6117,0.6117
TIC-101,temperatuur,goed,6330,157.5,157.139,52.01,0.361,0.361
TIC-101,temperatuur,goed,6335,157.5,157.32,51.66,0.1799,0.1799
TIC-101,temperatuur,goed,6340,157.5,156.449,53.09,1.0506,1.0506
TIC-101,temperatuur,goed,6345,157.5,157.237,51.82,0.263,0.263
TIC-101,temperatuur,goed,6350,157.5,157.113,52.5,0.3875,0.3875
TIC-101,temperatuur,goed,6355,157.5,156.524,52.64,0.9762,0.9762
TIC-101,temperatuur,goed,6360,157.5,156.178,53.04,1.3222,1.3222
TIC-101,temperatuur,goed,6365,157.5,157.015,52.63,0.4848,0.4848
TIC-101,temperatuur,goed,6370,157.5,157.173,51.74,0.3271,0.3271
TIC-101,temperatuur,goed,6375,157.5,158.971,51.11,-1.4707,1.4707
TIC-101,temperatuur,goed,6380,157.5,158.632,50.31,-1.1325,1.1325
TIC-101,temperatuur,goed,6385,157.5,159.106,49.7,-1.6058,1.6058
TIC-101,temperatuur,goed,6390,157.5,159.245,49.79,-1.745,1.745
TIC-101,temperatuur,goed,6395,157.5,159.652,49.41,-2.1516,2.1516
TIC-101,temperatuur,goed,6400,157.5,159.047,49.76,-1.5469,1.5469
TIC-101,temperatuur,goed,6405,157.5,158.692,49.63,-1.1923,1.1923
TIC-101,temperatuur,goed,6410,157.5,158.122,51.0,-0.6223,0.6223
TIC-101,temperatuur,goed,6415,157.5,158.295,50.54,-0.7947,0.7947
TIC-101,temperatuur,goed,6420,157.5,158.285,50.24,-0.7855,0.7855
TIC-101,temperatuur,goed,6425,157.5,157.927,50.73,-0.4269,0.4269
TIC-101,temperatuur,goed,6430,157.5,157.375,50.82,0.1255,0.1255
TIC-101,temperatuur,goed,6435,157.5,156.995,51.88,0.5048,0.5048
TIC-101,temperatuur,goed,6440,157.5,157.411,51.63,0.0885,0.0885
TIC-101,temperatuur,goed,6445,157.5,157.445,51.61,0.0547,0.0547
TIC-101,temperatuur,goed,6450,157.5,158.605,50.85,-1.1055,1.1055
TIC-101,temperatuur,goed,6455,157.5,158.381,49.76,-0.8805,0.8805
TIC-101,temperatuur,goed,6460,157.5,159.24,49.62,-1.74,1.74
TIC-101,temperatuur,goed,6465,157.5,159.408,49.12,-1.9081,1.9081
TIC-101,temperatuur,goed,6470,157.5,159.139,49.55,-1.6386,1.6386
TIC-101,temperatuur,goed,6475,157.5,158.582,50.05,-1.0822,1.0822
TIC-101,temperatuur,goed,6480,157.5,158.564,49.13,-1.0642,1.0642
TIC-101,temperatuur,goed,6485,157.5,158.839,49.44,-1.3388,1.3388
TIC-101,temperatuur,goed,6490,157.5,158.743,49.1,-1.2426,1.2426
TIC-101,temperatuur,goed,6495,157.5,158.28,49.74,-0.7802,0.7802
TIC-101,temperatuur,goed,6500,157.5,156.934,51.03,0.5664,0.5664
TIC-101,temperatuur,goed,6505,157.5,157.098,51.06,0.4019,0.4019
TIC-101,temperatuur,goed,6510,157.5,156.569,51.82,0.9313,0.9313
TIC-101,temperatuur,goed,6515,157.5,155.78,52.52,1.7204,1.7204
TIC-101,temperatuur,goed,6520,157.5,156.57,51.88,0.9296,0.9296
TIC-101,temperatuur,goed,6525,157.5,157.147,50.79,0.3531,0.3531
TIC-101,temperatuur,goed,6530,157.5,156.215,51.38,1.2845,1.2845
TIC-101,temperatuur,goed,6535,157.5,157.124,51.31,0.3755,0.3755
TIC-101,temperatuur,goed,6540,157.5,156.123,51.94,1.3767,1.3767
TIC-101,temperatuur,goed,6545,157.5,155.354,53.01,2.1459,2.1459
TIC-101,temperatuur,goed,6550,157.5,156.261,52.29,1.2388,1.2388
TIC-101,temperatuur,goed,6555,157.5,156.318,52.28,1.1825,1.1825
TIC-101,temperatuur,goed,6560,157.5,156.867,51.59,0.6334,0.6334
TIC-101,temperatuur,goed,6565,157.5,157.099,51.91,0.4009,0.4009
TIC-101,temperatuur,goed,6570,157.5,156.416,51.92,1.0842,1.0842
TIC-101,temperatuur,goed,6575,157.5,157.492,51.62,0.0084,0.0084
TIC-101,temperatuur,goed,6580,157.5,157.931,51.06,-0.4306,0.4306
TIC-101,temperatuur,goed,6585,157.5,157.766,50.57,-0.2659,0.2659
TIC-101,temperatuur,goed,6590,157.5,156.893,51.74,0.607,0.607
TIC-101,temperatuur,goed,6595,157.5,156.936,52.14,0.5644,0.5644
TIC-101,temperatuur,goed,6600,157.5,157.405,51.44,0.0946,0.0946
TIC-101,temperatuur,goed,6605,157.5,157.93,51.02,-0.4302,0.4302
TIC-101,temperatuur,goed,6610,157.5,159.344,49.66,-1.8443,1.8443
TIC-101,temperatuur,goed,6615,157.5,159.008,49.38,-1.5083,1.5083
TIC-101,temperatuur,goed,6620,157.5,159.284,49.52,-1.784,1.784
TIC-101,temperatuur,goed,6625,157.5,159.185,49.55,-1.685,1.685
TIC-101,temperatuur,goed,6630,157.5,159.353,49.5,-1.8531,1.8531
TIC-101,temperatuur,goed,6635,157.5,159.835,48.34,-2.3346,2.3346
TIC-101,temperatuur,goed,6640,157.5,159.873,47.92,-2.3726,2.3726
TIC-101,temperatuur,goed,6645,157.5,158.402,48.93,-0.902,0.902
TIC-101,temperatuur,goed,6650,157.5,158.244,49.94,-0.7439,0.7439
TIC-101,temperatuur,goed,6655,157.5,158.79,49.86,-1.29,1.29
TIC-101,temperatuur,goed,6660,157.5,157.437,50.79,0.0632,0.0632
TIC-101,temperatuur,goed,6665,157.5,158.173,50.38,-0.6727,0.6727
TIC-101,temperatuur,goed,6670,157.5,158.222,49.21,-0.7225,0.7225
TIC-101,temperatuur,goed,6675,157.5,157.581,50.79,-0.081,0.081
TIC-101,temperatuur,goed,6680,157.5,157.385,50.56,0.1148,0.1148
TIC-101,temperatuur,goed,6685,157.5,158.189,50.25,-0.689,0.689
TIC-101,temperatuur,goed,6690,157.5,157.843,50.11,-0.3429,0.3429
TIC-101,temperatuur,goed,6695,157.5,157.759,50.18,-0.2593,0.2593
TIC-101,temperatuur,goed,6700,157.5,158.364,49.68,-0.8638,0.8638
TIC-101,temperatuur,goed,6705,157.5,158.867,49.14,-1.3675,1.3675
TIC-101,temperatuur,goed,6710,157.5,158.363,49.5,-0.8626,0.8626
TIC-101,temperatuur,goed,6715,157.5,158.885,48.47,-1.3854,1.3854
TIC-101,temperatuur,goed,6720,157.5,159.263,48.5,-1.7631,1.7631
TIC-101,temperatuur,goed,6725,157.5,158.892,48.32,-1.3918,1.3918
TIC-101,temperatuur,goed,6730,157.5,159.165,48.4,-1.6654,1.6654
TIC-101,temperatuur,goed,6735,157.5,158.537,48.85,-1.0372,1.0372
TIC-101,temperatuur,goed,6740,157.5,158.243,48.98,-0.743,0.743
TIC-101,temperatuur,goed,6745,157.5,157.858,49.21,-0.3578,0.3578
TIC-101,temperatuur,goed,6750,157.5,157.962,49.74,-0.462,0.462
TIC-101,temperatuur,goed,6755,157.5,157.929,49.47,-0.4286,0.4286
TIC-101,temperatuur,goed,6760,157.5,157.395,49.18,0.1048,0.1048
TIC-101,temperatuur,goed,6765,157.5,158.05,48.79,-0.55,0.55
TIC-101,temperatuur,goed,6770,157.5,158.619,48.6,-1.1193,1.1193
TIC-101,temperatuur,goed,6775,157.5,157.314,49.12,0.1864,0.1864
TIC-101,temperatuur,goed,6780,157.5,156.841,50.32,0.6587,0.6587
TIC-101,temperatuur,goed,6785,157.5,157.223,49.82,0.2768,0.2768
TIC-101,temperatuur,goed,6790,157.5,157.517,49.76,-0.0169,0.0169
TIC-101,temperatuur,goed,6795,157.5,158.405,48.96,-0.9047,0.9047
TIC-101,temperatuur,goed,6800,157.5,158.178,48.95,-0.6778,0.6778
TIC-101,temperatuur,goed,6805,157.5,158.681,48.33,-1.181,1.181
TIC-101,temperatuur,goed,6810,157.5,158.782,48.23,-1.2817,1.2817
TIC-101,temperatuur,goed,6815,157.5,158.47,48.27,-0.9702,0.9702
TIC-101,temperatuur,goed,6820,157.5,158.474,48.66,-0.9738,0.9738
TIC-101,temperatuur,goed,6825,157.5,157.868,48.62,-0.3679,0.3679
TIC-101,temperatuur,goed,6830,157.5,158.166,48.66,-0.6657,0.6657
TIC-101,temperatuur,goed,6835,157.5,157.804,48.48,-0.3045,0.3045
TIC-101,temperatuur,goed,6840,157.5,157.985,49.43,-0.4853,0.4853
TIC-101,temperatuur,goed,6845,157.5,158.243,48.66,-0.7429,0.7429
TIC-101,temperatuur,goed,6850,157.5,157.492,48.98,0.008,0.008
TIC-101,temperatuur,goed,6855,157.5,157.176,49.74,0.3244,0.3244
TIC-101,temperatuur,goed,6860,157.5,156.867,50.22,0.6328,0.6328
TIC-101,temperatuur,goed,6865,157.5,156.522,50.51,0.9776,0.9776
TIC-101,temperatuur,goed,6870,157.5,155.305,51.36,2.1951,2.1951
TIC-101,temperatuur,goed,6875,157.5,154.703,51.48,2.7973,2.7973
TIC-101,temperatuur,goed,6880,157.5,156.77,50.19,0.73,0.73
TIC-101,temperatuur,goed,6885,157.5,155.685,51.44,1.8153,1.8153
TIC-101,temperatuur,goed,6890,157.5,156.464,50.97,1.036,1.036
TIC-101,temperatuur,goed,6895,157.5,157.099,50.71,0.4006,0.4006
TIC-101,temperatuur,goed,6900,157.5,156.4,51.03,1.1002,1.1002
TIC-101,temperatuur,goed,6905,157.5,156.665,50.3,0.8354,0.8354
TIC-101,temperatuur,goed,6910,157.5,155.906,51.36,1.5944,1.5944
TIC-101,temperatuur,goed,6915,157.5,156.337,50.86,1.1629,1.1629
TIC-101,temperatuur,goed,6920,157.5,157.025,50.85,0.4751,0.4751
TIC-101,temperatuur,goed,6925,157.5,156.241,50.96,1.259,1.259
TIC-101,temperatuur,goed,6930,157.5,155.628,51.56,1.8719,1.8719
TIC-101,temperatuur,goed,6935,157.5,156.25,51.93,1.2501,1.2501
TIC-101,temperatuur,goed,6940,157.5,157.228,50.88,0.2719,0.2719
TIC-101,temperatuur,goed,6945,157.5,156.798,51.31,0.7022,0.7022
TIC-101,temperatuur,goed,6950,157.5,157.528,49.86,-0.0284,0.0284
TIC-101,temperatuur,goed,6955,157.5,157.681,50.12,-0.1809,0.1809
TIC-101,temperatuur,goed,6960,157.5,157.465,50.12,0.0347,0.0347
TIC-101,temperatuur,goed,6965,157.5,159.088,49.06,-1.5884,1.5884
TIC-101,temperatuur,goed,6970,157.5,158.642,48.88,-1.1415,1.1415
TIC-101,temperatuur,goed,6975,157.5,157.418,50.1,0.0824,0.0824
TIC-101,temperatuur,goed,6980,157.5,157.113,50.27,0.3875,0.3875
TIC-101,temperatuur,goed,6985,157.5,157.692,50.16,-0.192,0.192
TIC-101,temperatuur,goed,6990,157.5,157.757,49.96,-0.2574,0.2574
TIC-101,temperatuur,goed,6995,157.5,157.876,50.13,-0.3761,0.3761
TIC-101,temperatuur,goed,7000,157.5,157.081,50.27,0.419,0.419
TIC-101,temperatuur,goed,7005,157.5,156.64,51.11,0.8596,0.8596
TIC-101,temperatuur,goed,7010,157.5,157.192,50.41,0.3084,0.3084
TIC-101,temperatuur,goed,7015,157.5,157.065,49.78,0.4347,0.4347
TIC-101,temperatuur,goed,7020,157.5,157.654,50.36,-0.1536,0.1536
TIC-101,temperatuur,goed,7025,157.5,156.83,50.93,0.6701,0.6701
TIC-101,temperatuur,goed,7030,157.5,156.972,51.05,0.5277,0.5277
TIC-101,temperatuur,goed,7035,157.5,157.473,50.37,0.0273,0.0273
TIC-101,temperatuur,goed,7040,157.5,156.437,51.21,1.0629,1.0629
TIC-101,temperatuur,goed,7045,157.5,155.862,51.8,1.6382,1.6382
TIC-101,temperatuur,goed,7050,157.5,155.842,52.23,1.6575,1.6575
TIC-101,temperatuur,goed,7055,157.5,155.324,52.6,2.1756,2.1756
TIC-101,temperatuur,goed,7060,157.5,155.406,52.57,2.0943,2.0943
TIC-101,temperatuur,goed,7065,157.5,155.987,52.34,1.5127,1.5127
TIC-101,temperatuur,goed,7070,157.5,155.454,52.7,2.0457,2.0457
TIC-101,temperatuur,goed,7075,157.5,156.039,52.83,1.4611,1.4611
TIC-101,temperatuur,goed,7080,157.5,156.78,51.7,0.7201,0.7201
TIC-101,temperatuur,goed,7085,157.5,156.995,51.25,0.5045,0.5045
TIC-101,temperatuur,goed,7090,157.5,157.041,51.97,0.4586,0.4586
TIC-101,temperatuur,goed,7095,157.5,157.073,51.98,0.4267,0.4267
TIC-101,temperatuur,goed,7100,157.5,157.547,51.08,-0.0467,0.0467
TIC-101,temperatuur,goed,7105,157.5,157.359,51.69,0.1414,0.1414
TIC-101,temperatuur,goed,7110,157.5,157.826,50.72,-0.3261,0.3261
TIC-101,temperatuur,goed,7115,157.5,157.157,51.78,0.3433,0.3433
TIC-101,temperatuur,goed,7120,157.5,156.337,52.41,1.1629,1.1629
TIC-101,temperatuur,goed,7125,157.5,157.619,50.9,-0.119,0.119
TIC-101,temperatuur,goed,7130,157.5,158.065,51.23,-0.5651,0.5651
TIC-101,temperatuur,goed,7135,157.5,157.332,50.81,0.1683,0.1683
TIC-101,temperatuur,goed,7140,157.5,156.827,51.55,0.6725,0.6725
TIC-101,temperatuur,goed,7145,157.5,156.797,51.88,0.7029,0.7029
TIC-101,temperatuur,goed,7150,157.5,156.959,52.07,0.5414,0.5414
TIC-101,temperatuur,goed,7155,157.5,157.302,51.37,0.1976,0.1976
TIC-101,temperatuur,goed,7160,157.5,157.498,51.63,0.002,0.002
TIC-101,temperatuur,goed,7165,157.5,156.142,52.72,1.3576,1.3576
TIC-101,temperatuur,goed,7170,157.5,156.38,52.04,1.1202,1.1202
TIC-101,temperatuur,goed,7175,157.5,155.739,52.84,1.7607,1.7607
TIC-101,temperatuur,goed,7180,157.5,156.696,52.96,0.8044,0.8044
TIC-101,temperatuur,goed,7185,157.5,157.313,51.56,0.1868,0.1868
TIC-101,temperatuur,goed,7190,157.5,158.095,51.18,-0.595,0.595
TIC-101,temperatuur,goed,7195,157.5,157.178,51.36,0.3219,0.3219
TIC-101,temperatuur,goed,7200,153.0,156.737,47.58,-3.7366,3.7366
TIC-101,temperatuur,goed,7205,153.0,155.999,48.2,-2.9991,2.9991
TIC-101,temperatuur,goed,7210,153.0,155.332,48.5,-2.3325,2.3325
TIC-101,temperatuur,goed,7215,153.0,154.973,49.13,-1.9734,1.9734
TIC-101,temperatuur,goed,7220,153.0,154.893,48.6,-1.8932,1.8932
TIC-101,temperatuur,goed,7225,153.0,153.836,49.57,-0.8361,0.8361
TIC-101,temperatuur,goed,7230,153.0,154.098,49.94,-1.0983,1.0983
TIC-101,temperatuur,goed,7235,153.0,155.018,48.33,-2.0178,2.0178
TIC-101,temperatuur,goed,7240,153.0,154.855,48.42,-1.8549,1.8549
TIC-101,temperatuur,goed,7245,153.0,153.101,49.84,-0.1008,0.1008
TIC-101,temperatuur,goed,7250,153.0,153.516,50.02,-0.5163,0.5163
TIC-101,temperatuur,goed,7255,153.0,153.692,49.98,-0.6917,0.6917
TIC-101,temperatuur,goed,7260,153.0,153.536,49.92,-0.5356,0.5356
TIC-101,temperatuur,goed,7265,153.0,153.27,50.01,-0.2698,0.2698
TIC-101,temperatuur,goed,7270,153.0,153.186,50.33,-0.1861,0.1861
TIC-101,temperatuur,goed,7275,153.0,153.276,50.44,-0.2757,0.2757
TIC-101,temperatuur,goed,7280,153.0,153.85,49.76,-0.8503,0.8503
TIC-101,temperatuur,goed,7285,153.0,152.741,50.36,0.2592,0.2592
TIC-101,temperatuur,goed,7290,153.0,153.386,50.15,-0.3856,0.3856
TIC-101,temperatuur,goed,7295,153.0,153.872,48.97,-0.8723,0.8723
TIC-101,temperatuur,goed,7300,153.0,153.605,49.51,-0.6054,0.6054
TIC-101,temperatuur,goed,7305,153.0,153.43,49.87,-0.4304,0.4304
TIC-101,temperatuur,goed,7310,153.0,152.629,50.45,0.3708,0.3708
TIC-101,temperatuur,goed,7315,153.0,152.551,50.81,0.4494,0.4494
TIC-101,temperatuur,goed,7320,153.0,151.841,51.39,1.1591,1.1591
TIC-101,temperatuur,goed,7325,153.0,151.441,51.72,1.559,1.559
TIC-101,temperatuur,goed,7330,153.0,151.88,51.95,1.1204,1.1204
TIC-101,temperatuur,goed,7335,153.0,152.06,51.96,0.9402,0.9402
TIC-101,temperatuur,goed,7340,153.0,152.225,51.24,0.7746,0.7746
TIC-101,temperatuur,goed,7345,153.0,151.306,52.26,1.6937,1.6937
TIC-101,temperatuur,goed,7350,153.0,150.554,53.09,2.4462,2.4462
TIC-101,temperatuur,goed,7355,153.0,150.422,53.05,2.5785,2.5785
TIC-101,temperatuur,goed,7360,153.0,150.525,53.62,2.4745,2.4745
TIC-101,temperatuur,goed,7365,153.0,151.293,52.83,1.707,1.707
TIC-101,temperatuur,goed,7370,153.0,151.926,51.89,1.0745,1.0745
TIC-101,temperatuur,goed,7375,153.0,152.462,51.53,0.5379,0.5379
TIC-101,temperatuur,goed,7380,153.0,151.894,52.12,1.1062,1.1062
TIC-101,temperatuur,goed,7385,153.0,150.785,53.45,2.2149,2.2149
TIC-101,temperatuur,goed,7390,153.0,151.553,52.96,1.4467,1.4467
TIC-101,temperatuur,goed,7395,153.0,151.443,53.12,1.5567,1.5567
TIC-101,temperatuur,goed,7400,153.0,151.063,53.55,1.9373,1.9373
TIC-101,temperatuur,goed,7405,153.0,151.392,53.54,1.6079,1.6079
TIC-101,temperatuur,goed,7410,153.0,152.506,52.19,0.494,0.494
TIC-101,temperatuur,goed,7415,153.0,152.179,51.8,0.821,0.821
TIC-101,temperatuur,goed,7420,153.0,151.868,52.71,1.1324,1.1324
TIC-101,temperatuur,goed,7425,153.0,151.024,54.2,1.9762,1.9762
TIC-101,temperatuur,goed,7430,153.0,151.006,54.34,1.9936,1.9936
TIC-101,temperatuur,goed,7435,153.0,150.996,53.95,2.0043,2.0043
TIC-101,temperatuur,goed,7440,153.0,151.402,53.91,1.5982,1.5982
TIC-101,temperatuur,goed,7445,153.0,151.397,53.59,1.603,1.603
TIC-101,temperatuur,goed,7450,153.0,151.834,53.32,1.1658,1.1658
TIC-101,temperatuur,goed,7455,153.0,151.893,53.29,1.1069,1.1069
TIC-101,temperatuur,goed,7460,153.0,152.373,53.21,0.6272,0.6272
TIC-101,temperatuur,goed,7465,153.0,152.06,52.76,0.9396,0.9396
TIC-101,temperatuur,goed,7470,153.0,153.098,52.78,-0.0976,0.0976
TIC-101,temperatuur,goed,7475,153.0,153.095,51.96,-0.0946,0.0946
TIC-101,temperatuur,goed,7480,153.0,152.477,52.6,0.5228,0.5228
TIC-101,temperatuur,goed,7485,153.0,152.176,53.62,0.8238,0.8238
