episode,stap,policy,setpoint_C,state_temp_C,state_conc_molL,state_coolant_C,state_error_C,state_verstoring,action_coolant_adj,reward_tracking,reward_energie,reward_constraint,reward_totaal,cumulatief_reward,next_temp_C,next_conc_molL,next_coolant_C,done
114,2,expert,160,141.87,1.1006,28.7,18.13,0.434,5.0,-4.628,-0.055,0,-4.683,-10.87,136.86,1.1023,28.6,0
114,3,expert,160,136.86,1.1023,28.6,23.14,0.231,5.0,-5.669,-0.055,0,-5.724,-16.59,131.65,1.104,28.6,0
114,4,expert,160,131.65,1.104,28.6,28.35,0.696,5.0,-6.547,-0.055,0,-6.602,-23.2,127.27,1.1057,28.7,0
114,5,expert,160,127.27,1.1057,28.7,32.73,0.419,5.0,-7.47,-0.055,0,-7.525,-30.72,122.65,1.1073,28.6,0
114,6,expert,160,122.65,1.1073,28.6,37.35,0.656,5.0,-8.262,-0.055,-10,-18.317,-49.04,118.69,1.109,28.6,0
114,7,expert,160,118.69,1.109,28.6,41.31,-0.04,5.0,-9.177,-0.055,-10,-19.232,-68.27,114.11,1.1107,28.6,0
114,8,expert,160,114.11,1.1107,28.6,45.89,0.496,5.0,-9.904,-0.055,-10,-19.959,-88.23,110.48,1.1124,28.6,0
114,9,expert,160,110.48,1.1124,28.6,49.52,0.109,5.0,-10.664,-0.055,-10,-20.719,-108.95,106.68,1.1141,28.6,1
115,0,PID_agressief,150,141.72,0.9823,21.9,8.28,0.109,10.0,-2.97,-0.11,0,-3.08,-3.08,135.15,0.984,21.8,0
115,1,PID_agressief,150,135.15,0.984,21.8,14.85,0.273,10.0,-4.227,-0.11,0,-4.337,-7.42,128.86,0.9857,21.7,0
115,2,PID_agressief,150,128.86,0.9857,21.7,21.14,0.056,10.0,-5.392,-0.11,0,-5.502,-12.92,123.04,0.9874,21.8,0
115,3,PID_agressief,150,123.04,0.9874,21.8,26.96,0.559,10.0,-6.296,-0.11,-10,-16.406,-29.33,118.52,0.9892,21.7,0
115,4,PID_agressief,150,118.52,0.9892,21.7,31.48,0.226,10.0,-7.288,-0.11,-10,-17.398,-46.72,113.56,0.9909,21.5,0
115,5,PID_agressief,150,113.56,0.9909,21.5,36.44,0.682,10.0,-8.173,-0.11,-10,-18.283,-65.01,109.14,0.9926,21.5,1
116,0,random,160,148.65,1.1538,25.3,11.35,-0.253,3.29,-3.455,-0.036,0,-3.491,-3.49,142.73,1.1555,25.7,0
116,1,random,160,142.73,1.1555,25.7,17.27,0.468,-3.74,-4.318,-0.037,0,-4.355,-7.85,138.41,1.1571,25.6,0
116,2,random,160,138.41,1.1571,25.6,21.59,0.053,9.87,-5.487,-0.109,0,-5.595,-13.44,132.57,1.1588,25.7,0
116,3,random,160,132.57,1.1588,25.7,27.43,0.089,-7.75,-6.243,-0.078,0,-6.321,-19.76,128.78,1.1604,25.7,0
116,4,random,160,128.78,1.1604,25.7,31.22,0.72,-4.95,-6.932,-0.05,0,-6.981,-26.74,125.34,1.1621,25.7,0
116,5,random,160,125.34,1.1621,25.7,34.66,0.326,1.24,-7.819,-0.014,0,-7.833,-34.58,120.9,1.1638,25.7,0
116,6,random,160,120.9,1.1638,25.7,39.1,0.154,0.37,-8.692,-0.004,-10,-18.696,-53.27,116.54,1.1655,25.6,0
116,7,random,160,116.54,1.1655,25.6,43.46,0.066,-4.78,-9.406,-0.048,-10,-19.453,-72.73,112.97,1.1671,25.6,0
116,8,random,160,112.97,1.1671,25.6,47.03,0.027,0.72,-10.119,-0.008,-10,-20.127,-92.85,109.41,1.1688,25.6,1
117,0,PID_agressief,155,153.53,1.0101,26.9,1.47,0.04,2.94,-1.445,-0.032,0,-1.478,-1.48,147.77,1.0118,26.8,0
117,1,PID_agressief,155,147.77,1.0118,26.8,7.23,0.311,10.0,-2.671,-0.11,0,-2.781,-4.26,141.64,1.0135,26.7,0
117,2,PID_agressief,155,141.64,1.0135,26.7,13.36,0.607,10.0,-3.858,-0.11,0,-3.968,-8.23,135.71,1.0152,26.6,0
117,3,PID_agressief,155,135.71,1.0152,26.6,19.29,0.29,10.0,-5.033,-0.11,0,-5.143,-13.37,129.83,1.0169,26.7,0
117,4,PID_agressief,155,129.83,1.0169,26.7,25.17,0.477,10.0,-6.017,-0.11,0,-6.127,-19.5,124.92,1.0186,26.7,0
117,5,PID_agressief,155,124.92,1.0186,26.7,30.08,-0.118,10.0,-7.04,-0.11,-10,-17.15,-36.65,119.8,1.0203,26.7,0
117,6,PID_agressief,155,119.8,1.0203,26.7,35.2,0.246,10.0,-7.986,-0.11,-10,-18.096,-54.74,115.07,1.022,26.8,0
117,7,PID_agressief,155,115.07,1.022,26.8,39.93,0.807,10.0,-8.768,-0.11,-10,-18.878,-73.62,111.16,1.0237,27.0,0
117,8,PID_agressief,155,111.16,1.0237,27.0,43.84,0.973,10.0,-9.431,-0.11,-10,-19.541,-93.16,107.85,1.0254,27.0,1
118,0,PID_conservatief,160,149.25,1.0402,21.2,10.75,0.126,3.0,-3.433,-0.033,0,-3.466,-3.47,142.83,1.0419,21.2,0
118,1,PID_conservatief,160,142.83,1.0419,21.2,17.17,-0.234,3.0,-4.655,-0.033,0,-4.688,-8.15,136.73,1.0436,21.0,0
118,2,PID_conservatief,160,136.73,1.0436,21.0,23.27,-0.712,3.0,-5.937,-0.033,0,-5.97,-14.12,130.32,1.0453,21.1,0
118,3,PID_conservatief,160,130.32,1.0453,21.1,29.68,-0.299,3.0,-7.113,-0.033,0,-7.146,-21.27,124.43,1.047,21.3,0
118,4,PID_conservatief,160,124.43,1.047,21.3,35.57,0.397,3.0,-8.042,-0.033,-10,-18.075,-39.35,119.79,1.0487,21.4,0
118,5,PID_conservatief,160,119.79,1.0487,21.4,40.21,0.928,3.0,-8.873,-0.033,-10,-18.906,-58.25,115.64,1.0504,21.4,0
118,6,PID_conservatief,160,115.64,1.0504,21.4,44.36,0.698,3.0,-9.59,-0.033,-10,-19.623,-77.87,112.05,1.0521,21.4,0
118,7,PID_conservatief,160,112.05,1.0521,21.4,47.95,0.768,3.0,-10.29,-0.033,-10,-20.323,-98.2,108.55,1.0538,21.4,1
119,0,expert,145,151.05,0.9787,16.5,-6.05,-0.541,-5.0,-0.049,-0.05,0,0.001,0.0,145.24,0.9804,16.6,0
119,1,expert,145,145.24,0.9804,16.6,-0.24,0.146,-0.2,-1.154,-0.002,0,-1.156,-1.16,139.23,0.9821,16.7,0
119,2,expert,145,139.23,0.9821,16.7,5.77,-0.243,5.0,-2.455,-0.055,0,-2.51,-3.67,132.72,0.9838,16.8,0
119,3,expert,145,132.72,0.9838,16.8,12.28,-0.364,5.0,-3.746,-0.055,0,-3.801,-7.47,126.27,0.9855,17.0,0
119,4,expert,145,126.27,0.9855,17.0,18.73,-0.1,5.0,-4.846,-0.055,0,-4.901,-12.37,120.77,0.9872,16.9,0
119,5,expert,145,120.77,0.9872,16.9,24.23,0.171,5.0,-5.828,-0.055,-10,-15.883,-28.25,115.86,0.9889,17.1,0
119,6,expert,145,115.86,0.9889,17.1,29.14,-0.067,5.0,-6.822,-0.055,-10,-16.877,-45.13,110.89,0.9906,17.1,0
119,7,expert,145,110.89,0.9906,17.1,34.11,0.24,5.0,-7.714,-0.055,-10,-17.769,-62.9,106.43,0.9924,17.1,1
120,0,expert,145,153.11,0.9334,29.7,-8.11,-0.078,-5.0,-0.582,-0.05,0,-0.632,-0.63,147.91,0.9351,29.6,0
120,1,expert,145,147.91,0.9351,29.6,-2.91,-0.239,-2.98,-0.433,-0.03,0,-0.462,-1.09,142.84,0.9368,29.5,0
120,2,expert,145,142.84,0.9368,29.5,2.16,-0.323,2.07,-1.497,-0.023,0,-1.52,-2.61,137.51,0.9386,29.4,0
120,3,expert,145,137.51,0.9386,29.4,7.49,0.128,5.0,-2.558,-0.055,0,-2.613,-5.23,132.21,0.9403,29.3,0
120,4,expert,145,132.21,0.9403,29.3,12.79,-0.618,5.0,-3.73,-0.055,0,-3.785,-9.01,126.35,0.942,29.2,0
120,5,expert,145,126.35,0.942,29.2,18.65,-0.017,5.0,-4.66,-0.055,0,-4.715,-13.73,121.7,0.9437,29.2,0
120,6,expert,145,121.7,0.9437,29.2,23.3,0.809,5.0,-5.435,-0.055,-10,-15.49,-29.22,117.83,0.9455,29.2,0
120,7,expert,145,117.83,0.9455,29.2,27.17,0.87,5.0,-6.172,-0.055,-10,-16.227,-45.44,114.14,0.9472,29.0,0
120,8,expert,145,114.14,0.9472,29.0,30.86,-0.046,5.0,-7.015,-0.055,-10,-17.07,-62.51,109.93,0.9489,29.1,1
121,0,random,160,157.58,1.0339,25.1,2.42,-0.381,5.56,-1.913,-0.061,0,-1.974,-1.97,150.44,1.0356,25.1,0
121,1,random,160,150.44,1.0356,25.1,9.56,0.022,0.09,-3.029,-0.001,0,-3.03,-5.0,144.86,1.0373,25.0,0
121,2,random,160,144.86,1.0373,25.0,15.14,-0.023,-8.74,-3.888,-0.087,0,-3.976,-8.98,140.56,1.039,25.2,0
121,3,random,160,140.56,1.039,25.2,19.44,0.397,-0.44,-4.886,-0.004,0,-4.89,-13.87,135.57,1.0406,25.2,0
121,4,random,160,135.57,1.0406,25.2,24.43,0.659,7.62,-5.884,-0.084,0,-5.968,-19.84,130.58,1.0423,25.2,0
121,5,random,160,130.58,1.0423,25.2,29.42,0.669,-4.01,-6.591,-0.04,0,-6.631,-26.47,127.04,1.044,25.2,0
121,6,random,160,127.04,1.044,25.2,32.96,0.072,1.08,-7.452,-0.012,0,-7.463,-33.93,122.74,1.0457,25.3,0
121,7,random,160,122.74,1.0457,25.3,37.26,-0.019,-7.53,-8.153,-0.075,-10,-18.228,-52.16,119.24,1.0474,25.3,0
121,8,random,160,119.24,1.0474,25.3,40.76,0.742,-3.38,-8.792,-0.034,-10,-18.825,-70.99,116.04,1.0492,25.2,0
121,9,random,160,116.04,1.0492,25.2,43.96,1.181,-8.7,-9.253,-0.087,-10,-19.34,-90.33,113.74,1.0509,25.4,0
121,10,random,160,113.74,1.0509,25.4,46.26,0.424,2.01,-9.939,-0.022,-10,-19.961,-110.29,110.31,1.0526,25.4,0
121,11,random,160,110.31,1.0526,25.4,49.69,-0.095,7.14,-10.835,-0.079,-10,-20.914,-131.2,105.82,1.0543,25.4,1
122,0,random,150,149.58,0.8412,25.7,0.42,-0.303,5.36,-1.353,-0.059,0,-1.412,-1.41,143.23,0.8429,25.6,0
122,1,random,150,143.23,0.8429,25.6,6.77,0.362,9.96,-2.641,-0.11,0,-2.751,-4.16,136.79,0.8447,25.6,0
122,2,random,150,136.79,0.8447,25.6,13.21,0.011,-8.02,-3.449,-0.08,0,-3.529,-7.69,132.75,0.8464,25.7,0
122,3,random,150,132.75,0.8464,25.7,17.25,0.256,-4.51,-4.279,-0.045,0,-4.324,-12.02,128.6,0.8482,25.7,0
122,4,random,150,128.6,0.8482,25.7,21.4,0.556,-8.29,-4.915,-0.083,0,-4.998,-17.01,125.42,0.8499,25.8,0
122,5,random,150,125.42,0.8499,25.8,24.58,-0.034,-1.08,-5.773,-0.011,0,-5.784,-22.8,121.13,0.8517,26.0,0
122,6,random,150,121.13,0.8517,26.0,28.87,0.134,-9.14,-6.448,-0.091,-10,-16.539,-39.34,117.76,0.8535,25.9,0
122,7,random,150,117.76,0.8535,25.9,32.24,0.273,5.87,-7.268,-0.065,-10,-17.333,-56.67,113.66,0.8552,26.0,0
122,8,random,150,113.66,0.8552,26.0,36.34,0.432,-2.76,-7.867,-0.028,-10,-17.894,-74.57,110.67,0.857,26.0,0
122,9,random,150,110.67,0.857,26.0,39.33,0.438,4.2,-8.541,-0.046,-10,-18.587,-93.15,107.29,0.8587,26.1,1
123,0,expert,150,145.74,0.8671,16.2,4.26,0.038,4.27,-2.18,-0.047,0,-2.227,-2.23,139.1,0.8689,16.4,0
123,1,expert,150,139.1,0.8689,16.4,10.9,-0.168,5.0,-3.485,-0.055,0,-3.54,-5.77,132.58,0.8706,16.4,0
123,2,expert,150,132.58,0.8706,16.4,17.42,0.081,5.0,-4.641,-0.055,0,-4.696,-10.46,126.79,0.8724,16.6,0
123,3,expert,150,126.79,0.8724,16.6,23.21,-0.054,5.0,-5.814,-0.055,0,-5.869,-16.33,120.93,0.8741,16.7,0
123,4,expert,150,120.93,0.8741,16.7,29.07,0.124,5.0,-6.851,-0.055,-10,-16.906,-33.24,115.75,0.8759,16.8,0
123,5,expert,150,115.75,0.8759,16.8,34.25,0.097,5.0,-7.817,-0.055,-10,-17.872,-51.11,110.92,0.8776,16.6,0
123,6,expert,150,110.92,0.8776,16.6,39.08,0.548,5.0,-8.681,-0.055,-10,-18.736,-69.84,106.59,0.8794,16.6,1
124,0,PID_conservatief,145,157.55,0.9449,20.5,-12.55,-0.393,-3.0,-1.313,-0.03,0,-1.343,-1.34,151.56,0.9466,20.5,0
124,1,PID_conservatief,145,151.56,0.9466,20.5,-6.56,0.263,-3.0,-0.251,-0.03,0,-0.281,-1.62,146.25,0.9483,20.6,0
124,2,PID_conservatief,145,146.25,0.9483,20.6,-1.25,-0.213,-0.63,-0.912,-0.006,0,-0.918,-2.54,140.44,0.95,20.9,0
124,3,PID_conservatief,145,140.44,0.95,20.9,4.56,0.172,2.28,-1.986,-0.025,0,-2.011,-4.55,135.07,0.9517,20.8,0
124,4,PID_conservatief,145,135.07,0.9517,20.8,9.93,-0.228,3.0,-3.103,-0.033,0,-3.136,-7.69,129.48,0.9534,20.9,0
124,5,PID_conservatief,145,129.48,0.9534,20.9,15.52,0.247,3.0,-4.081,-0.033,0,-4.114,-11.8,124.6,0.9552,20.9,0
124,6,PID_conservatief,145,124.6,0.9552,20.9,20.4,0.631,3.0,-5.039,-0.033,-10,-15.072,-26.87,119.81,0.9569,21.1,0
124,7,PID_conservatief,145,119.81,0.9569,21.1,25.19,0.685,3.0,-5.88,-0.033,-10,-15.913,-42.79,115.6,0.9586,21.0,0
124,8,PID_conservatief,145,115.6,0.9586,21.0,29.4,0.39,3.0,-6.765,-0.033,-10,-16.798,-59.59,111.17,0.9604,21.1,0
124,9,PID_conservatief,145,111.17,0.9604,21.1,33.83,0.799,3.0,-7.509,-0.033,-10,-17.542,-77.13,107.46,0.9621,21.2,1
125,0,expert,145,157.8,0.9565,20.8,-12.8,0.439,-5.0,-1.545,-0.05,0,-1.595,-1.6,152.73,0.9582,20.8,0
125,1,expert,145,152.73,0.9582,20.8,-7.73,-0.618,-5.0,-0.37,-0.05,0,-0.42,-2.02,146.85,0.9599,20.9,0
125,2,expert,145,146.85,0.9599,20.9,-1.85,0.616,-1.67,-0.653,-0.017,0,-0.669,-2.68,141.74,0.9617,20.9,0
125,3,expert,145,141.74,0.9617,20.9,3.26,-0.055,3.25,-1.784,-0.036,0,-1.819,-4.5,136.08,0.9634,21.0,0
125,4,expert,145,136.08,0.9634,21.0,8.92,0.231,5.0,-2.911,-0.055,0,-2.966,-7.47,130.45,0.9651,21.0,0
125,5,expert,145,130.45,0.9651,21.0,14.55,-0.046,5.0,-4.012,-0.055,0,-4.067,-11.54,124.94,0.9668,21.2,0
125,6,expert,145,124.94,0.9668,21.2,20.06,0.459,5.0,-4.919,-0.055,0,-4.974,-16.51,120.41,0.9685,21.2,0
125,7,expert,145,120.41,0.9685,21.2,24.59,0.427,5.0,-5.711,-0.055,-10,-15.766,-32.28,116.45,0.9703,21.4,0
125,8,expert,145,116.45,0.9703,21.4,28.55,0.492,5.0,-6.501,-0.055,-10,-16.556,-48.83,112.5,0.972,21.4,0
125,9,expert,145,112.5,0.972,21.4,32.5,-0.019,5.0,-7.382,-0.055,-10,-17.437,-66.27,108.09,0.9737,21.4,1
126,0,PID_conservatief,160,146.35,1.1655,25.8,13.65,0.223,3.0,-3.76,-0.033,0,-3.793,-3.79,141.2,1.1672,25.7,0
126,1,PID_conservatief,160,141.2,1.1672,25.7,18.8,0.184,3.0,-4.738,-0.033,0,-4.771,-8.56,136.31,1.1688,25.7,0
126,2,PID_conservatief,160,136.31,1.1688,25.7,23.69,0.286,3.0,-5.704,-0.033,0,-5.737,-14.3,131.48,1.1705,25.8,0
126,3,PID_conservatief,160,131.48,1.1705,25.8,28.52,0.223,3.0,-6.635,-0.033,0,-6.668,-20.97,126.83,1.1721,25.7,0
126,4,PID_conservatief,160,126.83,1.1721,25.7,33.17,0.424,3.0,-7.462,-0.033,0,-7.495,-28.46,122.69,1.1738,25.7,0
126,5,PID_conservatief,160,122.69,1.1738,25.7,37.31,0.4,3.0,-8.202,-0.033,-10,-18.235,-46.7,118.99,1.1755,25.6,0
126,6,PID_conservatief,160,118.99,1.1755,25.6,41.01,0.382,3.0,-8.969,-0.033,-10,-19.002,-65.7,115.15,1.1771,25.8,0
126,7,PID_conservatief,160,115.15,1.1771,25.8,44.85,0.106,3.0,-9.746,-0.033,-10,-19.779,-85.48,111.27,1.1788,25.8,0
126,8,PID_conservatief,160,111.27,1.1788,25.8,48.73,0.593,3.0,-10.419,-0.033,-10,-20.452,-105.93,107.91,1.1805,25.7,1
127,0,random,155,143.01,0.9482,16.8,11.99,-0.238,-2.64,-3.522,-0.026,0,-3.548,-3.55,137.39,0.9499,16.7,0
127,1,random,155,137.39,0.9499,16.7,17.61,0.012,6.07,-4.741,-0.067,0,-4.808,-8.36,131.3,0.9516,16.8,0
127,2,random,155,131.3,0.9516,16.8,23.7,0.075,0.38,-5.767,-0.004,0,-5.772,-14.13,126.16,0.9533,16.9,0
127,3,random,155,126.16,0.9533,16.9,28.84,0.099,5.45,-6.865,-0.06,0,-6.925,-21.05,120.67,0.9551,17.1,0
127,4,random,155,120.67,0.9551,17.1,34.33,0.438,-0.33,-7.777,-0.003,-10,-17.781,-38.83,116.11,0.9568,17.3,0
127,5,random,155,116.11,0.9568,17.3,38.89,0.267,2.45,-8.592,-0.027,-10,-18.618,-57.45,112.04,0.9585,17.4,0
127,6,random,155,112.04,0.9585,17.4,42.96,-0.305,-1.16,-9.354,-0.012,-10,-19.366,-76.82,108.23,0.9603,17.4,1
128,0,expert,160,149.13,1.1893,17.0,10.87,-0.031,5.0,-3.492,-0.055,0,-3.547,-3.55,142.54,1.1909,17.0,0
128,1,expert,160,142.54,1.1909,17.0,17.46,-0.371,5.0,-4.824,-0.055,0,-4.879,-8.43,135.88,1.1926,17.2,0
128,2,expert,160,135.88,1.1926,17.2,24.12,-0.069,5.0,-6.073,-0.055,0,-6.128,-14.55,129.64,1.1942,17.1,0
128,3,expert,160,129.64,1.1942,17.1,30.36,-0.026,5.0,-7.21,-0.055,0,-7.265,-21.82,123.95,1.1959,17.1,0
128,4,expert,160,123.95,1.1959,17.1,36.05,0.223,5.0,-8.322,-0.055,-10,-18.377,-40.2,118.39,1.1975,17.2,0
128,5,expert,160,118.39,1.1975,17.2,41.61,0.335,5.0,-9.254,-0.055,-10,-19.309,-59.51,113.73,1.1992,17.3,0
128,6,expert,160,113.73,1.1992,17.3,46.27,0.218,5.0,-10.178,-0.055,-10,-20.233,-79.74,109.11,1.2009,17.5,1
129,0,expert,155,144.36,1.0075,24.6,10.64,-0.216,5.0,-3.34,-0.055,0,-3.395,-3.4,138.3,1.0092,24.6,0
129,1,expert,155,138.3,1.0092,24.6,16.7,-0.549,5.0,-4.567,-0.055,0,-4.622,-8.02,132.17,1.0109,24.6,0
129,2,expert,155,132.17,1.0109,24.6,22.83,0.053,5.0,-5.545,-0.055,0,-5.6,-13.62,127.27,1.0126,24.6,0
129,3,expert,155,127.27,1.0126,24.6,27.73,0.308,5.0,-6.402,-0.055,0,-6.457,-20.07,122.99,1.0143,24.7,0
129,4,expert,155,122.99,1.0143,24.7,32.01,0.091,5.0,-7.351,-0.055,-10,-17.406,-37.48,118.24,1.016,24.7,0
129,5,expert,155,118.24,1.016,24.7,36.76,-0.316,5.0,-8.292,-0.055,-10,-18.347,-55.83,113.54,1.0178,24.8,0
129,6,expert,155,113.54,1.0178,24.8,41.46,0.675,5.0,-9.032,-0.055,-10,-19.087,-74.91,109.84,1.0195,24.9,1
130,0,expert,155,148.08,1.086,16.4,6.92,0.215,5.0,-2.665,-0.055,0,-2.72,-2.72,141.68,1.0877,16.5,0
130,1,expert,155,141.68,1.0877,16.5,13.32,0.535,5.0,-3.862,-0.055,0,-3.917,-6.64,135.69,1.0894,16.7,0
130,2,expert,155,135.69,1.0894,16.7,19.31,0.442,5.0,-4.921,-0.055,0,-4.976,-11.61,130.39,1.0911,16.7,0
130,3,expert,155,130.39,1.0911,16.7,24.61,0.176,5.0,-6.012,-0.055,0,-6.067,-17.68,124.94,1.0927,16.6,0
130,4,expert,155,124.94,1.0927,16.6,30.06,0.496,5.0,-6.906,-0.055,0,-6.961,-24.64,120.47,1.0944,16.6,0
130,5,expert,155,120.47,1.0944,16.6,34.53,0.523,5.0,-7.806,-0.055,-10,-17.861,-42.5,115.97,1.0961,16.7,0
130,6,expert,155,115.97,1.0961,16.7,39.03,0.152,5.0,-8.745,-0.055,-10,-18.8,-61.3,111.27,1.0978,16.9,0
130,7,expert,155,111.27,1.0978,16.9,43.73,-0.154,5.0,-9.696,-0.055,-10,-19.751,-81.05,106.52,1.0995,16.9,1
131,0,PID_conservatief,155,153.27,1.0765,27.8,1.73,-0.181,0.86,-1.545,-0.009,0,-1.555,-1.55,147.27,1.0782,27.8,0
131,1,PID_conservatief,155,147.27,1.0782,27.8,7.73,-0.326,3.0,-2.847,-0.033,0,-2.88,-4.43,140.77,1.0799,27.7,0
131,2,PID_conservatief,155,140.77,1.0799,27.7,14.23,0.537,3.0,-3.813,-0.033,0,-3.846,-8.28,135.94,1.0816,27.7,0
131,3,PID_conservatief,155,135.94,1.0816,27.7,19.06,0.535,3.0,-4.69,-0.033,0,-4.723,-13.0,131.55,1.0832,27.8,0
131,4,PID_conservatief,155,131.55,1.0832,27.8,23.45,-0.02,3.0,-5.688,-0.033,0,-5.721,-18.72,126.56,1.0849,27.9,0
131,5,PID_conservatief,155,126.56,1.0849,27.9,28.44,0.159,3.0,-6.522,-0.033,0,-6.555,-25.28,122.39,1.0866,27.9,0
131,6,PID_conservatief,155,122.39,1.0866,27.9,32.61,0.664,3.0,-7.219,-0.033,-10,-17.252,-42.53,118.91,1.0883,28.0,0
131,7,PID_conservatief,155,118.91,1.0883,28.0,36.09,0.373,3.0,-7.936,-0.033,-10,-17.969,-60.5,115.32,1.09,27.9,0
131,8,PID_conservatief,155,115.32,1.09,27.9,39.68,0.522,3.0,-8.677,-0.033,-10,-18.71,-79.21,111.62,1.0917,28.0,0
131,9,PID_conservatief,155,111.62,1.0917,28.0,43.38,0.241,3.0,-9.406,-0.033,-10,-19.439,-98.65,107.97,1.0934,27.9,1
132,0,PID_conservatief,150,152.66,0.8835,19.6,-2.66,-0.34,-1.33,-0.778,-0.013,0,-0.791,-0.79,146.11,0.8852,19.6,0
132,1,PID_conservatief,150,146.11,0.8852,19.6,3.89,0.208,1.95,-1.948,-0.021,0,-1.969,-2.76,140.26,0.8869,19.8,0
132,2,PID_conservatief,150,140.26,0.8869,19.8,9.74,-0.21,3.0,-3.132,-0.033,0,-3.165,-5.93,134.34,0.8887,19.8,0
132,3,PID_conservatief,150,134.34,0.8887,19.8,15.66,-0.034,3.0,-4.176,-0.033,0,-4.209,-10.13,129.12,0.8904,19.9,0
132,4,PID_conservatief,150,129.12,0.8904,19.9,20.88,0.271,3.0,-5.166,-0.033,0,-5.199,-15.33,124.17,0.8921,19.9,0
132,5,PID_conservatief,150,124.17,0.8921,19.9,25.83,0.934,3.0,-6.009,-0.033,-10,-16.042,-31.38,119.95,0.8939,19.9,0
132,6,PID_conservatief,150,119.95,0.8939,19.9,30.05,0.255,3.0,-6.943,-0.033,-10,-16.976,-48.35,115.29,0.8956,20.0,0
132,7,PID_conservatief,150,115.29,0.8956,20.0,34.71,0.42,3.0,-7.696,-0.033,-10,-17.729,-66.08,111.52,0.8974,19.9,0
132,8,PID_conservatief,150,111.52,0.8974,19.9,38.48,1.086,3.0,-8.412,-0.033,-10,-18.445,-84.52,107.94,0.8991,19.8,1
133,0,random,160,157.69,0.8341,16.3,2.31,0.279,-7.82,-1.44,-0.078,0,-1.519,-1.52,152.8,0.8358,16.4,0
133,1,random,160,152.8,0.8358,16.4,7.2,0.135,-0.28,-2.629,-0.003,0,-2.632,-4.15,146.85,0.8376,16.4,0
133,2,random,160,146.85,0.8376,16.4,13.15,0.626,5.4,-3.877,-0.059,0,-3.936,-8.09,140.61,0.8393,16.5,0
133,3,random,160,140.61,0.8393,16.5,19.39,-0.008,-7.01,-4.778,-0.07,0,-4.848,-12.93,136.11,0.8411,16.5,0
133,4,random,160,136.11,0.8411,16.5,23.89,-0.288,4.5,-5.969,-0.05,0,-6.019,-18.95,130.15,0.8428,16.5,0
133,5,random,160,130.15,0.8428,16.5,29.85,-0.08,5.57,-7.078,-0.061,0,-7.139,-26.09,124.61,0.8446,16.6,0
133,6,random,160,124.61,0.8446,16.6,35.39,0.116,0.65,-8.094,-0.007,-10,-18.101,-44.19,119.53,0.8463,16.6,0
133,7,random,160,119.53,0.8463,16.6,40.47,0.783,6.16,-9.034,-0.068,-10,-19.101,-63.29,114.83,0.8481,16.8,0
133,8,random,160,114.83,0.8481,16.8,45.17,0.126,-5.03,-9.692,-0.05,-10,-19.742,-83.04,111.54,0.8499,16.9,0
133,9,random,160,111.54,0.8499,16.9,48.46,0.126,-9.3,-10.335,-0.093,-10,-20.428,-103.46,108.33,0.8516,16.9,1
134,0,expert,145,140.84,0.8833,27.8,4.16,0.849,4.41,-1.834,-0.049,0,-1.883,-1.88,135.83,0.885,27.8,0
134,1,expert,145,135.83,0.885,27.8,9.17,0.186,5.0,-2.863,-0.055,0,-2.918,-4.8,130.68,0.8868,27.9,0
134,2,expert,145,130.68,0.8868,27.9,14.32,-0.115,5.0,-3.962,-0.055,0,-4.017,-8.82,125.19,0.8885,27.8,0
134,3,expert,145,125.19,0.8885,27.8,19.81,-0.382,5.0,-5.035,-0.055,-10,-15.09,-23.91,119.82,0.8902,27.9,0
134,4,expert,145,119.82,0.8902,27.9,25.18,0.223,5.0,-5.915,-0.055,-10,-15.97,-39.88,115.43,0.892,27.9,0
134,5,expert,145,115.43,0.892,27.9,29.57,0.834,5.0,-6.565,-0.055,-10,-16.62,-56.5,112.17,0.8937,27.9,0
134,6,expert,145,112.17,0.8937,27.9,32.83,1.002,5.0,-7.247,-0.055,-10,-17.302,-73.8,108.77,0.8955,27.9,1
135,0,PID_conservatief,145,144.23,1.0256,25.2,0.77,-0.1,0.38,-1.231,-0.004,0,-1.235,-1.23,138.85,1.0273,25.3,0
135,1,PID_conservatief,145,138.85,1.0273,25.3,6.15,0.065,3.0,-2.26,-0.033,0,-2.293,-3.53,133.7,1.0289,25.3,0
135,2,PID_conservatief,145,133.7,1.0289,25.3,11.3,0.415,3.0,-3.222,-0.033,0,-3.255,-6.78,128.89,1.0306,25.4,0
135,3,PID_conservatief,145,128.89,1.0306,25.4,16.11,0.567,3.0,-4.165,-0.033,0,-4.198,-10.98,124.17,1.0324,25.6,0
135,4,PID_conservatief,145,124.17,1.0324,25.6,20.83,-0.168,3.0,-5.08,-0.033,-10,-15.113,-26.09,119.6,1.0341,25.3,0
135,5,PID_conservatief,145,119.6,1.0341,25.3,25.4,0.729,3.0,-5.785,-0.033,-10,-15.818,-41.91,116.07,1.0358,25.3,0
135,6,PID_conservatief,145,116.07,1.0358,25.3,28.93,0.775,3.0,-6.467,-0.033,-10,-16.5,-58.41,112.67,1.0375,25.4,0
135,7,PID_conservatief,145,112.67,1.0375,25.4,32.33,0.212,3.0,-7.285,-0.033,-10,-17.318,-75.73,108.58,1.0392,25.6,1
136,0,expert,145,140.01,0.9855,20.0,4.99,-0.122,4.95,-2.23,-0.054,0,-2.284,-2.28,133.85,0.9872,20.0,0
