timestamp,buitentemp_C,productiebelasting,stoom_tonh,stoom_druk_bar,boiler_rendement,gasverbruik_Nm3h,elektriciteit_kW,piekbelasting,koelwater_m3h,koelwater_aanvoer_C,koelwater_retour_C,koeltoren_approach_C,perslucht_Nm3h,compressor_vermogen_kW,stikstof_Nm3h,energiekost_EURh,CO2_kgh,onderhoudsstop
2025-02-24 06:45:00,7.6,0.842,30.1,10.7,0.885,2726,412,0,173,12.7,19.3,5.1,253,38,41,1007,5609,0
2025-02-24 07:00:00,10.7,0.826,27.9,10.3,0.874,2568,396,0,157,16.2,23.7,5.5,243,38,35,949,5292,0
2025-02-24 07:15:00,7.4,0.794,29.5,10.5,0.88,2685,423,0,153,12.3,19.5,5.0,247,39,38,994,5534,0
2025-02-24 07:30:00,15.3,0.83,25.4,10.1,0.891,2291,393,0,180,20.4,26.8,5.0,261,39,42,853,4742,0
2025-02-24 07:45:00,7.1,0.841,29.4,10.5,0.877,2661,438,0,176,12.3,19.0,5.2,251,35,45,987,5499,0
2025-02-24 08:00:00,9.7,0.818,26.2,10.2,0.874,2409,399,0,135,14.7,21.6,5.0,244,35,44,894,4974,0
2025-02-24 08:15:00,9.3,0.889,30.4,10.4,0.875,2769,435,0,164,14.7,22.1,5.3,251,35,42,1024,5704,0
2025-02-24 08:30:00,9.5,0.832,28.3,10.4,0.871,2596,420,0,156,14.2,21.1,4.7,252,41,40,962,5368,0
2025-02-24 08:45:00,8.3,0.855,28.6,10.3,0.877,2624,455,0,170,12.9,20.1,4.7,257,39,44,977,5420,0
2025-02-24 09:00:00,7.6,0.871,30.0,10.5,0.872,2751,450,0,176,12.6,19.8,5.1,283,41,39,1020,5691,0
2025-02-24 09:15:00,6.7,0.856,28.6,10.4,0.886,2588,415,0,175,12.0,18.3,5.4,265,39,43,959,5347,0
2025-02-24 09:30:00,9.4,0.914,30.2,10.5,0.87,2774,481,0,175,14.2,21.1,4.8,273,41,38,1032,5737,0
2025-02-24 09:45:00,9.1,0.899,30.5,10.7,0.872,2809,465,0,161,14.4,20.7,5.3,289,43,44,1042,5807,0
2025-02-24 10:00:00,7.4,0.946,32.1,10.7,0.874,2947,483,0,186,12.3,19.3,4.9,275,45,49,1093,6085,0
2025-02-24 10:15:00,10.7,0.968,32.0,10.7,0.873,2940,486,0,183,15.4,22.8,4.7,283,43,45,1091,6067,0
2025-02-24 10:30:00,6.5,0.976,34.2,11.1,0.872,3134,491,0,193,11.6,19.2,5.2,306,45,56,1160,6458,0
2025-02-24 10:45:00,3.6,0.922,34.2,11.0,0.87,3135,491,0,167,8.7,15.5,5.1,277,41,46,1160,6467,0
2025-02-24 11:00:00,11.5,0.933,29.1,10.4,0.873,2661,454,0,183,16.7,24.4,5.2,280,43,43,990,5510,0
2025-02-24 11:15:00,8.0,0.891,29.0,10.4,0.871,2654,456,0,168,13.0,21.0,5.0,263,43,41,987,5488,0
2025-02-24 11:30:00,4.5,0.908,31.5,10.7,0.874,2890,483,0,203,9.3,16.2,4.8,273,41,45,1074,5973,0
2025-02-24 11:45:00,10.1,0.937,30.4,10.7,0.877,2778,460,0,172,15.1,22.5,5.1,278,41,50,1031,5742,0
2025-02-24 12:00:00,6.8,0.956,34.1,10.7,0.868,3137,481,0,188,11.7,19.9,4.9,286,43,49,1160,6474,0
2025-02-24 12:15:00,8.5,0.902,30.6,10.5,0.878,2801,479,0,183,13.5,20.7,5.0,281,43,46,1041,5791,0
2025-02-24 12:30:00,2.0,0.941,35.9,11.1,0.874,3289,494,0,201,6.7,14.1,4.7,271,42,48,1214,6783,0
2025-02-24 12:45:00,3.6,0.948,32.8,10.8,0.874,3015,498,0,191,8.5,16.8,4.9,291,42,49,1119,6237,0
2025-02-24 13:00:00,4.6,0.944,32.6,10.8,0.875,2994,501,0,186,9.7,17.2,5.1,281,46,47,1112,6185,0
2025-02-24 13:15:00,4.8,0.94,33.5,10.7,0.869,3068,489,0,180,9.2,17.5,4.4,272,42,48,1136,6334,0
2025-02-24 13:30:00,2.6,0.93,35.3,11.0,0.87,3233,490,0,179,7.5,14.9,4.9,278,43,48,1194,6668,0
2025-02-24 13:45:00,1.7,0.929,33.9,11.0,0.879,3093,506,0,194,6.6,14.3,4.9,288,44,45,1147,6387,0
2025-02-24 14:00:00,4.2,0.919,31.9,10.9,0.877,2914,448,0,201,8.9,17.0,4.7,274,37,45,1078,6006,0
2025-02-24 14:15:00,4.4,0.923,33.9,10.9,0.872,3102,480,0,179,9.1,16.5,4.7,277,41,45,1147,6404,0
2025-02-24 14:30:00,3.4,0.866,33.6,10.8,0.869,3092,467,0,177,8.6,15.3,5.3,248,36,47,1142,6375,0
2025-02-24 14:45:00,5.4,0.871,31.0,10.6,0.874,2830,466,0,174,10.1,16.7,4.7,246,36,43,1050,5844,0
2025-02-24 15:00:00,2.4,0.811,30.4,10.6,0.872,2786,478,0,168,7.4,15.2,5.0,268,39,43,1036,5768,0
2025-02-24 15:15:00,0.7,0.835,31.6,10.5,0.884,2884,468,0,179,5.9,13.0,5.2,239,33,38,1069,5947,0
2025-02-24 15:30:00,1.5,0.848,32.6,10.9,0.873,2984,461,0,169,6.9,13.2,5.4,241,37,37,1103,6148,0
2025-02-24 15:45:00,4.1,0.891,34.1,10.9,0.879,3110,469,0,192,8.9,16.1,4.7,256,36,44,1148,6414,0
2025-02-24 16:00:00,2.3,0.822,29.1,10.5,0.884,2664,447,0,175,7.1,13.5,4.8,245,32,45,989,5502,0
2025-02-24 16:15:00,-2.5,0.751,33.1,10.9,0.878,3007,461,0,146,2.7,8.6,5.2,228,38,35,1111,6191,0
2025-02-24 16:30:00,-0.4,0.802,29.9,10.4,0.872,2751,471,0,151,4.6,11.1,5.1,250,38,40,1022,5691,0
2025-02-24 16:45:00,3.1,0.809,31.2,10.6,0.87,2869,424,0,158,8.2,13.6,5.1,229,34,38,1058,5897,0
2025-02-24 17:00:00,1.1,0.8,29.0,10.4,0.866,2669,419,0,155,5.8,12.3,4.8,252,39,37,988,5514,0
2025-02-24 17:15:00,5.4,0.785,28.7,10.3,0.873,2639,389,0,147,10.6,17.0,5.3,251,37,40,973,5434,0
2025-02-24 17:30:00,1.7,0.783,29.3,10.5,0.88,2641,424,0,150,7.0,14.4,5.2,228,37,44,978,5449,0
2025-02-24 17:45:00,-0.1,0.704,30.0,10.4,0.88,2724,391,0,134,5.3,11.6,5.4,223,34,37,1003,5614,0
2025-02-24 18:00:00,-0.9,0.76,32.0,10.8,0.873,2948,419,0,164,4.0,9.7,4.9,236,36,39,1086,6074,0
2025-02-24 18:15:00,-2.4,0.732,29.7,10.6,0.873,2718,439,0,133,2.8,8.7,5.2,215,33,39,1007,5600,0
2025-02-24 18:30:00,1.1,0.733,27.4,10.3,0.874,2527,411,0,139,6.2,12.7,5.1,225,37,36,936,5221,0
2025-02-24 18:45:00,-0.9,0.685,29.3,10.4,0.871,2687,400,0,121,4.2,9.9,5.1,206,32,36,991,5532,0
2025-02-24 19:00:00,1.5,0.684,26.0,10.1,0.875,2390,389,0,125,6.1,11.4,4.6,218,30,36,886,4941,0
2025-02-24 19:15:00,3.9,0.614,23.4,9.9,0.878,2134,362,0,142,8.8,13.7,4.9,170,27,28,793,4407,0
2025-02-24 19:30:00,0.4,0.654,28.3,10.2,0.877,2581,381,0,139,5.4,9.7,4.9,179,27,31,952,5317,0
2025-02-24 19:45:00,1.7,0.633,25.2,10.1,0.881,2298,340,0,114,5.9,10.0,4.2,211,34,32,847,4739,0
2025-02-24 20:00:00,4.6,0.658,24.8,10.0,0.894,2212,336,0,124,9.5,14.1,5.0,189,30,36,817,4564,0
2025-02-24 20:15:00,0.6,0.604,26.3,10.0,0.876,2398,355,0,113,5.6,11.1,5.0,176,23,30,884,4939,0
2025-02-24 20:30:00,-2.2,0.646,28.1,10.2,0.877,2539,385,0,144,2.4,6.6,4.6,199,33,35,938,5235,0
2025-02-24 20:45:00,4.7,0.61,23.9,9.9,0.889,2143,323,0,151,9.7,14.9,5.0,194,30,28,792,4411,0
2025-02-24 21:00:00,-0.3,0.598,26.0,10.1,0.879,2361,327,0,127,5.2,9.7,5.5,171,29,32,868,4857,0
2025-02-24 21:15:00,2.1,0.582,21.1,9.5,0.881,1925,344,0,120,7.5,13.4,5.4,178,24,32,718,3982,0
2025-02-24 21:30:00,0.4,0.548,23.9,9.9,0.882,2177,327,0,111,5.0,9.1,4.6,158,23,24,803,4481,0
2025-02-24 21:45:00,3.4,0.607,22.8,9.9,0.884,2085,340,0,123,8.5,13.0,5.1,185,28,28,773,4314,0
2025-02-24 22:00:00,2.0,0.59,23.1,9.9,0.876,2110,330,0,121,6.6,11.4,4.6,182,27,32,780,4354,0
2025-02-24 22:15:00,1.5,0.55,22.5,9.8,0.878,2066,292,0,112,6.2,11.4,4.8,175,29,28,760,4251,0
2025-02-24 22:30:00,4.6,0.574,20.0,9.4,0.871,1838,313,0,116,9.4,13.6,4.8,168,29,30,683,3800,0
2025-02-24 22:45:00,2.3,0.557,21.9,9.8,0.885,2011,309,0,123,7.1,11.3,4.9,181,28,30,743,4143,0
2025-02-24 23:00:00,4.9,0.581,23.2,9.8,0.888,2080,294,0,109,9.4,14.7,4.5,178,25,29,766,4272,0
2025-02-24 23:15:00,4.2,0.528,21.4,9.7,0.878,1945,298,0,121,9.0,13.5,4.8,171,27,16,719,4010,0
2025-02-24 23:30:00,6.9,0.586,22.7,10.0,0.876,2079,301,0,131,12.2,17.2,5.3,169,27,29,766,4278,0
2025-02-24 23:45:00,9.6,0.549,22.0,9.6,0.877,2007,312,0,124,14.9,19.0,5.3,159,25,25,742,4136,0
2025-02-25 00:00:00,1.1,0.552,23.7,9.8,0.875,2175,323,0,113,6.2,10.1,5.1,166,28,24,802,4473,0
2025-02-25 00:15:00,5.4,0.581,23.0,9.8,0.877,2108,314,0,105,10.2,15.3,4.8,173,27,32,777,4341,0
2025-02-25 00:30:00,4.2,0.531,21.0,9.4,0.891,1881,302,0,117,9.5,13.8,5.4,151,22,29,697,3894,0
2025-02-25 00:45:00,8.5,0.61,20.1,9.6,0.883,1826,304,0,100,13.6,18.0,5.1,187,27,33,678,3778,0
2025-02-25 01:00:00,8.4,0.539,19.3,9.4,0.884,1768,304,0,117,13.1,18.0,4.7,164,23,27,658,3665,0
2025-02-25 01:15:00,5.6,0.601,22.4,9.8,0.877,2044,304,0,124,11.1,16.1,5.5,176,27,31,754,4215,0
2025-02-25 01:30:00,7.2,0.505,18.8,9.3,0.887,1691,272,0,118,12.2,15.9,5.0,138,18,23,627,3484,0
2025-02-25 01:45:00,6.0,0.544,20.7,9.5,0.88,1889,307,0,122,11.0,15.2,5.0,165,23,28,700,3895,0
2025-02-25 02:00:00,9.0,0.565,19.3,9.3,0.891,1731,306,0,111,13.8,17.5,4.8,164,24,33,645,3583,0
2025-02-25 02:15:00,9.0,0.59,21.3,9.6,0.883,1948,299,0,111,14.0,18.5,5.1,181,27,31,720,4020,0
2025-02-25 02:30:00,10.8,0.562,17.7,9.2,0.883,1595,288,0,104,15.8,19.9,5.0,157,22,25,595,3309,0
2025-02-25 02:45:00,9.7,0.611,21.5,9.7,0.882,1958,313,0,117,14.5,19.2,4.8,183,28,30,725,4038,0
2025-02-25 03:00:00,8.4,0.589,20.6,9.7,0.884,1887,312,0,104,13.7,18.8,5.3,182,30,33,700,3891,0
2025-02-25 03:15:00,9.9,0.651,22.5,9.7,0.878,2037,315,0,132,14.4,18.7,4.5,200,30,35,753,4200,0
2025-02-25 03:30:00,9.4,0.62,22.9,9.7,0.877,2090,337,0,133,14.4,19.3,5.0,206,33,33,775,4308,0
2025-02-25 03:45:00,10.1,0.683,23.9,9.9,0.88,2175,356,0,134,14.8,19.8,4.6,187,27,34,807,4496,0
2025-02-25 04:00:00,11.8,0.665,21.0,9.6,0.887,1901,342,0,143,16.2,21.7,4.4,206,29,35,709,3934,0
2025-02-25 04:15:00,10.8,0.601,19.1,9.4,0.892,1705,286,0,118,15.9,20.4,5.1,177,26,32,633,3531,0
2025-02-25 04:30:00,9.8,0.689,23.3,9.9,0.892,2079,333,0,136,14.8,19.7,5.0,204,27,36,770,4296,0
2025-02-25 04:45:00,9.3,0.637,22.7,9.7,0.875,2092,302,0,137,14.2,19.0,4.9,186,27,28,771,4305,0
2025-02-25 05:00:00,7.7,0.714,22.9,9.8,0.875,2083,375,0,131,12.8,18.2,5.1,203,32,41,777,4320,0
2025-02-25 05:15:00,13.1,0.696,21.3,9.6,0.886,1921,358,0,133,17.4,23.0,4.3,206,31,35,718,3980,0
2025-02-25 05:30:00,10.2,0.694,22.7,9.5,0.879,2063,367,0,150,15.1,21.7,4.9,217,32,34,769,4272,0
2025-02-25 05:45:00,10.5,0.712,24.2,9.7,0.881,2206,354,0,158,14.9,20.0,4.4,212,28,36,818,4553,0
2025-02-25 06:00:00,9.9,0.772,24.0,10.0,0.878,2190,396,0,142,15.0,21.4,5.1,236,35,41,817,4541,0
2025-02-25 06:15:00,9.5,0.661,24.6,10.1,0.872,2246,332,0,139,14.3,20.4,4.8,197,29,32,829,4626,0
2025-02-25 06:30:00,10.6,0.815,25.9,10.0,0.878,2376,413,0,158,15.6,23.0,5.0,237,35,47,884,4912,0
2025-02-25 06:45:00,7.1,0.783,29.6,10.4,0.883,2687,414,0,161,12.3,19.6,5.2,237,36,44,993,5543,0
2025-02-25 07:00:00,9.8,0.86,28.6,10.3,0.878,2632,393,0,176,14.9,21.0,5.1,244,37,40,972,5423,0
2025-02-25 07:15:00,11.7,0.76,24.8,9.9,0.884,2241,393,0,148,16.5,24.0,4.9,226,34,40,835,4635,0
2025-02-25 07:30:00,10.1,0.807,25.6,10.0,0.886,2310,391,0,166,14.9,21.7,4.8,245,35,37,859,4778,0
2025-02-25 07:45:00,10.4,0.853,29.5,10.4,0.881,2675,435,0,193,15.3,22.6,4.8,257,36,41,992,5525,0
2025-02-25 08:00:00,6.6,0.839,30.2,10.5,0.883,2727,409,0,171,11.2,18.7,4.6,261,39,47,1007,5610,0
2025-02-25 08:15:00,9.8,0.874,29.7,10.6,0.874,2720,458,0,179,14.7,21.7,4.9,264,43,41,1011,5623,0
2025-02-25 08:30:00,7.8,0.848,29.9,10.4,0.887,2691,439,0,176,12.6,18.9,4.8,266,38,43,998,5558,0
2025-02-25 08:45:00,11.5,0.862,27.6,10.2,0.89,2481,427,0,176,16.2,23.8,4.8,259,39,42,923,5129,0
2025-02-25 09:00:00,11.9,0.863,25.1,10.0,0.888,2269,448,0,161,17.1,24.1,5.3,249,40,46,851,4714,0
2025-02-25 09:15:00,9.7,0.844,25.8,10.0,0.884,2325,451,0,170,15.3,21.6,5.7,277,45,38,871,4829,0
2025-02-25 09:30:00,5.5,0.939,32.8,10.8,0.877,2987,486,0,202,10.6,18.6,5.1,291,42,43,1108,6168,0
2025-02-25 09:45:00,9.1,0.901,29.2,10.4,0.877,2658,456,0,172,14.7,21.9,5.6,284,43,49,988,5496,0
2025-02-25 10:00:00,5.7,0.936,34.7,10.9,0.874,3193,478,0,170,10.9,17.7,5.3,296,44,52,1178,6582,0
2025-02-25 10:15:00,9.3,0.96,32.5,10.8,0.88,2964,477,0,197,14.7,23.2,5.4,294,46,53,1099,6119,0
2025-02-25 10:30:00,6.6,0.941,32.6,10.7,0.872,2987,525,0,186,12.0,20.1,5.4,281,40,50,1112,6189,0
2025-02-25 10:45:00,6.9,0.969,33.4,10.9,0.875,3054,512,0,193,12.1,19.6,5.1,278,41,51,1134,6312,0
2025-02-25 11:00:00,9.0,0.963,31.5,10.6,0.872,2885,495,0,190,14.1,21.9,5.1,289,41,47,1073,5964,0
2025-02-25 11:15:00,5.7,0.936,33.2,10.9,0.876,3042,505,0,186,11.1,18.4,5.4,270,40,51,1129,6293,0
2025-02-25 11:30:00,3.1,0.977,34.5,10.9,0.878,3151,506,0,199,8.0,14.9,4.9,280,41,49,1168,6515,0
2025-02-25 11:45:00,7.8,0.923,31.7,10.6,0.88,2887,479,0,186,12.9,19.9,5.1,263,38,47,1072,5975,0
2025-02-25 12:00:00,4.7,0.931,35.0,11.0,0.877,3190,472,0,195,9.6,15.6,4.9,269,41,49,1177,6577,0
2025-02-25 12:15:00,2.8,0.924,32.6,10.8,0.87,2995,480,0,179,7.5,15.0,4.7,281,42,42,1110,6181,0
2025-02-25 12:30:00,5.7,0.948,32.0,10.7,0.875,2927,474,0,195,10.4,19.1,4.7,291,44,46,1085,6046,0
2025-02-25 12:45:00,6.8,0.955,34.4,10.8,0.869,3161,483,0,176,11.8,19.6,5.0,304,48,50,1168,6519,0
2025-02-25 13:00:00,3.2,0.928,34.2,10.8,0.868,3150,488,0,197,8.3,16.0,5.2,276,42,48,1165,6497,0
2025-02-25 13:15:00,3.6,0.928,33.1,10.9,0.869,3043,505,0,180,9.0,16.0,5.4,277,40,49,1129,6290,0
2025-02-25 13:30:00,3.2,0.942,34.1,11.0,0.877,3108,496,0,175,8.2,15.8,5.1,276,42,51,1151,6408,0
2025-02-25 13:45:00,6.5,0.912,31.4,10.6,0.874,2864,469,0,185,11.3,18.1,4.8,282,45,43,1062,5923,0
2025-02-25 14:00:00,2.8,0.903,33.2,10.8,0.869,3042,474,0,190,7.8,14.9,5.0,271,43,47,1126,6266,0
2025-02-25 14:15:00,3.5,0.91,31.5,10.8,0.879,2860,496,0,189,8.8,15.9,5.3,288,41,44,1064,5923,0
2025-02-25 14:30:00,-0.1,0.876,33.9,10.8,0.87,3123,480,0,202,5.6,12.1,5.7,261,40,39,1155,6436,0
2025-02-25 14:45:00,2.3,0.932,35.0,11.0,0.87,3220,502,0,187,6.9,13.8,4.6,261,40,48,1191,6638,0
2025-02-25 15:00:00,2.1,0.879,33.4,10.9,0.879,3034,481,0,180,7.4,15.0,5.3,264,41,47,1123,6263,0
2025-02-25 15:15:00,5.9,0.87,33.7,10.9,0.876,3087,454,0,172,10.5,17.4,4.6,265,42,42,1139,6359,0
2025-02-25 15:30:00,2.4,0.842,31.6,10.7,0.884,2861,466,0,178,7.7,15.1,5.3,229,35,46,1061,5904,0
2025-02-25 15:45:00,0.3,0.844,31.9,10.6,0.876,2914,469,0,188,5.9,12.9,5.6,266,38,47,1080,6017,0
2025-02-25 16:00:00,-1.8,0.803,32.2,10.8,0.888,2894,447,0,173,3.1,10.0,4.8,239,34,42,1070,5960,0
2025-02-25 16:15:00,0.4,0.843,32.3,10.6,0.871,2955,459,0,169,5.3,12.8,4.9,260,41,44,1093,6089,0
2025-02-25 16:30:00,4.8,0.773,28.6,10.4,0.877,2606,414,0,162,9.7,15.9,4.9,233,34,36,965,5385,0
2025-02-25 16:45:00,2.4,0.811,30.7,10.5,0.874,2815,456,0,172,7.6,14.3,5.3,237,36,44,1043,5820,0
2025-02-25 17:00:00,-0.3,0.835,33.2,10.9,0.873,3042,470,0,157,4.6,11.6,4.9,246,35,43,1124,6268,0
2025-02-25 17:15:00,0.4,0.779,31.2,10.6,0.887,2813,446,0,160,5.6,11.7,5.2,240,33,45,1041,5802,0
2025-02-25 17:30:00,0.8,0.776,30.0,10.5,0.87,2779,435,0,164,5.7,12.2,4.9,236,37,42,1028,5722,0
2025-02-25 17:45:00,1.2,0.731,30.8,10.5,0.87,2833,411,0,143,5.5,11.3,4.3,218,34,40,1044,5835,0
2025-02-25 18:00:00,1.8,0.736,29.5,10.4,0.881,2688,384,0,147,7.0,12.7,5.2,203,30,36,990,5534,0
2025-02-25 18:15:00,0.9,0.753,28.7,10.4,0.876,2608,422,0,145,6.2,12.5,5.2,225,32,33,966,5373,0
2025-02-25 18:30:00,-1.5,0.751,31.1,10.6,0.871,2841,419,0,144,3.7,8.8,5.3,225,30,41,1047,5840,0
2025-02-25 18:45:00,-1.1,0.707,29.2,10.5,0.872,2665,420,0,121,3.8,9.9,4.9,217,32,37,986,5500,0
2025-02-25 19:00:00,-1.2,0.706,28.1,10.1,0.876,2563,419,0,130,3.8,9.1,5.1,217,27,34,950,5289,0
2025-02-25 19:15:00,3.2,0.661,26.1,10.0,0.874,2406,347,0,142,8.0,13.5,4.8,187,30,32,887,4955,0
2025-02-25 19:30:00,2.7,0.681,25.2,10.1,0.869,2326,378,0,125,7.6,12.5,4.9,217,31,28,862,4807,0
2025-02-25 19:45:00,0.3,0.672,27.1,10.3,0.883,2472,380,0,143,5.0,9.7,4.7,203,29,33,914,5107,0
2025-02-25 20:00:00,1.6,0.654,25.8,10.2,0.885,2326,379,0,119,7.0,12.3,5.3,190,28,29,862,4806,0
2025-02-25 20:15:00,2.0,0.615,25.6,10.0,0.88,2339,327,0,117,6.6,11.4,4.5,179,25,29,860,4815,0
2025-02-25 20:30:00,3.5,0.639,23.5,9.7,0.884,2125,368,0,126,8.8,13.6,5.2,181,27,32,790,4402,0
2025-02-25 20:45:00,2.5,0.582,24.1,9.9,0.882,2181,324,0,116,7.3,12.4,4.8,167,24,26,804,4491,0
2025-02-25 21:00:00,1.8,0.646,25.3,9.8,0.876,2308,372,0,113,6.8,11.7,5.0,203,30,25,855,4764,0
2025-02-25 21:15:00,4.4,0.534,22.7,9.8,0.886,2051,289,0,111,9.4,14.0,5.0,148,18,24,755,4219,0
2025-02-25 21:30:00,-0.1,0.61,26.1,10.4,0.884,2351,338,0,112,4.7,9.5,4.8,179,27,33,866,4836,0
2025-02-25 21:45:00,3.7,0.586,22.4,9.8,0.882,2026,310,0,133,8.8,14.2,5.1,181,26,31,749,4174,0
2025-02-25 22:00:00,2.0,0.583,24.0,10.1,0.882,2171,333,0,107,7.2,11.7,5.1,183,25,29,802,4482,0
2025-02-25 22:15:00,4.8,0.585,23.5,10.0,0.88,2136,309,0,126,9.8,15.1,5.0,189,28,23,787,4395,0
2025-02-25 22:30:00,3.5,0.587,24.7,9.9,0.892,2209,341,0,121,8.4,13.2,4.8,181,28,31,817,4552,0
2025-02-25 22:45:00,3.8,0.556,22.9,9.7,0.881,2074,330,0,102,8.7,12.9,4.9,160,24,29,767,4280,0
2025-02-25 23:00:00,5.9,0.586,21.9,9.9,0.877,2004,319,0,114,11.2,15.9,5.3,193,27,28,742,4137,0
2025-02-25 23:15:00,4.3,0.525,21.9,9.7,0.88,1979,303,0,97,9.4,13.5,5.1,155,23,25,731,4072,0
2025-02-25 23:30:00,6.5,0.507,20.1,9.5,0.89,1790,273,0,93,11.5,15.4,4.9,137,20,29,661,3684,0
2025-02-25 23:45:00,3.8,0.562,22.9,9.9,0.88,2067,331,0,111,9.2,13.6,5.3,187,29,31,765,4261,0
2025-02-26 00:00:00,4.9,0.498,21.2,9.5,0.874,1934,267,0,96,9.5,13.9,4.7,140,22,26,711,3969,0
2025-02-26 00:15:00,3.8,0.531,21.0,9.7,0.884,1897,295,0,107,8.9,14.0,5.2,148,25,29,701,3905,0
2025-02-26 00:30:00,8.0,0.574,19.9,9.5,0.885,1802,311,0,108,12.9,16.8,4.9,178,27,30,670,3733,0
2025-02-26 00:45:00,3.2,0.482,21.9,9.7,0.887,1974,291,0,97,8.4,11.4,5.2,148,22,22,728,4073,0
2025-02-26 01:00:00,7.5,0.537,19.4,9.7,0.883,1766,309,0,123,11.8,15.3,4.4,170,25,26,658,3658,0
2025-02-26 01:15:00,6.6,0.578,21.9,9.7,0.893,1960,315,0,120,11.6,16.6,5.0,179,27,24,726,4046,0
2025-02-26 01:30:00,8.6,0.57,20.9,9.7,0.884,1894,298,0,108,13.8,18.9,5.2,192,24,27,701,3909,0
2025-02-26 01:45:00,9.1,0.583,20.7,9.6,0.879,1891,289,0,107,14.4,19.0,5.3,180,22,24,699,3885,0
2025-02-26 02:00:00,10.1,0.552,20.1,9.5,0.882,1834,282,0,118,15.0,19.6,4.8,184,27,27,678,3778,0
2025-02-26 02:15:00,10.1,0.608,18.2,9.3,0.889,1648,290,0,111,15.5,20.3,5.4,183,27,26,614,3411,0
2025-02-26 02:30:00,10.2,0.602,21.1,9.7,0.88,1909,279,0,134,15.6,20.7,5.4,186,27,30,704,3933,0
2025-02-26 02:45:00,9.9,0.592,20.8,9.6,0.889,1872,314,0,128,15.2,19.6,5.4,193,29,33,696,3871,0
2025-02-26 03:00:00,10.1,0.585,20.2,9.5,0.88,1858,281,0,115,15.3,20.5,5.2,160,24,25,686,3832,0
2025-02-26 03:15:00,6.9,0.651,22.4,9.9,0.89,2019,350,0,108,11.9,17.0,5.1,196,31,32,751,4175,0
2025-02-26 03:30:00,9.4,0.668,22.2,9.8,0.877,2019,329,0,136,14.9,19.9,5.5,212,35,33,749,4164,0
2025-02-26 03:45:00,12.1,0.626,19.4,9.5,0.882,1756,283,0,117,17.3,21.9,5.1,182,27,29,651,3625,0
2025-02-26 04:00:00,9.6,0.628,21.6,9.7,0.876,1975,310,0,138,14.9,20.3,5.3,195,23,29,731,4070,0
2025-02-26 04:15:00,14.1,0.602,17.8,9.3,0.88,1601,305,0,135,19.2,23.5,5.1,179,29,34,600,3316,0
2025-02-26 04:30:00,13.8,0.678,23.0,9.7,0.888,2069,358,0,120,18.5,24.4,4.7,206,32,32,770,4283,0
2025-02-26 04:45:00,11.2,0.673,21.3,9.7,0.89,1918,343,0,108,16.4,22.1,5.2,189,25,35,715,3969,0
2025-02-26 05:00:00,10.3,0.646,22.7,9.8,0.867,2091,319,0,124,15.0,20.6,4.7,182,26,33,773,4320,0
2025-02-26 05:15:00,10.7,0.673,22.8,9.7,0.887,2056,334,0,122,15.9,21.5,5.2,202,32,28,762,4242,0
2025-02-26 05:30:00,11.5,0.694,22.7,9.7,0.878,2062,314,0,137,16.4,21.5,4.9,210,30,32,762,4249,0
2025-02-26 05:45:00,8.9,0.735,23.9,10.0,0.884,2163,371,0,131,13.0,18.9,4.1,228,32,36,804,4474,0
2025-02-26 06:00:00,10.6,0.724,25.8,10.0,0.878,2352,371,0,158,16.1,20.5,5.4,209,32,38,871,4849,0
2025-02-26 06:15:00,10.3,0.722,24.2,10.1,0.88,2222,356,0,136,15.8,21.4,5.6,213,32,38,823,4593,0
2025-02-26 06:30:00,9.4,0.782,26.3,10.1,0.878,2399,368,0,155,15.0,21.1,5.7,241,36,30,887,4944,0
2025-02-26 06:45:00,10.7,0.792,26.2,10.0,0.881,2363,419,0,168,15.8,21.9,5.1,239,38,39,881,4889,0
2025-02-26 07:00:00,13.1,0.831,26.6,10.0,0.884,2419,402,0,155,17.9,24.8,4.8,244,34,42,898,4999,0
2025-02-26 07:15:00,11.1,0.803,25.8,10.2,0.873,2370,415,0,158,15.9,22.2,4.8,263,36,45,882,4906,0
2025-02-26 07:30:00,10.0,0.859,29.2,10.3,0.875,2681,422,0,190,14.6,21.4,4.6,256,40,42,993,5530,0
2025-02-26 07:45:00,9.9,0.905,29.8,10.6,0.877,2716,452,0,179,14.9,22.6,4.9,271,38,45,1009,5615,0
2025-02-26 08:00:00,11.0,0.83,28.9,10.3,0.872,2656,414,0,171,16.0,22.2,5.1,245,38,38,983,5483,0
2025-02-26 08:15:00,11.4,0.847,27.9,10.3,0.881,2539,413,0,166,16.3,22.2,4.9,259,36,45,942,5252,0
2025-02-26 08:30:00,8.6,0.857,26.9,10.1,0.881,2448,446,0,180,13.2,19.0,4.6,278,42,42,914,5073,0
2025-02-26 08:45:00,9.7,0.824,27.8,10.3,0.872,2550,434,0,173,14.7,22.0,4.9,250,37,40,948,5274,0
2025-02-26 09:00:00,7.9,0.899,32.9,10.8,0.881,2974,463,0,194,12.5,20.0,4.6,275,43,48,1100,6135,0
2025-02-26 09:15:00,11.7,0.885,29.1,10.3,0.875,2682,467,0,171,16.6,24.8,4.9,264,39,43,998,5555,0
2025-02-26 09:30:00,9.5,0.866,29.5,10.5,0.881,2673,420,0,179,14.5,21.8,5.0,255,41,44,990,5519,0
2025-02-26 09:45:00,8.9,0.923,29.3,10.5,0.877,2666,457,0,170,14.0,21.1,5.1,291,46,49,991,5516,0
