sensor_id,dag,uur,werkelijke_pH,gemeten_pH,afwijking,ruis_std,status
pH-01,126,23,7.0,9.504,2.504,0.201,defect
pH-01,127,0,7.0,9.149,2.149,0.2019,defect
pH-01,127,1,7.0,9.404,2.404,0.2019,defect
pH-01,127,2,7.0,9.642,2.642,0.2019,defect
pH-01,127,3,7.0,9.398,2.398,0.2019,defect
pH-01,127,4,7.0,8.704,1.704,0.2019,defect
pH-01,127,5,7.0,9.855,2.855,0.2019,defect
pH-01,127,6,7.0,9.569,2.569,0.2019,defect
pH-01,127,7,7.0,8.665,1.665,0.2019,defect
pH-01,127,8,7.0,9.089,2.089,0.2019,defect
pH-01,127,9,7.0,9.782,2.782,0.2019,defect
pH-01,127,10,7.0,9.139,2.139,0.2019,defect
pH-01,127,11,7.0,9.646,2.646,0.2019,defect
pH-01,127,12,7.0,9.56,2.56,0.2019,defect
pH-01,127,13,7.0,9.295,2.295,0.2019,defect
pH-01,127,14,7.0,9.23,2.23,0.2019,defect
pH-01,127,15,7.0,9.747,2.747,0.2019,defect
pH-01,127,16,7.0,9.377,2.377,0.2019,defect
pH-01,127,17,7.0,8.789,1.789,0.2019,defect
pH-01,127,18,7.0,9.024,2.024,0.2019,defect
pH-01,127,19,7.0,9.104,2.104,0.2019,defect
pH-01,127,20,7.0,9.32,2.32,0.2019,defect
pH-01,127,21,7.0,9.004,2.004,0.2019,defect
pH-01,127,22,7.0,9.711,2.711,0.2019,defect
pH-01,127,23,7.0,9.916,2.916,0.2019,defect
pH-01,128,0,7.0,8.775,1.775,0.2028,defect
pH-01,128,1,7.0,9.836,2.836,0.2028,defect
pH-01,128,2,7.0,9.492,2.492,0.2028,defect
pH-01,128,3,7.0,9.106,2.106,0.2028,defect
pH-01,128,4,7.0,9.629,2.629,0.2028,defect
pH-01,128,5,7.0,9.201,2.201,0.2028,defect
pH-01,128,6,7.0,9.362,2.362,0.2028,defect
pH-01,128,7,7.0,9.482,2.482,0.2028,defect
pH-01,128,8,7.0,8.948,1.948,0.2028,defect
pH-01,128,9,7.0,8.708,1.708,0.2028,defect
pH-01,128,10,7.0,8.486,1.486,0.2028,defect
pH-01,128,11,7.0,9.033,2.033,0.2028,defect
pH-01,128,12,7.0,8.671,1.671,0.2028,defect
pH-01,128,13,7.0,9.389,2.389,0.2028,defect
pH-01,128,14,7.0,9.884,2.884,0.2028,defect
pH-01,128,15,7.0,9.515,2.515,0.2028,defect
pH-01,128,16,7.0,9.133,2.133,0.2028,defect
pH-01,128,17,7.0,9.525,2.525,0.2028,defect
pH-01,128,18,7.0,9.544,2.544,0.2028,defect
pH-01,128,19,7.0,9.61,2.61,0.2028,defect
pH-01,128,20,7.0,9.662,2.662,0.2028,defect
pH-01,128,21,7.0,8.979,1.979,0.2028,defect
pH-01,128,22,7.0,9.341,2.341,0.2028,defect
pH-01,128,23,7.0,9.018,2.018,0.2028,defect
pH-01,129,0,7.0,9.43,2.43,0.2037,defect
pH-01,129,1,7.0,8.653,1.653,0.2037,defect
pH-01,129,2,7.0,10.15,3.15,0.2037,defect
pH-01,129,3,7.0,9.548,2.548,0.2037,defect
pH-01,129,4,7.0,8.769,1.769,0.2037,defect
pH-01,129,5,7.0,8.408,1.408,0.2037,defect
pH-01,129,6,7.0,9.461,2.461,0.2037,defect
pH-01,129,7,7.0,9.242,2.242,0.2037,defect
pH-01,129,8,7.0,10.002,3.002,0.2037,defect
pH-01,129,9,7.0,9.619,2.619,0.2037,defect
pH-01,129,10,7.0,10.054,3.054,0.2037,defect
pH-01,129,11,7.0,9.969,2.969,0.2037,defect
pH-01,129,12,7.0,9.226,2.226,0.2037,defect
pH-01,129,13,7.0,9.84,2.84,0.2037,defect
pH-01,129,14,7.0,9.912,2.912,0.2037,defect
pH-01,129,15,7.0,9.399,2.399,0.2037,defect
pH-01,129,16,7.0,8.763,1.763,0.2037,defect
pH-01,129,17,7.0,8.537,1.537,0.2037,defect
pH-01,129,18,7.0,9.195,2.195,0.2037,defect
pH-01,129,19,7.0,9.425,2.425,0.2037,defect
pH-01,129,20,7.0,9.634,2.634,0.2037,defect
pH-01,129,21,7.0,8.614,1.614,0.2037,defect
pH-01,129,22,7.0,8.327,1.327,0.2037,defect
pH-01,129,23,7.0,9.792,2.792,0.2037,defect
pH-01,130,0,7.0,9.149,2.149,0.2045,defect
pH-01,130,1,7.0,9.145,2.145,0.2045,defect
pH-01,130,2,7.0,10.032,3.032,0.2045,defect
pH-01,130,3,7.0,9.458,2.458,0.2045,defect
pH-01,130,4,7.0,9.368,2.368,0.2045,defect
pH-01,130,5,7.0,9.048,2.048,0.2045,defect
pH-01,130,6,7.0,9.425,2.425,0.2045,defect
pH-01,130,7,7.0,9.592,2.592,0.2045,defect
pH-01,130,8,7.0,8.977,1.977,0.2045,defect
pH-01,130,9,7.0,8.715,1.715,0.2045,defect
pH-01,130,10,7.0,8.408,1.408,0.2045,defect
pH-01,130,11,7.0,9.074,2.074,0.2045,defect
pH-01,130,12,7.0,8.506,1.506,0.2045,defect
pH-01,130,13,7.0,9.392,2.392,0.2045,defect
pH-01,130,14,7.0,8.939,1.939,0.2045,defect
pH-01,130,15,7.0,8.965,1.965,0.2045,defect
pH-01,130,16,7.0,8.713,1.713,0.2045,defect
pH-01,130,17,7.0,9.404,2.404,0.2045,defect
pH-01,130,18,7.0,8.583,1.583,0.2045,defect
pH-01,130,19,7.0,9.588,2.588,0.2045,defect
pH-01,130,20,7.0,8.793,1.793,0.2045,defect
pH-01,130,21,7.0,8.606,1.606,0.2045,defect
pH-01,130,22,7.0,9.023,2.023,0.2045,defect
pH-01,130,23,7.0,9.091,2.091,0.2045,defect
pH-01,131,0,7.0,8.4,1.4,0.2054,defect
pH-01,131,1,7.0,9.799,2.799,0.2054,defect
pH-01,131,2,7.0,9.097,2.097,0.2054,defect
pH-01,131,3,7.0,8.991,1.991,0.2054,defect
pH-01,131,4,7.0,9.795,2.795,0.2054,defect
pH-01,131,5,7.0,8.601,1.601,0.2054,defect
pH-01,131,6,7.0,8.746,1.746,0.2054,defect
pH-01,131,7,7.0,9.638,2.638,0.2054,defect
pH-01,131,8,7.0,9.375,2.375,0.2054,defect
pH-01,131,9,7.0,8.732,1.732,0.2054,defect
pH-01,131,10,7.0,9.727,2.727,0.2054,defect
pH-01,131,11,7.0,9.55,2.55,0.2054,defect
pH-01,131,12,7.0,9.968,2.968,0.2054,defect
pH-01,131,13,7.0,8.451,1.451,0.2054,defect
pH-01,131,14,7.0,8.576,1.576,0.2054,defect
pH-01,131,15,7.0,9.41,2.41,0.2054,defect
pH-01,131,16,7.0,9.947,2.947,0.2054,defect
pH-01,131,17,7.0,9.511,2.511,0.2054,defect
pH-01,131,18,7.0,9.031,2.031,0.2054,defect
pH-01,131,19,7.0,9.452,2.452,0.2054,defect
pH-01,131,20,7.0,8.823,1.823,0.2054,defect
pH-01,131,21,7.0,9.623,2.623,0.2054,defect
pH-01,131,22,7.0,10.216,3.216,0.2054,defect
pH-01,131,23,7.0,7.959,0.959,0.2054,kalibratie_nodig
pH-01,132,0,7.0,8.912,1.912,0.2063,defect
pH-01,132,1,7.0,8.792,1.792,0.2063,defect
pH-01,132,2,7.0,9.138,2.138,0.2063,defect
pH-01,132,3,7.0,9.355,2.355,0.2063,defect
pH-01,132,4,7.0,9.877,2.877,0.2063,defect
pH-01,132,5,7.0,8.473,1.473,0.2063,defect
pH-01,132,6,7.0,8.617,1.617,0.2063,defect
pH-01,132,7,7.0,8.651,1.651,0.2063,defect
pH-01,132,8,7.0,9.538,2.538,0.2063,defect
pH-01,132,9,7.0,8.486,1.486,0.2063,defect
pH-01,132,10,7.0,8.711,1.711,0.2063,defect
pH-01,132,11,7.0,8.296,1.296,0.2063,defect
pH-01,132,12,7.0,9.281,2.281,0.2063,defect
pH-01,132,13,7.0,9.575,2.575,0.2063,defect
pH-01,132,14,7.0,8.854,1.854,0.2063,defect
pH-01,132,15,7.0,8.54,1.54,0.2063,defect
pH-01,132,16,7.0,9.26,2.26,0.2063,defect
pH-01,132,17,7.0,9.195,2.195,0.2063,defect
pH-01,132,18,7.0,8.961,1.961,0.2063,defect
pH-01,132,19,7.0,8.952,1.952,0.2063,defect
pH-01,132,20,7.0,9.495,2.495,0.2063,defect
pH-01,132,21,7.0,9.312,2.312,0.2063,defect
pH-01,132,22,7.0,9.627,2.627,0.2063,defect
pH-01,132,23,7.0,9.432,2.432,0.2063,defect
pH-01,133,0,7.0,8.582,1.582,0.2072,defect
pH-01,133,1,7.0,9.278,2.278,0.2072,defect
pH-01,133,2,7.0,8.976,1.976,0.2072,defect
pH-01,133,3,7.0,9.178,2.178,0.2072,defect
pH-01,133,4,7.0,9.881,2.881,0.2072,defect
pH-01,133,5,7.0,9.601,2.601,0.2072,defect
pH-01,133,6,7.0,8.581,1.581,0.2072,defect
pH-01,133,7,7.0,9.32,2.32,0.2072,defect
pH-01,133,8,7.0,8.612,1.612,0.2072,defect
pH-01,133,9,7.0,9.067,2.067,0.2072,defect
pH-01,133,10,7.0,8.643,1.643,0.2072,defect
pH-01,133,11,7.0,9.366,2.366,0.2072,defect
pH-01,133,12,7.0,8.848,1.848,0.2072,defect
pH-01,133,13,7.0,9.293,2.293,0.2072,defect
pH-01,133,14,7.0,9.74,2.74,0.2072,defect
pH-01,133,15,7.0,8.422,1.422,0.2072,defect
pH-01,133,16,7.0,9.988,2.988,0.2072,defect
pH-01,133,17,7.0,8.483,1.483,0.2072,defect
pH-01,133,18,7.0,9.493,2.493,0.2072,defect
pH-01,133,19,7.0,9.117,2.117,0.2072,defect
pH-01,133,20,7.0,8.714,1.714,0.2072,defect
pH-01,133,21,7.0,8.725,1.725,0.2072,defect
pH-01,133,22,7.0,9.307,2.307,0.2072,defect
pH-01,133,23,7.0,9.789,2.789,0.2072,defect
pH-01,134,0,7.0,9.549,2.549,0.2081,defect
pH-01,134,1,7.0,9.227,2.227,0.2081,defect
pH-01,134,2,7.0,8.186,1.186,0.2081,defect
pH-01,134,3,7.0,9.089,2.089,0.2081,defect
pH-01,134,4,7.0,9.206,2.206,0.2081,defect
pH-01,134,5,7.0,9.357,2.357,0.2081,defect
pH-01,134,6,7.0,8.977,1.977,0.2081,defect
pH-01,134,7,7.0,9.19,2.19,0.2081,defect
pH-01,134,8,7.0,8.472,1.472,0.2081,defect
pH-01,134,9,7.0,9.094,2.094,0.2081,defect
pH-01,134,10,7.0,9.886,2.886,0.2081,defect
pH-01,134,11,7.0,9.717,2.717,0.2081,defect
pH-01,134,12,7.0,8.141,1.141,0.2081,defect
pH-01,134,13,7.0,9.358,2.358,0.2081,defect
pH-01,134,14,7.0,8.71,1.71,0.2081,defect
pH-01,134,15,7.0,9.703,2.703,0.2081,defect
pH-01,134,16,7.0,8.639,1.639,0.2081,defect
pH-01,134,17,7.0,9.689,2.689,0.2081,defect
pH-01,134,18,7.0,9.247,2.247,0.2081,defect
pH-01,134,19,7.0,9.241,2.241,0.2081,defect
pH-01,134,20,7.0,9.257,2.257,0.2081,defect
pH-01,134,21,7.0,9.803,2.803,0.2081,defect
pH-01,134,22,7.0,9.802,2.802,0.2081,defect
pH-01,134,23,7.0,9.245,2.245,0.2081,defect
pH-01,135,0,7.0,8.705,1.705,0.209,defect
pH-01,135,1,7.0,8.892,1.892,0.209,defect
pH-01,135,2,7.0,8.583,1.583,0.209,defect
pH-01,135,3,7.0,9.327,2.327,0.209,defect
pH-01,135,4,7.0,9.138,2.138,0.209,defect
pH-01,135,5,7.0,9.679,2.679,0.209,defect
pH-01,135,6,7.0,9.082,2.082,0.209,defect
pH-01,135,7,7.0,9.659,2.659,0.209,defect
pH-01,135,8,7.0,9.201,2.201,0.209,defect
pH-01,135,9,7.0,8.678,1.678,0.209,defect
pH-01,135,10,7.0,8.925,1.925,0.209,defect
pH-01,135,11,7.0,8.691,1.691,0.209,defect
pH-01,135,12,7.0,9.548,2.548,0.209,defect
pH-01,135,13,7.0,8.976,1.976,0.209,defect
pH-01,135,14,7.0,9.845,2.845,0.209,defect
pH-01,135,15,7.0,9.69,2.69,0.209,defect
pH-01,135,16,7.0,9.413,2.413,0.209,defect
pH-01,135,17,7.0,8.411,1.411,0.209,defect
pH-01,135,18,7.0,9.117,2.117,0.209,defect
pH-01,135,19,7.0,9.105,2.105,0.209,defect
pH-01,135,20,7.0,8.595,1.595,0.209,defect
pH-01,135,21,7.0,8.572,1.572,0.209,defect
pH-01,135,22,7.0,9.88,2.88,0.209,defect
pH-01,135,23,7.0,9.522,2.522,0.209,defect
pH-01,136,0,7.0,9.301,2.301,0.2099,defect
pH-01,136,1,7.0,9.994,2.994,0.2099,defect
pH-01,136,2,7.0,9.678,2.678,0.2099,defect
pH-01,136,3,7.0,8.762,1.762,0.2099,defect
pH-01,136,4,7.0,9.315,2.315,0.2099,defect
pH-01,136,5,7.0,9.061,2.061,0.2099,defect
pH-01,136,6,7.0,8.618,1.618,0.2099,defect
pH-01,136,7,7.0,8.651,1.651,0.2099,defect
pH-01,136,8,7.0,8.902,1.902,0.2099,defect
pH-01,136,9,7.0,9.619,2.619,0.2099,defect
pH-01,136,10,7.0,8.867,1.867,0.2099,defect
pH-01,136,11,7.0,9.257,2.257,0.2099,defect
pH-01,136,12,7.0,9.463,2.463,0.2099,defect
pH-01,136,13,7.0,8.424,1.424,0.2099,defect
pH-01,136,14,7.0,9.331,2.331,0.2099,defect
pH-01,136,15,7.0,9.348,2.348,0.2099,defect
pH-01,136,16,7.0,9.603,2.603,0.2099,defect
pH-01,136,17,7.0,8.648,1.648,0.2099,defect
pH-01,136,18,7.0,9.764,2.764,0.2099,defect
pH-01,136,19,7.0,9.302,2.302,0.2099,defect
pH-01,136,20,7.0,9.719,2.719,0.2099,defect
pH-01,136,21,7.0,9.532,2.532,0.2099,defect
pH-01,136,22,7.0,8.093,1.093,0.2099,defect
pH-01,136,23,7.0,8.554,1.554,0.2099,defect
pH-01,137,0,7.0,9.869,2.869,0.2108,defect
pH-01,137,1,7.0,8.833,1.833,0.2108,defect
pH-01,137,2,7.0,9.367,2.367,0.2108,defect
pH-01,137,3,7.0,9.638,2.638,0.2108,defect
pH-01,137,4,7.0,8.765,1.765,0.2108,defect
pH-01,137,5,7.0,9.489,2.489,0.2108,defect
pH-01,137,6,7.0,8.903,1.903,0.2108,defect
pH-01,137,7,7.0,9.185,2.185,0.2108,defect
pH-01,137,8,7.0,9.24,2.24,0.2108,defect
pH-01,137,9,7.0,9.021,2.021,0.2108,defect
pH-01,137,10,7.0,9.697,2.697,0.2108,defect
pH-01,137,11,7.0,9.656,2.656,0.2108,defect
pH-01,137,12,7.0,9.727,2.727,0.2108,defect
pH-01,137,13,7.0,8.495,1.495,0.2108,defect
pH-01,137,14,7.0,9.123,2.123,0.2108,defect
pH-01,137,15,7.0,9.555,2.555,0.2108,defect
pH-01,137,16,7.0,9.389,2.389,0.2108,defect
pH-01,137,17,7.0,9.199,2.199,0.2108,defect
pH-01,137,18,7.0,9.382,2.382,0.2108,defect
pH-01,137,19,7.0,8.637,1.637,0.2108,defect
pH-01,137,20,7.0,9.751,2.751,0.2108,defect
pH-01,137,21,7.0,9.108,2.108,0.2108,defect
pH-01,137,22,7.0,9.594,2.594,0.2108,defect
pH-01,137,23,7.0,8.895,1.895,0.2108,defect
pH-01,138,0,7.0,8.839,1.839,0.2117,defect
pH-01,138,1,7.0,9.721,2.721,0.2117,defect
pH-01,138,2,7.0,9.828,2.828,0.2117,defect
pH-01,138,3,7.0,9.22,2.22,0.2117,defect
pH-01,138,4,7.0,9.282,2.282,0.2117,defect
pH-01,138,5,7.0,9.128,2.128,0.2117,defect
pH-01,138,6,7.0,8.447,1.447,0.2117,defect
pH-01,138,7,7.0,10.114,3.114,0.2117,defect
pH-01,138,8,7.0,8.838,1.838,0.2117,defect
pH-01,138,9,7.0,9.577,2.577,0.2117,defect
pH-01,138,10,7.0,10.073,3.073,0.2117,defect
pH-01,138,11,7.0,9.628,2.628,0.2117,defect
pH-01,138,12,7.0,8.933,1.933,0.2117,defect
pH-01,138,13,7.0,9.062,2.062,0.2117,defect
pH-01,138,14,7.0,9.106,2.106,0.2117,defect
pH-01,138,15,7.0,9.357,2.357,0.2117,defect
pH-01,138,16,7.0,8.853,1.853,0.2117,defect
pH-01,138,17,7.0,9.096,2.096,0.2117,defect
pH-01,138,18,7.0,9.603,2.603,0.2117,defect
pH-01,138,19,7.0,9.626,2.626,0.2117,defect
pH-01,138,20,7.0,9.092,2.092,0.2117,defect
pH-01,138,21,7.0,9.172,2.172,0.2117,defect
pH-01,138,22,7.0,9.422,2.422,0.2117,defect
pH-01,138,23,7.0,9.667,2.667,0.2117,defect
pH-01,139,0,7.0,9.912,2.912,0.2126,defect
pH-01,139,1,7.0,8.458,1.458,0.2126,defect
pH-01,139,2,7.0,9.278,2.278,0.2126,defect
pH-01,139,3,7.0,8.839,1.839,0.2126,defect
pH-01,139,4,7.0,9.41,2.41,0.2126,defect
pH-01,139,5,7.0,8.981,1.981,0.2126,defect
pH-01,139,6,7.0,9.525,2.525,0.2126,defect
pH-01,139,7,7.0,9.564,2.564,0.2126,defect
pH-01,139,8,7.0,9.797,2.797,0.2126,defect
pH-01,139,9,7.0,8.638,1.638,0.2126,defect
pH-01,139,10,7.0,10.02,3.02,0.2126,defect
pH-01,139,11,7.0,8.712,1.712,0.2126,defect
pH-01,139,12,7.0,9.507,2.507,0.2126,defect
pH-01,139,13,7.0,9.654,2.654,0.2126,defect
pH-01,139,14,7.0,9.494,2.494,0.2126,defect
pH-01,139,15,7.0,9.881,2.881,0.2126,defect
pH-01,139,16,7.0,9.562,2.562,0.2126,defect
pH-01,139,17,7.0,9.329,2.329,0.2126,defect
pH-01,139,18,7.0,9.953,2.953,0.2126,defect
pH-01,139,19,7.0,9.552,2.552,0.2126,defect
pH-01,139,20,7.0,9.864,2.864,0.2126,defect
pH-01,139,21,7.0,9.813,2.813,0.2126,defect
pH-01,139,22,7.0,9.284,2.284,0.2126,defect
pH-01,139,23,7.0,8.779,1.779,0.2126,defect
pH-01,140,0,7.0,9.726,2.726,0.2134,defect
pH-01,140,1,7.0,9.064,2.064,0.2134,defect
pH-01,140,2,7.0,8.988,1.988,0.2134,defect
pH-01,140,3,7.0,10.18,3.18,0.2134,defect
pH-01,140,4,7.0,8.654,1.654,0.2134,defect
pH-01,140,5,7.0,8.872,1.872,0.2134,defect
pH-01,140,6,7.0,8.835,1.835,0.2134,defect
pH-01,140,7,7.0,9.402,2.402,0.2134,defect
pH-01,140,8,7.0,9.087,2.087,0.2134,defect
pH-01,140,9,7.0,8.579,1.579,0.2134,defect
pH-01,140,10,7.0,9.143,2.143,0.2134,defect
pH-01,140,11,7.0,8.879,1.879,0.2134,defect
pH-01,140,12,7.0,9.098,2.098,0.2134,defect
pH-01,140,13,7.0,9.065,2.065,0.2134,defect
pH-01,140,14,7.0,10.163,3.163,0.2134,defect
pH-01,140,15,7.0,9.005,2.005,0.2134,defect
pH-01,140,16,7.0,8.696,1.696,0.2134,defect
pH-01,140,17,7.0,9.168,2.168,0.2134,defect
pH-01,140,18,7.0,9.293,2.293,0.2134,defect
pH-01,140,19,7.0,9.333,2.333,0.2134,defect
pH-01,140,20,7.0,8.397,1.397,0.2134,defect
pH-01,140,21,7.0,8.888,1.888,0.2134,defect
pH-01,140,22,7.0,8.866,1.866,0.2134,defect
pH-01,140,23,7.0,9.741,2.741,0.2134,defect
pH-01,141,0,7.0,9.166,2.166,0.2143,defect
pH-01,141,1,7.0,9.024,2.024,0.2143,defect
pH-01,141,2,7.0,8.975,1.975,0.2143,defect
pH-01,141,3,7.0,9.575,2.575,0.2143,defect
pH-01,141,4,7.0,8.809,1.809,0.2143,defect
pH-01,141,5,7.0,8.495,1.495,0.2143,defect
pH-01,141,6,7.0,8.966,1.966,0.2143,defect
pH-01,141,7,7.0,8.951,1.951,0.2143,defect
pH-01,141,8,7.0,9.593,2.593,0.2143,defect
pH-01,141,9,7.0,8.609,1.609,0.2143,defect
pH-01,141,10,7.0,9.759,2.759,0.2143,defect
pH-01,141,11,7.0,9.065,2.065,0.2143,defect
pH-01,141,12,7.0,8.755,1.755,0.2143,defect
pH-01,141,13,7.0,9.552,2.552,0.2143,defect
pH-01,141,14,7.0,9.232,2.232,0.2143,defect
pH-01,141,15,7.0,8.771,1.771,0.2143,defect
pH-01,141,16,7.0,8.79,1.79,0.2143,defect
pH-01,141,17,7.0,8.644,1.644,0.2143,defect
pH-01,141,18,7.0,9.969,2.969,0.2143,defect
pH-01,141,19,7.0,9.509,2.509,0.2143,defect
pH-01,141,20,7.0,9.932,2.932,0.2143,defect
pH-01,141,21,7.0,9.178,2.178,0.2143,defect
pH-01,141,22,7.0,9.828,2.828,0.2143,defect
pH-01,141,23,7.0,9.249,2.249,0.2143,defect
pH-01,142,0,7.0,8.97,1.97,0.2152,defect
pH-01,142,1,7.0,10.128,3.128,0.2152,defect
pH-01,142,2,7.0,9.77,2.77,0.2152,defect
pH-01,142,3,7.0,9.144,2.144,0.2152,defect
pH-01,142,4,7.0,8.677,1.677,0.2152,defect
pH-01,142,5,7.0,9.444,2.444,0.2152,defect
pH-01,142,6,7.0,8.978,1.978,0.2152,defect
pH-01,142,7,7.0,9.025,2.025,0.2152,defect
pH-01,142,8,7.0,10.031,3.031,0.2152,defect
pH-01,142,9,7.0,9.45,2.45,0.2152,defect
pH-01,142,10,7.0,8.897,1.897,0.2152,defect
pH-01,142,11,7.0,8.901,1.901,0.2152,defect
pH-01,142,12,7.0,9.402,2.402,0.2152,defect
pH-01,142,13,7.0,9.03,2.03,0.2152,defect
pH-01,142,14,7.0,9.541,2.541,0.2152,defect
pH-01,142,15,7.0,9.696,2.696,0.2152,defect
pH-01,142,16,7.0,8.682,1.682,0.2152,defect
pH-01,142,17,7.0,8.852,1.852,0.2152,defect
pH-01,142,18,7.0,9.279,2.279,0.2152,defect
pH-01,142,19,7.0,9.478,2.478,0.2152,defect
pH-01,142,20,7.0,8.813,1.813,0.2152,defect
pH-01,142,21,7.0,8.681,1.681,0.2152,defect
pH-01,142,22,7.0,8.868,1.868,0.2152,defect
pH-01,142,23,7.0,9.633,2.633,0.2152,defect
pH-01,143,0,7.0,9.269,2.269,0.2161,defect
pH-01,143,1,7.0,9.378,2.378,0.2161,defect
pH-01,143,2,7.0,10.024,3.024,0.2161,defect
pH-01,143,3,7.0,9.727,2.727,0.2161,defect
pH-01,143,4,7.0,9.353,2.353,0.2161,defect
pH-01,143,5,7.0,8.792,1.792,0.2161,defect
pH-01,143,6,7.0,9.961,2.961,0.2161,defect
pH-01,143,7,7.0,8.521,1.521,0.2161,defect
pH-01,143,8,7.0,10.131,3.131,0.2161,defect
pH-01,143,9,7.0,9.046,2.046,0.2161,defect
pH-01,143,10,7.0,9.867,2.867,0.2161,defect
pH-01,143,11,7.0,9.542,2.542,0.2161,defect
pH-01,143,12,7.0,9.842,2.842,0.2161,defect
pH-01,143,13,7.0,9.532,2.532,0.2161,defect
pH-01,143,14,7.0,9.215,2.215,0.2161,defect
pH-01,143,15,7.0,9.088,2.088,0.2161,defect
pH-01,143,16,7.0,9.624,2.624,0.2161,defect
pH-01,143,17,7.0,9.192,2.192,0.2161,defect
pH-01,143,18,7.0,8.642,1.642,0.2161,defect
pH-01,143,19,7.0,8.518,1.518,0.2161,defect
pH-01,143,20,7.0,8.809,1.809,0.2161,defect
pH-01,143,21,7.0,9.571,2.571,0.2161,defect
pH-01,143,22,7.0,9.681,2.681,0.2161,defect
pH-01,143,23,7.0,9.525,2.525,0.2161,defect
pH-01,144,0,7.0,9.812,2.812,0.217,defect
pH-01,144,1,7.0,9.378,2.378,0.217,defect
pH-01,144,2,7.0,9.142,2.142,0.217,defect
pH-01,144,3,7.0,8.669,1.669,0.217,defect
pH-01,144,4,7.0,8.732,1.732,0.217,defect
pH-01,144,5,7.0,8.751,1.751,0.217,defect
pH-01,144,6,7.0,8.683,1.683,0.217,defect
pH-01,144,7,7.0,9.986,2.986,0.217,defect
pH-01,144,8,7.0,9.334,2.334,0.217,defect
pH-01,144,9,7.0,9.984,2.984,0.217,defect
pH-01,144,10,7.0,9.52,2.52,0.217,defect
pH-01,144,11,7.0,9.166,2.166,0.217,defect
pH-01,144,12,7.0,9.893,2.893,0.217,defect
pH-01,144,13,7.0,9.138,2.138,0.217,defect
pH-01,144,14,7.0,9.189,2.189,0.217,defect
pH-01,144,15,7.0,9.981,2.981,0.217,defect
pH-01,144,16,7.0,9.466,2.466,0.217,defect
pH-01,144,17,7.0,8.461,1.461,0.217,defect
pH-01,144,18,7.0,9.178,2.178,0.217,defect
pH-01,144,19,7.0,9.907,2.907,0.217,defect
pH-01,144,20,7.0,9.551,2.551,0.217,defect
pH-01,144,21,7.0,10.233,3.233,0.217,defect
pH-01,144,22,7.0,8.883,1.883,0.217,defect
pH-01,144,23,7.0,9.28,2.28,0.217,defect
pH-01,145,0,7.0,8.753,1.753,0.2179,defect
pH-01,145,1,7.0,8.621,1.621,0.2179,defect
pH-01,145,2,7.0,9.163,2.163,0.2179,defect
pH-01,145,3,7.0,8.841,1.841,0.2179,defect
pH-01,145,4,7.0,8.715,1.715,0.2179,defect
pH-01,145,5,7.0,9.161,2.161,0.2179,defect
pH-01,145,6,7.0,9.639,2.639,0.2179,defect
pH-01,145,7,7.0,9.949,2.949,0.2179,defect
pH-01,145,8,7.0,8.697,1.697,0.2179,defect
pH-01,145,9,7.0,9.977,2.977,0.2179,defect
pH-01,145,10,7.0,9.21,2.21,0.2179,defect
pH-01,145,11,7.0,8.734,1.734,0.2179,defect
pH-01,145,12,7.0,8.395,1.395,0.2179,defect
pH-01,145,13,7.0,8.705,1.705,0.2179,defect
pH-01,145,14,7.0,9.584,2.584,0.2179,defect
pH-01,145,15,7.0,9.859,2.859,0.2179,defect
pH-01,145,16,7.0,9.455,2.455,0.2179,defect
pH-01,145,17,7.0,9.056,2.056,0.2179,defect
pH-01,145,18,7.0,8.783,1.783,0.2179,defect
pH-01,145,19,7.0,9.27,2.27,0.2179,defect
pH-01,145,20,7.0,8.698,1.698,0.2179,defect
pH-01,145,21,7.0,8.705,1.705,0.2179,defect
pH-01,145,22,7.0,9.021,2.021,0.2179,defect
pH-01,145,23,7.0,9.674,2.674,0.2179,defect
pH-01,146,0,7.0,8.811,1.811,0.2188,defect
pH-01,146,1,7.0,9.154,2.154,0.2188,defect
pH-01,146,2,7.0,8.915,1.915,0.2188,defect
pH-01,146,3,7.0,9.911,2.911,0.2188,defect
pH-01,146,4,7.0,8.344,1.344,0.2188,defect
pH-01,146,5,7.0,9.465,2.465,0.2188,defect
pH-01,146,6,7.0,8.561,1.561,0.2188,defect
pH-01,146,7,7.0,8.842,1.842,0.2188,defect
pH-01,146,8,7.0,10.001,3.001,0.2188,defect
pH-01,146,9,7.0,9.633,2.633,0.2188,defect
pH-01,146,10,7.0,9.073,2.073,0.2188,defect
pH-01,146,11,7.0,9.2,2.2,0.2188,defect
pH-01,146,12,7.0,9.06,2.06,0.2188,defect
pH-01,146,13,7.0,9.637,2.637,0.2188,defect
pH-01,146,14,7.0,9.883,2.883,0.2188,defect
pH-01,146,15,7.0,8.861,1.861,0.2188,defect
pH-01,146,16,7.0,9.101,2.101,0.2188,defect
pH-01,146,17,7.0,8.604,1.604,0.2188,defect
pH-01,146,18,7.0,9.413,2.413,0.2188,defect
pH-01,146,19,7.0,9.752,2.752,0.2188,defect
pH-01,146,20,7.0,8.868,1.868,0.2188,defect
pH-01,146,21,7.0,8.585,1.585,0.2188,defect
pH-01,146,22,7.0,9.339,2.339,0.2188,defect
pH-01,146,23,7.0,10.117,3.117,0.2188,defect
pH-01,147,0,7.0,9.355,2.355,0.2197,defect
