timestamp,influent_debiet_m3h,influent_COD_mgL,influent_pH,influent_TSS_mgL,influent_NH4_mgL,beluchting_m3h,slibrecirculatie_ratio,slibverblijftijd_dagen,opgeloste_O2_mgL,effluent_COD_mgL,effluent_pH,effluent_TSS_mgL,effluent_NH4_mgL,lozingsnorm_overtreding
2025-03-30 18:00:00,549.3,773.6,7.9,258.6,37.9,254.6,0.45,18.5,1.46,170.2,7.2,17.2,5.2,1
2025-03-30 19:00:00,444.7,696.7,7.9,257.1,30.1,246.8,0.47,16.4,1.3,168.0,7.1,8.4,4.9,1
2025-03-30 20:00:00,447.3,633.0,8.0,297.7,26.3,245.7,0.77,14.1,1.32,157.0,7.3,20.2,4.6,1
2025-03-30 21:00:00,392.2,621.1,8.0,230.1,27.3,250.4,0.36,12.1,1.04,161.6,7.3,19.4,3.4,1
2025-03-30 22:00:00,335.4,615.7,7.8,208.9,35.3,243.2,0.56,17.1,1.72,104.0,7.0,17.3,4.2,0
2025-03-30 23:00:00,347.0,651.7,7.9,232.3,23.2,242.5,0.58,24.0,1.47,100.6,7.1,13.5,3.8,0
2025-03-31 00:00:00,369.6,631.5,7.8,198.6,32.6,226.0,0.56,17.5,1.18,150.4,7.1,18.3,4.5,1
2025-03-31 01:00:00,348.5,593.2,8.1,211.2,25.4,225.1,0.53,11.7,1.31,118.6,7.4,10.1,3.1,0
2025-03-31 02:00:00,322.7,524.4,8.0,232.7,31.1,234.6,0.67,16.7,1.5,95.1,6.9,12.9,5.2,0
2025-03-31 03:00:00,412.6,617.6,7.6,227.8,37.1,240.9,0.78,14.0,1.47,117.1,7.0,7.2,4.9,0
2025-03-31 04:00:00,495.2,694.6,8.1,275.9,40.4,261.6,0.36,23.2,1.63,113.0,7.3,19.9,7.1,0
2025-03-31 05:00:00,413.3,817.8,8.0,291.1,32.0,243.7,0.45,10.4,1.39,194.8,7.1,19.5,3.9,1
2025-03-31 06:00:00,481.9,806.7,8.2,291.2,39.9,251.1,0.5,14.6,1.24,173.1,7.4,16.0,6.2,1
2025-03-31 07:00:00,540.8,910.9,8.0,312.9,39.3,244.2,0.53,21.1,0.9,237.0,7.0,30.7,3.0,1
2025-03-31 08:00:00,524.4,934.3,7.8,364.5,47.6,264.3,0.73,16.5,1.26,189.6,7.2,20.2,5.0,1
2025-03-31 09:00:00,630.6,981.3,8.0,357.3,56.9,250.1,0.65,20.5,1.45,180.7,7.4,17.7,7.8,1
2025-03-31 10:00:00,625.3,1056.2,7.8,352.2,47.1,254.3,0.77,15.2,1.19,239.6,7.1,16.8,6.7,1
2025-03-31 11:00:00,666.4,1084.9,7.9,410.1,48.5,246.6,0.48,22.2,1.72,138.1,7.1,16.7,6.1,1
2025-03-31 12:00:00,673.2,1029.5,8.5,378.4,47.6,271.6,0.51,22.4,2.32,65.1,7.3,23.8,6.7,0
2025-03-31 13:00:00,637.7,954.3,8.1,379.4,45.8,259.9,0.47,22.6,1.54,156.3,7.2,7.6,4.6,1
2025-03-31 14:00:00,676.1,991.4,8.1,411.9,48.7,264.6,0.35,23.7,1.45,114.9,7.3,15.1,7.1,0
2025-03-31 15:00:00,600.6,954.1,7.7,330.2,44.1,263.9,0.54,23.6,1.76,132.5,7.1,13.5,4.4,1
2025-03-31 16:00:00,633.3,885.7,8.1,358.6,52.0,271.8,0.6,14.4,1.81,177.9,7.1,22.0,9.1,1
2025-03-31 17:00:00,586.7,820.7,7.8,309.1,40.3,245.7,0.54,13.7,1.53,171.0,7.0,26.8,5.4,1
2025-03-31 18:00:00,449.8,797.0,8.0,304.3,44.9,260.9,0.71,24.3,1.6,119.3,7.1,8.9,8.2,0
2025-03-31 19:00:00,451.3,695.7,8.1,266.5,35.5,258.7,0.45,15.5,1.33,150.9,7.2,9.3,4.9,1
2025-03-31 20:00:00,450.2,668.0,7.5,224.9,37.1,242.2,0.75,24.9,1.2,127.0,7.2,15.7,5.5,1
2025-03-31 21:00:00,394.9,677.8,7.6,243.3,31.9,241.1,0.39,13.5,1.27,169.1,7.0,10.4,4.3,1
2025-03-31 22:00:00,377.9,584.7,7.5,222.8,32.5,234.4,0.63,23.4,1.58,89.7,7.0,13.7,5.4,0
2025-03-31 23:00:00,358.2,616.3,7.9,221.1,26.0,232.2,0.53,22.3,1.12,106.1,7.1,20.6,4.5,0
2025-04-01 00:00:00,309.2,612.3,7.5,190.1,33.9,233.8,0.55,14.1,1.49,153.1,7.1,13.6,5.6,1
2025-04-01 01:00:00,423.3,594.6,7.7,202.2,36.2,250.3,0.49,14.0,1.47,126.0,7.0,16.3,5.7,1
2025-04-01 02:00:00,380.5,591.5,7.6,234.7,36.9,252.3,0.39,24.2,1.51,67.8,7.2,18.6,5.1,0
2025-04-01 03:00:00,399.3,699.1,8.1,227.2,22.2,235.0,0.39,19.4,1.25,140.5,7.2,18.4,5.9,1
2025-04-01 04:00:00,433.4,683.4,7.6,250.8,44.1,248.1,0.36,21.3,1.38,137.3,7.0,24.6,6.1,1
2025-04-01 05:00:00,492.8,687.6,7.7,253.5,34.2,235.3,0.41,10.4,1.13,191.9,7.3,9.1,4.1,1
2025-04-01 06:00:00,498.4,892.7,7.7,297.0,31.9,257.3,0.31,24.9,1.42,166.7,7.1,16.1,5.4,1
2025-04-01 07:00:00,533.7,807.4,7.4,286.3,33.9,252.3,0.33,13.3,1.84,145.7,7.0,10.5,5.1,1
2025-04-01 08:00:00,537.2,901.5,7.4,336.4,40.8,259.2,0.49,12.7,1.44,186.6,7.0,29.1,5.1,1
2025-04-01 09:00:00,587.1,965.0,7.6,348.1,41.6,264.9,0.3,24.8,2.06,119.0,7.4,14.6,6.8,0
2025-04-01 10:00:00,635.3,922.5,7.5,381.9,47.3,251.0,0.75,10.8,1.4,195.1,7.0,10.8,7.6,1
2025-04-01 11:00:00,647.8,1032.7,7.8,378.2,52.9,262.1,0.73,20.4,1.57,177.1,6.9,36.4,6.1,1
2025-04-01 12:00:00,670.0,986.6,7.7,409.2,48.2,267.7,0.66,22.6,1.59,107.5,7.2,31.4,8.4,0
2025-04-01 13:00:00,645.3,995.3,7.8,435.3,45.3,258.6,0.74,20.2,1.61,151.7,7.1,15.2,8.4,1
2025-04-01 14:00:00,709.7,1007.9,7.4,370.4,47.9,263.2,0.76,13.7,1.88,140.4,7.1,27.2,7.8,1
2025-04-01 15:00:00,643.3,1016.2,7.7,368.9,54.2,259.7,0.47,12.2,1.32,217.0,7.0,20.3,8.6,1
2025-04-01 16:00:00,574.9,892.0,7.7,366.8,47.7,235.9,0.5,21.1,1.01,200.2,7.1,9.4,6.2,1
2025-04-01 17:00:00,505.9,878.0,7.1,322.7,45.0,260.9,0.76,15.7,1.45,198.2,6.9,11.5,6.4,1
2025-04-01 18:00:00,508.5,842.0,7.3,306.4,34.3,259.5,0.58,23.6,1.18,197.5,6.9,20.9,5.5,1
2025-04-01 19:00:00,487.3,751.1,7.5,276.7,43.5,256.3,0.62,12.8,1.47,132.5,6.8,25.5,7.3,1
2025-04-01 20:00:00,386.9,604.0,7.3,232.5,37.7,251.2,0.73,11.3,0.84,185.1,6.9,18.3,6.1,1
2025-04-01 21:00:00,417.5,561.8,7.3,249.7,28.3,247.1,0.8,12.2,1.32,145.6,7.1,17.7,5.0,1
2025-04-01 22:00:00,353.0,608.3,7.1,221.8,35.7,220.3,0.6,15.0,1.36,130.7,6.9,12.7,4.7,1
2025-04-01 23:00:00,347.6,575.4,7.3,185.6,33.8,240.2,0.73,20.1,1.06,119.3,6.9,11.5,3.9,0
2025-04-02 00:00:00,350.5,576.6,7.5,235.2,26.2,210.3,0.75,23.0,1.02,121.4,7.0,5.5,4.6,0
2025-04-02 01:00:00,356.9,628.1,7.3,212.1,22.6,216.4,0.79,15.6,0.95,132.5,6.7,13.7,1.5,1
2025-04-02 02:00:00,364.1,607.4,7.4,226.5,23.7,257.6,0.41,19.7,1.45,102.0,7.1,6.7,4.4,0
2025-04-02 03:00:00,425.5,616.8,7.7,221.8,28.2,240.5,0.55,10.7,1.19,154.8,6.9,21.8,3.9,1
2025-04-02 04:00:00,427.4,705.4,7.3,254.6,34.6,246.1,0.5,19.4,1.56,127.2,7.0,12.4,5.8,1
2025-04-02 05:00:00,424.6,750.1,7.4,283.5,42.3,238.6,0.3,16.4,1.86,102.4,7.0,15.9,6.6,0
2025-04-02 06:00:00,518.2,841.3,7.3,281.7,41.5,243.8,0.37,18.8,1.04,194.6,6.9,24.0,6.8,1
2025-04-02 07:00:00,566.1,882.2,7.4,351.2,44.0,260.4,0.34,13.7,1.57,193.6,6.9,20.7,5.5,1
2025-04-02 08:00:00,621.6,893.2,7.3,338.5,42.3,252.0,0.65,16.8,1.9,144.4,7.0,15.8,6.4,1
2025-04-02 09:00:00,593.9,1000.8,7.0,367.0,41.9,260.0,0.78,14.5,1.73,186.6,6.9,11.6,6.1,1
2025-04-02 10:00:00,624.6,1000.0,7.2,407.7,60.1,262.8,0.42,20.9,1.54,166.4,7.0,26.7,9.5,1
2025-04-02 11:00:00,644.4,972.6,7.2,362.1,55.5,256.6,0.73,16.7,1.12,221.2,6.9,34.8,8.5,1
2025-04-02 12:00:00,647.8,1005.9,6.9,377.1,51.7,259.3,0.76,14.5,1.98,134.9,6.8,28.8,7.6,1
2025-04-02 13:00:00,661.1,993.4,7.1,392.8,48.3,271.8,0.5,21.0,1.87,152.5,6.9,14.7,4.7,1
2025-04-02 14:00:00,661.1,949.2,7.0,354.2,54.5,253.8,0.38,19.3,1.58,189.0,6.8,24.8,8.4,1
2025-04-02 15:00:00,541.6,999.7,6.9,351.9,49.4,261.6,0.77,17.7,1.5,210.8,6.8,14.8,6.6,1
2025-04-02 16:00:00,557.0,848.9,6.8,319.9,44.7,265.4,0.79,11.5,1.39,192.1,6.8,20.7,6.7,1
2025-04-02 17:00:00,570.8,928.7,7.3,292.4,37.5,250.2,0.77,20.4,1.8,168.4,7.0,26.2,3.9,1
2025-04-02 18:00:00,514.8,807.9,7.1,297.7,37.7,248.2,0.34,18.6,1.26,199.3,6.9,13.7,6.3,1
2025-04-02 19:00:00,444.1,730.7,7.1,278.3,29.3,242.6,0.31,16.3,1.65,117.7,6.6,27.4,5.9,0
2025-04-02 20:00:00,456.0,623.4,7.1,266.0,38.1,214.5,0.5,19.2,0.98,136.7,7.0,15.0,6.4,1
2025-04-02 21:00:00,411.6,619.0,7.3,232.2,34.4,247.5,0.71,16.1,1.59,118.7,6.8,8.1,3.9,0
2025-04-02 22:00:00,373.4,578.9,7.0,266.9,23.4,242.3,0.57,20.1,1.63,101.9,6.7,8.6,2.3,0
2025-04-02 23:00:00,315.9,527.2,7.1,216.2,24.7,230.3,0.51,23.3,1.62,72.5,6.8,8.0,3.3,0
2025-04-03 00:00:00,381.4,576.3,7.5,206.6,27.3,229.2,0.63,19.3,1.27,119.4,7.0,11.9,3.4,0
2025-04-03 01:00:00,316.7,596.1,6.9,195.4,34.8,227.1,0.69,24.6,1.23,118.0,6.9,11.2,6.1,0
2025-04-03 02:00:00,381.6,607.0,7.1,169.4,31.2,236.1,0.49,23.4,1.17,122.2,6.9,9.3,4.4,0
2025-04-03 03:00:00,377.7,702.2,7.1,285.3,31.6,238.8,0.34,24.3,1.77,87.6,6.8,26.6,4.8,0
2025-04-03 04:00:00,498.2,642.0,7.1,248.3,37.2,235.4,0.77,22.1,1.47,97.7,6.9,13.5,3.3,0
2025-04-03 05:00:00,453.3,701.6,6.7,284.8,30.6,237.7,0.58,18.8,1.31,152.9,6.8,9.8,3.3,1
2025-04-03 06:00:00,460.2,777.8,7.1,332.6,41.2,251.6,0.38,12.1,1.57,104.8,6.9,7.9,5.6,0
2025-04-03 07:00:00,540.1,893.3,6.9,297.5,48.6,272.1,0.4,10.6,1.62,183.8,7.0,26.3,7.2,1
2025-04-03 08:00:00,613.5,937.1,6.8,345.2,56.1,273.5,0.64,11.2,1.6,209.2,6.9,27.7,9.9,1
2025-04-03 09:00:00,647.1,890.8,7.4,392.8,46.9,289.1,0.3,14.5,1.86,92.9,7.1,25.8,5.5,0
2025-04-03 10:00:00,618.4,1020.1,7.3,372.9,49.9,245.1,0.67,20.5,1.54,159.6,6.8,13.0,8.1,1
2025-04-03 11:00:00,673.8,959.7,7.2,389.2,53.7,273.4,0.78,16.6,1.74,143.3,6.9,25.5,8.8,1
2025-04-03 12:00:00,666.5,1076.8,7.0,383.3,63.9,273.0,0.61,10.7,1.77,194.6,6.7,17.6,9.2,1
2025-04-03 13:00:00,590.6,1078.3,6.9,389.6,46.8,267.7,0.67,21.6,1.99,186.3,6.7,19.6,6.9,1
2025-04-03 14:00:00,606.2,956.7,6.9,359.6,50.6,266.6,0.71,11.6,1.92,181.9,6.9,18.3,9.2,1
2025-04-03 15:00:00,571.0,936.6,7.0,358.0,39.7,256.5,0.64,11.5,1.57,183.3,6.8,31.2,5.5,1
2025-04-03 16:00:00,593.8,874.6,7.1,342.0,45.2,244.1,0.57,14.2,1.24,194.8,6.9,27.2,7.4,1
2025-04-03 17:00:00,519.1,927.5,7.1,296.3,49.0,248.6,0.7,11.4,1.64,198.1,6.8,6.2,5.8,1
2025-04-03 18:00:00,506.5,763.1,7.2,317.9,37.6,261.0,0.4,18.3,1.65,135.9,7.0,19.7,7.7,1
2025-04-03 19:00:00,498.3,777.3,7.1,262.2,39.1,247.9,0.65,14.4,1.99,114.1,7.0,22.1,4.3,0
2025-04-03 20:00:00,454.3,703.7,7.2,259.6,35.0,245.7,0.42,24.4,1.66,106.4,7.0,5.8,4.5,0
2025-04-03 21:00:00,419.3,655.7,7.1,226.2,28.5,236.5,0.74,16.0,1.18,128.6,6.8,4.9,4.0,1
2025-04-03 22:00:00,386.8,569.3,7.6,177.3,37.9,236.4,0.74,12.5,1.67,107.3,6.8,13.9,4.5,0
2025-04-03 23:00:00,384.5,485.9,7.3,222.2,26.2,222.4,0.6,10.2,1.32,118.4,7.0,8.7,5.0,0
2025-04-04 00:00:00,332.6,467.8,7.2,230.2,30.3,235.6,0.56,18.7,1.55,88.7,6.8,5.4,4.2,0
2025-04-04 01:00:00,409.6,552.5,6.9,234.0,28.7,231.4,0.51,18.2,1.78,100.9,7.0,17.4,3.1,0
2025-04-04 02:00:00,400.8,525.6,7.2,238.5,28.0,255.4,0.78,15.9,1.57,120.8,6.8,16.1,3.7,0
2025-04-04 03:00:00,423.3,579.0,6.8,235.2,33.3,240.5,0.31,13.5,1.25,130.9,6.8,6.0,4.1,1
2025-04-04 04:00:00,446.4,648.5,6.9,297.1,26.0,248.8,0.48,19.8,1.58,95.4,6.7,18.8,6.0,0
2025-04-04 05:00:00,454.4,726.0,7.4,278.1,40.1,262.9,0.4,16.3,1.97,105.0,7.1,24.9,3.2,0
2025-04-04 06:00:00,519.3,743.1,7.3,309.5,47.4,254.5,0.45,12.6,1.36,161.0,6.9,9.2,5.8,1
2025-04-04 07:00:00,520.8,880.4,7.4,351.2,39.9,258.5,0.56,16.5,1.64,146.6,6.9,9.7,6.9,1
2025-04-04 08:00:00,545.6,898.0,7.2,340.0,37.8,267.7,0.66,17.9,1.66,153.4,7.0,12.4,5.4,1
2025-04-04 09:00:00,623.9,1016.1,7.2,359.9,42.9,271.0,0.61,24.2,1.52,113.4,6.9,34.6,6.0,0
2025-04-04 10:00:00,594.5,1023.3,7.2,371.4,47.3,241.6,0.69,17.2,1.25,234.5,6.8,20.7,5.9,1
2025-04-04 11:00:00,650.8,1065.1,7.2,378.3,61.7,269.8,0.67,17.4,1.92,146.7,7.0,36.5,9.2,1
2025-04-04 12:00:00,640.3,940.1,7.1,407.5,51.1,262.4,0.41,18.1,1.54,139.4,6.8,31.6,8.6,1
2025-04-04 13:00:00,656.2,1084.8,7.5,377.4,51.0,244.0,0.43,20.3,1.45,218.7,6.9,23.6,6.6,1
2025-04-04 14:00:00,585.6,1053.1,7.3,360.0,45.4,268.7,0.45,12.8,1.76,223.0,6.9,25.3,7.7,1
2025-04-04 15:00:00,618.1,1058.9,7.2,356.7,46.1,269.5,0.47,17.4,1.33,250.9,6.9,35.3,7.7,1
2025-04-04 16:00:00,623.2,902.1,7.2,352.4,42.9,252.2,0.59,23.2,1.64,136.2,6.9,9.2,5.9,1
2025-04-04 17:00:00,619.7,853.5,7.3,297.1,49.5,249.2,0.77,23.6,1.26,172.1,7.0,12.4,7.6,1
2025-04-04 18:00:00,469.4,789.0,7.3,276.9,36.6,260.4,0.7,22.8,1.46,123.8,6.8,27.2,4.9,0
2025-04-04 19:00:00,447.8,731.5,7.5,245.3,45.8,252.7,0.59,13.2,1.77,130.2,6.8,16.6,5.6,1
2025-04-04 20:00:00,470.3,759.7,7.6,248.8,39.0,221.4,0.45,17.7,1.41,149.0,7.0,16.9,6.1,1
2025-04-04 21:00:00,405.0,603.1,7.8,192.2,36.6,246.5,0.34,24.0,1.22,127.6,7.0,13.9,4.4,1
2025-04-04 22:00:00,392.9,536.6,7.3,264.6,31.9,257.5,0.65,10.1,1.36,132.7,6.9,24.9,5.4,1
2025-04-04 23:00:00,340.9,521.3,7.8,244.7,32.8,243.4,0.32,23.5,1.57,84.6,7.0,21.3,4.4,0
2025-04-05 00:00:00,386.0,626.9,7.3,189.9,25.6,259.9,0.35,12.6,1.41,103.8,7.1,9.4,4.7,0
2025-04-05 01:00:00,324.0,649.9,7.8,217.1,31.6,234.6,0.76,18.1,1.51,107.2,7.2,5.6,3.8,0
2025-04-05 02:00:00,397.5,625.5,7.7,221.7,34.5,235.8,0.4,13.1,1.13,146.3,7.1,19.6,5.0,1
2025-04-05 03:00:00,465.2,601.3,7.8,241.8,29.8,245.1,0.67,23.1,1.58,88.9,7.0,5.9,4.1,0
2025-04-05 04:00:00,479.6,782.4,7.5,303.8,29.4,256.2,0.52,21.4,1.65,121.6,7.0,24.4,4.0,0
2025-04-05 05:00:00,536.3,699.6,7.5,278.5,41.0,256.2,0.51,16.1,1.79,122.4,6.9,24.9,6.9,0
2025-04-05 06:00:00,432.8,780.1,7.7,302.0,36.3,246.3,0.34,12.9,1.3,191.7,7.0,13.9,7.1,1
2025-04-05 07:00:00,527.8,836.7,7.9,286.8,35.2,254.1,0.59,16.7,1.2,195.7,7.4,6.3,4.6,1
2025-04-05 08:00:00,539.1,925.4,7.4,341.2,45.3,266.4,0.71,11.5,1.69,178.0,7.0,27.4,6.4,1
2025-04-05 09:00:00,610.6,1056.5,7.6,376.9,48.3,264.0,0.54,19.0,1.77,156.3,7.1,9.0,5.3,1
2025-04-05 10:00:00,607.6,1077.2,8.0,351.7,44.9,266.6,0.56,15.1,1.35,212.5,7.3,32.1,6.4,1
2025-04-05 11:00:00,648.4,1000.6,7.7,388.9,42.5,276.9,0.56,10.3,1.84,194.3,7.0,9.7,7.1,1
2025-04-05 12:00:00,627.4,1023.0,7.8,372.9,51.1,255.3,0.37,16.3,1.74,181.9,7.2,32.0,6.4,1
2025-04-05 13:00:00,620.1,1077.5,8.2,390.6,48.9,272.8,0.37,20.6,1.66,186.3,7.1,22.5,7.7,1
2025-04-05 14:00:00,644.2,963.4,7.8,412.4,53.6,256.5,0.53,19.6,1.93,127.1,7.2,39.0,6.6,1
2025-04-05 15:00:00,602.1,910.2,7.9,333.4,48.5,266.5,0.66,11.5,1.76,160.0,7.0,28.5,7.1,1
2025-04-05 16:00:00,592.9,905.4,7.8,344.0,42.1,258.1,0.61,24.3,1.75,104.3,7.0,11.1,5.5,0
2025-04-05 17:00:00,530.3,806.6,7.6,330.2,38.0,262.5,0.48,20.2,1.57,149.3,7.1,20.4,5.6,1
2025-04-05 18:00:00,501.8,822.3,8.0,303.4,42.7,253.8,0.5,19.0,1.26,167.8,7.2,22.5,5.5,1
2025-04-05 19:00:00,493.9,787.0,7.9,252.9,37.2,254.1,0.79,20.6,1.39,163.2,7.4,13.1,5.6,1
2025-04-05 20:00:00,421.2,654.7,8.1,279.3,33.5,241.6,0.5,18.3,1.62,128.3,7.1,23.3,4.6,1
2025-04-05 21:00:00,374.3,637.1,8.0,205.8,33.3,250.4,0.42,16.1,1.63,124.1,7.2,8.3,5.4,0
2025-04-05 22:00:00,431.7,590.3,7.9,196.3,36.6,237.0,0.49,17.3,1.32,120.5,7.1,6.5,7.3,0
2025-04-05 23:00:00,347.7,624.3,8.0,185.2,31.2,230.9,0.6,16.8,0.98,137.3,7.2,9.6,4.3,1
2025-04-06 00:00:00,312.9,532.6,7.7,244.8,20.3,235.6,0.37,20.7,1.25,82.5,7.1,16.8,3.2,0
2025-04-06 01:00:00,352.3,498.6,7.9,214.7,27.6,240.7,0.4,21.5,1.15,107.2,7.1,20.6,4.9,0
2025-04-06 02:00:00,335.6,663.7,7.8,265.9,26.2,248.9,0.38,14.7,1.71,115.6,7.1,8.4,3.3,0
2025-04-06 03:00:00,364.4,595.8,7.8,273.3,31.6,233.3,0.57,21.8,1.38,108.1,7.0,19.1,4.4,0
2025-04-06 04:00:00,437.9,724.7,8.3,291.2,30.1,262.4,0.48,18.0,1.47,132.3,7.3,10.1,5.5,1
2025-04-06 05:00:00,507.3,761.2,7.9,306.0,35.6,258.0,0.73,11.5,1.13,204.2,7.2,12.6,6.2,1
2025-04-06 06:00:00,454.5,841.2,8.0,301.7,39.1,244.2,0.42,17.0,1.41,162.9,7.1,19.4,6.0,1
2025-04-06 07:00:00,552.1,855.7,7.9,319.9,45.5,252.7,0.64,19.7,1.35,152.5,7.3,16.5,7.6,1
2025-04-06 08:00:00,610.4,956.0,8.0,359.2,44.6,260.0,0.59,20.0,1.69,170.1,7.2,24.2,6.4,1
2025-04-06 09:00:00,566.8,997.0,7.7,391.8,41.2,263.4,0.31,10.7,1.97,179.7,7.0,35.8,4.6,1
2025-04-06 10:00:00,639.4,968.8,8.0,381.5,53.3,262.4,0.47,15.4,1.66,200.5,7.1,24.7,7.1,1
2025-04-06 11:00:00,638.7,1083.9,8.3,414.9,49.2,265.8,0.38,14.4,1.85,209.5,7.2,12.6,7.8,1
2025-04-06 12:00:00,642.4,1110.8,8.2,430.9,47.2,270.6,0.47,17.1,2.11,134.1,7.3,26.2,6.1,1
2025-04-06 13:00:00,648.3,951.9,8.0,390.0,43.2,246.1,0.42,23.1,1.59,139.5,7.3,18.4,6.6,1
2025-04-06 14:00:00,669.0,1015.9,8.0,397.9,58.0,259.5,0.68,23.8,1.43,177.6,7.1,35.3,9.7,1
2025-04-06 15:00:00,536.2,958.4,8.1,341.7,43.2,277.3,0.79,21.8,1.88,94.5,7.2,21.1,6.1,0
2025-04-06 16:00:00,522.5,999.1,8.1,341.7,36.6,248.8,0.42,24.4,1.52,173.8,7.1,12.3,4.7,1
2025-04-06 17:00:00,491.9,850.6,8.1,303.5,41.5,268.9,0.69,16.7,1.58,154.1,7.1,8.1,6.3,1
2025-04-06 18:00:00,504.6,838.0,7.9,276.4,43.0,242.0,0.3,11.4,1.51,159.9,7.2,21.5,4.6,1
2025-04-06 19:00:00,447.4,717.8,7.8,301.2,31.6,248.3,0.34,22.5,1.79,115.5,7.2,15.0,4.5,0
2025-04-06 20:00:00,478.8,643.3,8.0,224.9,35.2,223.3,0.48,23.1,0.86,163.6,7.1,20.7,6.5,1
2025-04-06 21:00:00,321.0,730.5,7.9,196.9,27.9,233.8,0.41,15.9,1.35,143.4,7.1,12.0,3.7,1
2025-04-06 22:00:00,394.7,533.8,8.1,253.6,33.2,240.2,0.41,17.7,1.43,111.2,7.3,18.5,6.8,0
2025-04-06 23:00:00,329.1,554.9,8.2,204.4,35.5,240.8,0.46,13.8,1.16,135.4,7.2,6.5,4.7,1
2025-04-07 00:00:00,366.6,589.3,8.2,225.3,34.8,225.7,0.7,14.2,1.11,132.6,7.2,21.8,5.3,1
2025-04-07 01:00:00,384.6,567.4,8.0,207.6,32.6,215.6,0.38,24.7,1.4,86.1,7.2,16.3,4.4,0
2025-04-07 02:00:00,352.0,518.6,7.8,223.7,31.2,251.3,0.45,14.2,1.54,95.7,7.1,13.6,6.6,0
2025-04-07 03:00:00,376.3,500.7,7.8,215.1,30.6,242.2,0.69,24.6,1.09,90.3,7.3,5.2,3.6,0
2025-04-07 04:00:00,424.5,645.6,8.0,266.4,33.8,249.4,0.7,14.2,1.42,162.4,7.2,23.1,3.6,1
2025-04-07 05:00:00,511.3,812.9,8.0,267.1,35.0,227.9,0.32,22.5,1.73,125.7,7.2,7.6,5.4,1
2025-04-07 06:00:00,531.1,799.6,7.4,297.3,40.1,241.2,0.5,12.5,1.97,149.1,7.0,8.0,6.2,1
2025-04-07 07:00:00,536.7,833.0,7.9,342.6,41.1,252.6,0.52,22.5,1.6,120.4,7.2,23.8,6.6,0
2025-04-07 08:00:00,558.9,928.5,7.9,335.0,53.4,253.8,0.79,23.7,1.57,145.5,6.8,22.9,6.6,1
2025-04-07 09:00:00,617.5,1081.0,7.9,360.8,52.3,264.1,0.63,23.4,1.75,141.7,7.1,30.5,8.2,1
2025-04-07 10:00:00,608.5,1033.3,8.1,400.5,56.8,281.7,0.41,11.1,1.6,174.8,7.2,27.9,8.5,1
2025-04-07 11:00:00,643.8,1023.9,7.4,390.0,56.9,279.6,0.45,21.7,1.9,140.9,7.0,34.8,5.9,1
2025-04-07 12:00:00,650.1,1041.7,7.7,383.9,47.0,271.3,0.65,23.1,1.7,133.2,7.1,16.6,7.3,1
2025-04-07 13:00:00,679.0,1088.9,7.8,405.2,53.6,257.4,0.64,15.1,1.84,194.1,7.1,19.2,6.2,1
2025-04-07 14:00:00,640.4,939.5,7.8,341.4,41.1,246.9,0.33,23.4,1.75,132.1,7.0,18.8,4.7,1
2025-04-07 15:00:00,583.9,943.7,7.9,379.0,58.7,257.1,0.71,20.0,1.76,123.0,7.1,25.9,9.0,0
2025-04-07 16:00:00,521.8,923.5,8.1,349.3,51.3,262.0,0.68,17.1,2.04,142.8,7.1,8.1,6.3,1
2025-04-07 17:00:00,500.6,850.0,7.6,335.5,39.3,249.6,0.45,10.1,1.57,176.6,7.0,9.6,4.8,1
2025-04-07 18:00:00,507.0,829.8,7.8,279.0,37.1,237.9,0.42,20.3,1.04,194.6,7.0,14.2,4.8,1
2025-04-07 19:00:00,485.8,792.9,8.0,275.8,39.1,254.1,0.38,22.0,1.87,96.8,7.2,15.1,5.6,0
2025-04-07 20:00:00,438.7,736.5,7.5,239.9,26.3,244.8,0.52,24.4,1.28,138.6,6.9,16.5,5.3,1
2025-04-07 21:00:00,369.5,660.1,7.7,225.8,34.1,232.4,0.49,19.3,1.46,115.9,7.2,20.8,5.1,0
2025-04-07 22:00:00,356.3,534.9,7.9,217.2,24.6,250.8,0.31,12.2,1.72,89.8,7.0,4.9,2.5,0
2025-04-07 23:00:00,341.6,527.3,7.6,235.9,30.1,233.6,0.73,14.2,1.6,114.8,7.1,7.8,5.5,0
2025-04-08 00:00:00,322.7,594.3,7.6,194.3,20.8,213.1,0.47,18.3,1.32,101.8,7.0,14.4,3.0,0
2025-04-08 01:00:00,347.0,550.4,7.7,242.8,25.6,227.5,0.39,14.0,1.32,113.4,7.2,22.0,1.5,0
2025-04-08 02:00:00,370.6,608.3,7.9,218.3,18.8,239.9,0.54,18.1,1.25,112.5,7.0,4.6,2.0,0
2025-04-08 03:00:00,404.2,591.7,8.0,242.8,29.0,245.5,0.71,13.7,1.57,121.7,7.0,6.7,5.1,0
2025-04-08 04:00:00,416.7,718.0,7.5,268.4,35.9,233.8,0.71,22.2,1.34,135.2,6.8,17.0,5.8,1
2025-04-08 05:00:00,474.0,684.6,7.9,263.7,39.0,241.8,0.47,10.9,1.64,151.5,7.0,15.6,6.0,1
2025-04-08 06:00:00,515.3,923.8,7.6,316.8,37.6,258.0,0.62,15.2,1.46,171.1,7.0,25.4,5.8,1
2025-04-08 07:00:00,551.5,801.7,7.9,309.3,45.5,255.2,0.65,11.0,1.35,186.1,7.1,21.9,5.0,1
