datum,dag_sinds_reiniging,hot_inlet_C,hot_outlet_C,hot_flow_m3h,cold_inlet_C,cold_outlet_C,cold_flow_m3h,drukval_hot_bar,drukval_cold_bar,U_actueel_Wm2K,effectiviteit,fouling_factor,onderhoudsstatus
2025-03-12 06:00,70,158.5,153.4,53.7,28.3,33.7,70.9,4.191,2.907,8.0,0.039,0.1234,gepland
2025-03-12 07:00,70,159.7,153.7,51.0,26.3,30.5,62.8,4.254,2.905,7.9,0.045,0.1249,gepland
2025-03-12 08:00,70,160.0,154.2,40.1,28.9,32.8,61.9,4.279,2.919,7.8,0.044,0.12625,gepland
2025-03-12 09:00,70,158.7,153.5,46.6,29.1,33.8,63.3,4.365,2.935,7.7,0.04,0.12801,gepland
2025-03-12 10:00,70,160.8,154.8,46.5,27.1,32.4,56.1,4.334,2.977,7.6,0.045,0.12909,gepland
2025-03-12 11:00,70,159.3,153.3,52.1,26.7,31.5,65.8,4.298,2.915,7.9,0.046,0.12522,gepland
2025-03-12 12:00,70,161.3,155.6,51.8,27.1,32.5,63.9,4.371,2.947,7.7,0.043,0.1282,gepland
2025-03-12 13:00,70,158.9,153.1,51.8,25.8,30.9,59.9,4.309,2.93,7.8,0.043,0.12551,gepland
2025-03-12 14:00,70,159.8,153.7,49.2,28.5,33.2,63.5,4.254,2.931,7.9,0.046,0.12532,gepland
2025-03-12 15:00,70,160.0,154.4,52.8,29.5,34.9,59.5,4.294,2.91,7.8,0.043,0.12612,gepland
2025-03-12 16:00,70,164.0,158.1,47.3,27.0,31.9,62.4,4.312,2.945,7.8,0.044,0.12645,gepland
2025-03-12 17:00,70,161.2,155.0,46.9,28.5,33.3,59.6,4.254,2.906,7.8,0.046,0.12584,gepland
2025-03-12 18:00,70,162.1,156.1,51.3,28.3,33.4,58.9,4.313,2.956,7.7,0.045,0.12806,gepland
2025-03-12 19:00,70,160.1,154.3,52.0,26.7,31.5,59.7,4.219,2.875,8.0,0.043,0.12318,gepland
2025-03-12 20:00,70,161.0,154.8,48.0,27.2,32.0,57.3,4.262,2.923,7.8,0.046,0.1269,gepland
2025-03-12 21:00,70,158.7,152.7,49.7,28.6,33.6,61.4,4.248,2.88,7.9,0.046,0.12493,gepland
2025-03-12 22:00,70,159.7,154.5,48.6,28.5,33.7,59.2,4.253,2.883,7.9,0.04,0.1247,gepland
2025-03-12 23:00,70,156.4,151.8,46.3,27.8,32.7,66.2,4.221,2.841,8.0,0.036,0.12351,gepland
2025-03-13 00:00,71,159.8,153.9,49.5,27.6,32.4,56.9,4.301,2.904,7.8,0.045,0.12657,gepland
2025-03-13 01:00,71,156.9,150.5,44.9,28.5,32.7,62.6,4.222,2.867,7.9,0.05,0.12458,gepland
2025-03-13 02:00,71,162.6,157.2,45.7,27.0,31.7,52.3,4.264,2.901,7.8,0.04,0.12594,gepland
2025-03-13 03:00,71,156.1,149.9,46.8,28.4,32.6,60.1,4.319,2.935,7.8,0.049,0.1257,gepland
2025-03-13 04:00,71,160.1,154.3,47.0,29.1,34.6,60.6,4.28,2.905,7.7,0.044,0.12719,gepland
2025-03-13 05:00,71,159.6,153.2,52.2,26.9,31.8,60.4,4.371,2.955,7.6,0.048,0.12902,gepland
2025-03-13 06:00,71,157.0,150.8,53.5,25.6,30.1,68.2,4.462,3.044,7.4,0.047,0.13238,gepland
2025-03-13 07:00,71,160.7,155.4,48.9,27.1,31.9,64.9,4.317,2.96,7.7,0.04,0.12716,gepland
2025-03-13 08:00,71,164.3,157.8,54.0,27.4,31.9,64.3,4.243,2.889,7.9,0.047,0.12471,gepland
2025-03-13 09:00,71,160.2,153.7,49.1,25.7,30.9,60.7,4.311,2.979,7.7,0.048,0.12784,gepland
2025-03-13 10:00,71,163.4,157.1,51.9,27.2,32.9,56.3,4.261,2.891,7.9,0.046,0.12429,gepland
2025-03-13 11:00,71,160.4,154.9,49.7,26.7,31.6,58.9,4.312,2.974,7.7,0.041,0.12764,gepland
2025-03-13 12:00,71,159.5,153.6,56.0,27.2,31.7,65.3,4.371,3.001,7.6,0.044,0.12881,gepland
2025-03-13 13:00,71,157.7,152.0,48.6,27.9,32.1,57.9,4.164,2.886,8.0,0.044,0.12352,gepland
2025-03-13 14:00,71,161.0,154.8,41.8,25.8,30.6,61.4,4.358,2.961,7.7,0.045,0.12732,gepland
2025-03-13 15:00,71,155.5,150.6,52.8,27.7,32.6,56.6,4.266,2.933,7.8,0.039,0.12638,gepland
2025-03-13 16:00,71,161.4,156.5,55.7,29.0,33.2,58.0,4.281,2.886,7.8,0.037,0.1254,gepland
2025-03-13 17:00,71,158.5,152.2,48.7,26.4,32.3,56.1,4.304,2.9,7.8,0.048,0.12622,gepland
2025-03-13 18:00,71,160.2,152.4,50.5,27.8,33.1,57.7,4.342,3.006,7.6,0.059,0.12946,gepland
2025-03-13 19:00,71,159.7,153.2,51.7,27.2,31.8,63.1,4.257,2.855,7.9,0.049,0.12477,gepland
2025-03-13 20:00,71,157.1,151.7,51.3,25.7,31.0,53.0,4.342,2.949,7.7,0.041,0.12799,gepland
2025-03-13 21:00,71,158.3,152.0,47.2,26.7,32.0,60.6,4.292,2.997,7.7,0.048,0.12774,gepland
2025-03-13 22:00,71,161.0,155.6,45.5,26.5,30.7,59.4,4.345,2.997,7.6,0.04,0.12903,gepland
2025-03-13 23:00,71,158.2,152.6,46.7,25.6,30.4,60.6,4.393,2.989,7.6,0.042,0.12999,gepland
2025-03-14 00:00,72,157.4,151.6,52.1,29.2,33.9,67.2,4.447,3.012,7.5,0.045,0.13107,gepland
2025-03-14 01:00,72,157.8,151.5,51.0,25.6,29.9,59.6,4.282,2.88,7.8,0.048,0.12613,gepland
2025-03-14 02:00,72,157.5,151.7,46.7,28.5,32.9,58.3,4.392,2.965,7.6,0.045,0.12987,gepland
2025-03-14 03:00,72,160.6,155.2,47.8,28.1,31.5,57.2,4.335,2.978,7.7,0.041,0.12823,gepland
2025-03-14 04:00,72,160.0,153.6,55.2,25.9,31.3,59.9,4.414,3.014,7.5,0.048,0.1308,gepland
2025-03-14 05:00,72,161.2,156.2,51.5,27.4,32.4,56.6,4.431,2.997,7.5,0.037,0.13118,gepland
2025-03-14 06:00,72,158.6,152.9,48.6,30.3,34.4,56.3,4.436,3.011,7.5,0.045,0.13208,gepland
2025-03-14 07:00,72,157.1,151.7,51.1,27.0,31.0,60.5,4.301,2.951,7.7,0.042,0.12789,gepland
2025-03-14 08:00,72,165.0,159.1,47.8,29.7,34.5,68.9,4.458,3.007,7.5,0.044,0.13166,gepland
2025-03-14 09:00,72,160.5,155.5,50.9,26.5,32.0,57.8,4.427,2.988,7.5,0.038,0.13151,gepland
2025-03-14 10:00,72,158.1,151.7,53.0,28.3,32.9,59.7,4.442,3.03,7.5,0.049,0.13201,gepland
2025-03-14 11:00,72,159.7,153.7,47.4,27.2,31.0,58.8,4.388,3.036,7.5,0.045,0.13119,gepland
2025-03-14 12:00,72,160.3,153.8,45.3,27.0,30.7,56.5,4.347,2.982,7.7,0.049,0.12834,gepland
2025-03-14 13:00,72,161.5,155.2,48.8,29.0,34.0,57.5,4.3,2.935,7.8,0.048,0.12669,gepland
2025-03-14 14:00,72,157.5,152.2,48.5,27.7,32.4,54.7,4.331,2.966,7.7,0.041,0.12849,gepland
2025-03-14 15:00,72,160.5,154.6,50.8,27.2,31.7,57.2,4.438,2.985,7.5,0.044,0.13108,gepland
2025-03-14 16:00,72,159.1,154.0,47.6,29.0,33.7,53.2,4.484,3.073,7.4,0.04,0.13246,gepland
2025-03-14 17:00,72,158.3,152.7,48.3,27.8,32.2,65.7,4.543,3.076,7.4,0.043,0.13356,gepland
2025-03-14 18:00,72,160.9,155.5,50.4,27.0,32.6,55.9,4.272,2.915,7.8,0.04,0.12623,gepland
2025-03-14 19:00,72,157.3,151.4,44.1,27.0,32.2,62.2,4.434,3.021,7.5,0.045,0.13069,gepland
2025-03-14 20:00,72,157.6,152.7,46.6,29.7,33.6,58.6,4.503,3.047,7.4,0.039,0.13288,gepland
2025-03-14 21:00,72,158.1,152.9,45.2,26.9,32.3,60.1,4.563,3.091,7.3,0.039,0.13447,gepland
2025-03-14 22:00,72,160.7,153.7,48.2,25.9,31.0,64.5,4.313,2.988,7.7,0.053,0.12748,gepland
2025-03-14 23:00,72,159.2,153.3,50.4,28.0,33.1,58.9,4.397,3.016,7.6,0.045,0.12912,gepland
2025-03-15 00:00,73,162.2,157.3,50.6,27.7,33.0,60.9,4.467,3.05,7.5,0.037,0.13156,gepland
2025-03-15 01:00,73,160.3,154.7,46.0,26.1,31.5,59.0,4.397,2.985,7.6,0.042,0.13002,gepland
2025-03-15 02:00,73,156.5,151.1,41.0,27.6,32.1,65.6,4.483,3.02,7.4,0.042,0.13247,gepland
2025-03-15 03:00,73,158.6,152.7,52.5,28.5,32.8,58.5,4.576,3.119,7.3,0.045,0.13465,gepland
2025-03-15 04:00,73,161.6,156.1,44.8,27.3,31.6,54.6,4.501,3.074,7.4,0.041,0.13375,gepland
2025-03-15 05:00,73,159.9,154.1,52.0,28.9,33.2,66.2,4.556,3.068,7.3,0.044,0.1341,gepland
2025-03-15 06:00,73,160.1,154.8,52.6,27.8,32.4,66.3,4.431,3.018,7.6,0.04,0.13033,gepland
2025-03-15 07:00,73,157.1,152.1,54.3,28.0,32.2,53.0,4.424,3.021,7.5,0.038,0.13193,gepland
2025-03-15 08:00,73,160.7,155.9,46.7,29.6,33.4,62.6,4.491,3.082,7.4,0.036,0.13373,gepland
2025-03-15 09:00,73,160.7,155.6,53.1,27.4,31.5,59.2,4.516,3.064,7.3,0.038,0.13435,gepland
2025-03-15 10:00,73,162.6,157.2,52.3,28.5,33.3,60.6,4.465,3.115,7.4,0.041,0.13302,gepland
2025-03-15 11:00,73,161.5,156.1,44.1,28.5,31.8,63.2,4.454,3.058,7.4,0.041,0.13262,gepland
2025-03-15 12:00,73,159.2,153.0,49.0,26.5,31.0,57.8,4.47,3.045,7.5,0.046,0.13191,gepland
2025-03-15 13:00,73,159.8,153.5,48.0,28.8,34.0,63.9,4.482,3.051,7.4,0.048,0.13295,gepland
2025-03-15 14:00,73,161.9,156.2,51.1,27.4,31.4,59.7,4.481,3.073,7.4,0.042,0.13306,gepland
2025-03-15 15:00,73,158.6,153.3,51.5,25.8,30.1,55.5,4.404,3.031,7.5,0.04,0.13075,gepland
2025-03-15 16:00,73,158.1,152.5,48.5,26.9,30.9,56.0,4.496,3.077,7.4,0.043,0.1331,gepland
2025-03-15 17:00,73,155.8,150.7,47.6,26.9,32.5,66.9,4.486,3.051,7.4,0.039,0.13307,gepland
2025-03-15 18:00,73,157.3,152.9,44.2,26.9,31.5,63.2,4.501,3.058,7.4,0.034,0.1328,gepland
2025-03-15 19:00,73,157.0,151.8,51.4,27.8,31.1,58.8,4.414,2.993,7.6,0.04,0.12927,gepland
2025-03-15 20:00,73,157.7,152.2,53.6,28.7,32.7,59.0,4.547,3.073,7.3,0.043,0.13473,gepland
2025-03-15 21:00,73,162.2,156.3,50.6,28.0,33.0,55.5,4.401,3.002,7.6,0.044,0.12924,gepland
2025-03-15 22:00,73,158.8,153.2,52.7,27.8,32.4,59.4,4.377,2.975,7.6,0.043,0.129,gepland
2025-03-15 23:00,73,158.5,152.8,50.7,27.9,32.3,60.1,4.489,3.075,7.4,0.044,0.13264,gepland
2025-03-16 00:00,74,161.7,155.6,52.5,27.8,32.2,65.1,4.51,3.073,7.4,0.045,0.13341,gepland
2025-03-16 01:00,74,159.6,154.4,47.2,27.5,32.1,55.6,4.618,3.135,7.2,0.04,0.13651,gepland
2025-03-16 02:00,74,159.3,154.8,49.0,29.4,33.8,62.9,4.612,3.153,7.2,0.035,0.13742,gepland
2025-03-16 03:00,74,156.5,151.7,54.2,27.7,32.4,61.2,4.495,3.084,7.4,0.037,0.13405,gepland
2025-03-16 04:00,74,158.0,152.5,46.5,26.3,30.7,63.0,4.543,3.077,7.3,0.041,0.13424,gepland
2025-03-16 05:00,74,158.1,152.9,49.3,27.8,32.4,60.1,4.53,3.096,7.4,0.04,0.13377,gepland
2025-03-16 06:00,74,158.4,153.1,47.5,29.0,33.5,65.1,4.561,3.094,7.3,0.041,0.13454,gepland
2025-03-16 07:00,74,161.2,156.4,49.7,29.1,34.2,58.3,4.548,3.086,7.4,0.036,0.13389,gepland
2025-03-16 08:00,74,158.5,153.3,50.1,29.2,34.0,57.6,4.607,3.132,7.2,0.04,0.13681,gepland
2025-03-16 09:00,74,161.1,155.7,47.3,29.0,33.0,56.5,4.637,3.124,7.2,0.04,0.13746,gepland
2025-03-16 10:00,74,159.6,154.4,49.6,26.8,31.3,57.2,4.565,3.048,7.4,0.039,0.13344,gepland
2025-03-16 11:00,74,158.4,153.2,52.2,28.2,32.9,69.5,4.454,3.024,7.5,0.04,0.13189,gepland
2025-03-16 12:00,74,158.9,154.0,49.5,28.3,32.7,54.7,4.536,3.094,7.3,0.038,0.13406,gepland
2025-03-16 13:00,74,160.1,153.9,52.9,25.6,29.7,51.7,4.417,3.01,7.6,0.046,0.13009,gepland
2025-03-16 14:00,74,161.7,156.1,52.5,27.5,30.9,64.4,4.583,3.076,7.3,0.041,0.13516,gepland
2025-03-16 15:00,74,156.7,150.9,50.3,28.8,33.2,59.6,4.49,3.106,7.4,0.045,0.13266,gepland
2025-03-16 16:00,74,159.4,154.0,51.5,26.9,32.1,49.9,4.464,3.013,7.5,0.04,0.13204,gepland
2025-03-16 17:00,74,161.3,156.5,47.0,27.2,31.5,61.7,4.572,3.128,7.2,0.036,0.13618,gepland
2025-03-16 18:00,74,160.5,155.4,53.2,27.7,32.6,62.4,4.647,3.162,7.1,0.038,0.13856,gepland
2025-03-16 19:00,74,158.1,153.2,56.0,27.3,31.6,65.8,4.482,3.062,7.4,0.038,0.13275,gepland
2025-03-16 20:00,74,157.5,152.2,48.8,26.8,31.9,56.7,4.439,2.993,7.5,0.04,0.13122,gepland
2025-03-16 21:00,74,158.4,153.1,50.7,26.6,30.8,60.3,4.601,3.133,7.2,0.041,0.13619,gepland
2025-03-16 22:00,74,160.6,155.1,52.2,28.4,33.8,56.9,4.545,3.1,7.3,0.042,0.13529,gepland
2025-03-16 23:00,74,158.9,153.7,49.7,26.4,31.0,60.5,4.429,3.039,7.4,0.039,0.13267,gepland
2025-03-17 00:00,75,157.0,151.2,47.6,27.2,31.9,53.3,4.667,3.19,7.1,0.045,0.13939,gepland
2025-03-17 01:00,75,157.9,152.8,49.4,26.9,31.7,58.1,4.755,3.197,7.0,0.039,0.14089,gepland
2025-03-17 02:00,75,155.8,151.4,53.0,26.6,31.8,60.0,4.474,3.077,7.4,0.034,0.13325,gepland
2025-03-17 03:00,75,156.2,150.0,52.4,27.8,32.4,56.1,4.64,3.133,7.2,0.049,0.13714,gepland
2025-03-17 04:00,75,157.8,152.9,40.8,29.5,34.3,60.1,4.626,3.198,7.2,0.038,0.1378,gepland
2025-03-17 05:00,75,157.1,151.9,49.3,27.1,31.7,62.7,4.638,3.198,7.2,0.04,0.13738,gepland
2025-03-17 06:00,75,156.8,151.4,55.6,28.8,33.3,59.5,4.671,3.196,7.1,0.042,0.13839,gepland
2025-03-17 07:00,75,161.1,156.4,52.1,27.1,31.0,59.0,4.684,3.146,7.1,0.035,0.1396,gepland
2025-03-17 08:00,75,160.7,155.7,49.4,30.0,34.6,59.5,4.752,3.205,7.0,0.038,0.14089,gepland
2025-03-17 09:00,75,160.7,156.3,48.6,27.4,31.5,60.3,4.717,3.251,7.0,0.033,0.1404,gepland
2025-03-17 10:00,75,163.0,157.2,49.9,28.0,32.4,54.9,4.612,3.15,7.2,0.042,0.13777,gepland
2025-03-17 11:00,75,162.6,157.3,52.4,27.0,31.5,61.4,4.682,3.18,7.1,0.039,0.13955,gepland
2025-03-17 12:00,75,158.8,153.7,54.8,26.5,30.9,67.8,4.628,3.125,7.2,0.039,0.13688,gepland
2025-03-17 13:00,75,158.8,153.4,47.7,27.9,32.5,62.1,4.572,3.121,7.3,0.042,0.13561,gepland
2025-03-17 14:00,75,161.4,155.9,46.7,28.0,32.5,55.0,4.594,3.097,7.2,0.041,0.13598,gepland
2025-03-17 15:00,75,161.5,155.9,50.1,28.8,33.5,52.9,4.628,3.157,7.1,0.042,0.13808,gepland
2025-03-17 16:00,75,157.6,151.4,51.7,27.0,31.6,53.0,4.663,3.188,7.1,0.047,0.13822,gepland
2025-03-17 17:00,75,159.6,154.3,51.4,26.7,30.4,61.7,4.675,3.162,7.1,0.04,0.13915,gepland
2025-03-17 18:00,75,158.5,152.6,48.1,29.8,34.1,64.3,4.621,3.131,7.2,0.046,0.13714,gepland
2025-03-17 19:00,75,155.3,150.4,49.4,27.5,32.5,61.3,4.692,3.158,7.1,0.038,0.13795,gepland
2025-03-17 20:00,75,157.5,152.8,54.4,27.1,31.0,59.9,4.57,3.135,7.3,0.036,0.13474,gepland
2025-03-17 21:00,75,161.3,155.4,46.6,27.1,32.6,58.5,4.595,3.102,7.2,0.044,0.13611,gepland
2025-03-17 22:00,75,160.0,154.8,47.0,26.7,31.7,57.5,4.704,3.178,7.1,0.039,0.13976,gepland
2025-03-17 23:00,75,160.5,155.5,51.7,28.0,32.1,60.2,4.568,3.1,7.3,0.038,0.13547,gepland
2025-03-18 00:00,76,162.2,156.1,54.4,29.8,34.5,54.6,4.578,3.114,7.3,0.046,0.13533,gepland
2025-03-18 01:00,76,164.3,158.5,49.7,27.2,30.8,51.9,4.737,3.238,7.0,0.043,0.1408,gepland
2025-03-18 02:00,76,158.0,152.0,48.2,28.6,32.2,60.3,4.665,3.188,7.1,0.046,0.13871,gepland
2025-03-18 03:00,76,156.7,151.4,46.2,25.7,29.4,61.5,4.73,3.226,7.0,0.041,0.14104,gepland
2025-03-18 04:00,76,161.6,156.7,52.6,27.0,31.7,60.5,4.593,3.153,7.2,0.036,0.13738,gepland
2025-03-18 05:00,76,161.4,156.3,52.0,27.6,32.8,58.6,4.682,3.23,7.0,0.038,0.1399,gepland
2025-03-18 06:00,76,159.2,153.9,55.8,28.8,32.9,60.6,4.697,3.21,7.1,0.04,0.13863,gepland
2025-03-18 07:00,76,161.7,156.1,57.0,25.0,29.6,62.7,4.581,3.148,7.1,0.041,0.13824,gepland
2025-03-18 08:00,76,158.6,154.0,52.0,28.3,32.2,62.8,4.761,3.206,7.0,0.036,0.14115,gepland
2025-03-18 09:00,76,161.3,155.5,52.6,27.9,31.8,55.4,4.649,3.155,7.2,0.043,0.13767,gepland
2025-03-18 10:00,76,159.1,154.3,53.2,27.2,31.9,65.6,4.763,3.223,7.0,0.036,0.14162,gepland
2025-03-18 11:00,76,157.2,152.3,46.6,27.8,32.5,61.1,4.625,3.141,7.2,0.038,0.13635,gepland
2025-03-18 12:00,76,159.4,153.7,53.3,28.9,34.1,59.4,4.68,3.189,7.1,0.043,0.13973,gepland
2025-03-18 13:00,76,164.5,159.4,49.3,27.7,32.8,53.9,4.679,3.196,7.1,0.037,0.13964,gepland
2025-03-18 14:00,76,163.0,156.6,49.8,28.3,32.6,57.8,4.683,3.223,7.1,0.047,0.13964,gepland
2025-03-18 15:00,76,157.0,151.9,53.8,28.4,32.8,61.3,4.677,3.124,7.2,0.04,0.13783,gepland
2025-03-18 16:00,76,161.5,156.6,54.7,28.0,33.4,60.9,4.678,3.177,7.1,0.037,0.13918,gepland
2025-03-18 17:00,76,160.8,155.3,53.4,29.4,33.7,59.7,4.682,3.178,7.1,0.042,0.13866,gepland
2025-03-18 18:00,76,158.4,154.0,51.4,28.5,33.0,67.8,4.869,3.309,6.8,0.034,0.14555,gepland
2025-03-18 19:00,76,158.5,152.8,55.9,28.0,32.5,51.9,4.674,3.167,7.1,0.044,0.13866,gepland
2025-03-18 20:00,76,157.7,152.6,47.7,27.9,32.0,64.3,4.685,3.222,7.0,0.039,0.1409,gepland
2025-03-18 21:00,76,161.0,156.1,49.8,27.0,30.6,63.5,4.666,3.174,7.0,0.037,0.13995,gepland
2025-03-18 22:00,76,155.9,150.3,51.3,27.4,32.2,55.1,4.702,3.171,7.1,0.044,0.1398,gepland
2025-03-18 23:00,76,158.7,154.3,49.2,28.1,32.6,51.9,4.658,3.173,7.1,0.034,0.13943,gepland
2025-03-19 00:00,77,157.3,152.3,55.3,27.6,31.8,64.9,4.751,3.234,7.0,0.039,0.14113,gepland
2025-03-19 01:00,77,161.5,156.6,48.8,26.3,31.1,61.9,4.739,3.203,7.0,0.036,0.14055,gepland
2025-03-19 02:00,77,160.1,155.3,48.6,26.8,31.0,66.8,4.754,3.237,6.9,0.036,0.14226,gepland
2025-03-19 03:00,77,161.1,155.8,47.9,28.1,31.7,58.3,4.865,3.263,6.8,0.04,0.14452,gepland
2025-03-19 04:00,77,159.2,154.2,42.5,28.8,33.5,61.0,4.712,3.191,7.0,0.038,0.14056,gepland
2025-03-19 05:00,77,161.8,156.5,51.7,28.1,32.7,59.5,4.678,3.155,7.1,0.039,0.13897,gepland
2025-03-19 06:00,77,156.6,151.1,53.9,27.8,32.3,57.3,4.754,3.203,7.0,0.043,0.1415,gepland
2025-03-19 07:00,77,154.7,149.9,52.6,28.0,32.5,59.2,4.833,3.267,6.8,0.038,0.14486,gepland
2025-03-19 08:00,77,160.4,154.9,46.8,25.5,29.3,55.4,4.77,3.243,6.9,0.041,0.14284,gepland
2025-03-19 09:00,77,162.3,156.7,52.0,28.2,32.5,68.2,4.687,3.2,7.1,0.042,0.13901,gepland
2025-03-19 10:00,77,161.7,157.4,49.6,28.3,32.9,56.9,4.74,3.192,7.0,0.032,0.14076,gepland
2025-03-19 11:00,77,163.9,158.5,45.1,30.1,34.7,56.6,4.702,3.172,7.1,0.04,0.13971,gepland
2025-03-19 12:00,77,160.9,154.8,47.0,28.4,33.0,65.1,4.716,3.242,7.0,0.046,0.14124,gepland
2025-03-19 13:00,77,156.3,152.0,49.0,26.5,31.1,58.4,4.804,3.229,6.9,0.033,0.14215,gepland
2025-03-19 14:00,77,159.8,153.8,53.0,28.0,32.5,58.0,4.667,3.174,7.1,0.045,0.13903,gepland
2025-03-19 15:00,77,157.6,151.4,47.6,27.9,31.7,53.6,4.725,3.197,7.1,0.048,0.13952,gepland
2025-03-19 16:00,77,160.4,155.1,50.0,27.8,31.6,55.6,4.718,3.221,7.0,0.04,0.14071,gepland
2025-03-19 17:00,77,158.8,153.4,55.7,28.8,33.4,59.7,4.769,3.244,6.9,0.041,0.14304,gepland
2025-03-19 18:00,77,157.0,151.9,52.4,27.0,31.0,61.2,4.641,3.152,7.2,0.039,0.13758,gepland
2025-03-19 19:00,77,160.7,154.7,48.7,27.7,31.7,57.7,4.734,3.232,7.0,0.045,0.14124,gepland
2025-03-19 20:00,77,161.2,155.7,51.7,27.6,32.0,58.3,4.716,3.22,7.0,0.041,0.14089,gepland
2025-03-19 21:00,77,158.0,152.5,47.0,25.6,30.4,60.9,4.704,3.175,7.0,0.042,0.14042,gepland
2025-03-19 22:00,77,158.4,153.7,45.0,26.7,30.9,51.1,4.947,3.361,6.7,0.036,0.14693,gepland
2025-03-19 23:00,77,163.2,157.7,50.8,28.1,33.5,61.4,4.701,3.259,7.0,0.041,0.14053,gepland
2025-03-20 00:00,78,158.1,152.4,48.5,27.6,31.6,65.1,4.811,3.334,6.9,0.044,0.14383,gepland
2025-03-20 01:00,78,158.7,154.0,50.1,28.3,32.6,61.3,4.905,3.311,6.7,0.036,0.14644,gepland
2025-03-20 02:00,78,156.1,151.5,50.3,28.0,32.3,52.7,4.841,3.276,6.8,0.036,0.14424,gepland
2025-03-20 03:00,78,161.9,157.5,47.5,27.8,33.3,67.9,4.74,3.261,6.9,0.033,0.14232,gepland
2025-03-20 04:00,78,159.9,154.6,48.9,26.5,31.3,61.8,4.784,3.254,6.9,0.039,0.14258,gepland
2025-03-20 05:00,78,156.9,151.8,51.8,26.7,31.8,57.7,4.862,3.323,6.8,0.039,0.14565,gepland
2025-03-20 06:00,78,161.4,156.0,46.1,28.5,33.4,58.2,4.834,3.297,6.8,0.041,0.14437,gepland
2025-03-20 07:00,78,162.7,157.7,48.0,27.8,31.7,63.0,4.87,3.303,6.8,0.037,0.14574,gepland
2025-03-20 08:00,78,162.7,156.2,48.6,27.4,33.2,56.3,4.683,3.193,7.1,0.048,0.13898,gepland
2025-03-20 09:00,78,157.3,152.2,55.4,29.5,33.7,55.5,4.972,3.398,6.6,0.04,0.14925,gepland
2025-03-20 10:00,78,157.2,151.5,52.3,26.8,30.8,54.6,4.74,3.225,7.0,0.044,0.14084,gepland
2025-03-20 11:00,78,158.9,153.8,46.3,28.3,31.9,58.4,4.826,3.235,6.9,0.039,0.14349,gepland
2025-03-20 12:00,78,154.9,149.3,50.2,28.2,32.1,64.0,4.86,3.264,6.8,0.044,0.14465,gepland
2025-03-20 13:00,78,158.5,152.9,50.5,28.4,33.0,62.5,4.784,3.187,7.0,0.043,0.14144,gepland
2025-03-20 14:00,78,160.8,156.8,47.6,26.4,30.1,52.5,4.821,3.273,6.8,0.03,0.14417,gepland
2025-03-20 15:00,78,158.6,154.3,48.3,27.0,32.5,51.1,4.816,3.252,6.9,0.033,0.14381,gepland
2025-03-20 16:00,78,158.1,153.7,51.1,27.6,31.1,64.7,4.812,3.284,6.9,0.033,0.14379,gepland
2025-03-20 17:00,78,159.6,155.1,42.8,27.9,32.3,59.6,4.932,3.378,6.7,0.034,0.14815,gepland
2025-03-20 18:00,78,160.0,155.6,46.3,27.5,31.5,63.3,4.942,3.367,6.7,0.033,0.14823,gepland
2025-03-20 19:00,78,160.4,155.7,48.6,29.4,32.8,61.6,4.839,3.311,6.8,0.036,0.14426,gepland
2025-03-20 20:00,78,157.9,152.9,48.7,28.3,32.7,63.6,4.776,3.244,6.9,0.039,0.14363,gepland
2025-03-20 21:00,78,160.0,155.8,51.0,27.7,31.5,57.1,4.888,3.343,6.7,0.032,0.14726,gepland
2025-03-20 22:00,78,160.0,154.4,46.5,28.2,32.7,57.1,4.808,3.263,6.8,0.042,0.14462,gepland
2025-03-20 23:00,78,161.7,157.1,50.5,28.1,31.9,59.6,4.872,3.313,6.7,0.034,0.14661,gepland
2025-03-21 00:00,79,159.8,154.1,51.8,27.9,31.7,58.6,5.025,3.382,6.6,0.044,0.15025,gepland
2025-03-21 01:00,79,161.6,156.3,51.2,27.2,31.6,60.0,4.952,3.351,6.6,0.039,0.14896,gepland
2025-03-21 02:00,79,159.9,155.1,49.7,28.1,33.2,59.9,4.879,3.339,6.7,0.037,0.14632,gepland
2025-03-21 03:00,79,162.1,156.7,51.5,26.8,30.9,55.5,4.862,3.304,6.8,0.04,0.1456,gepland
2025-03-21 04:00,79,158.7,153.1,45.4,28.8,32.9,55.3,4.872,3.326,6.8,0.043,0.14569,gepland
2025-03-21 05:00,79,160.2,155.2,45.9,28.3,32.1,62.3,4.956,3.379,6.7,0.037,0.1476,gepland
2025-03-21 06:00,79,159.1,154.0,51.7,27.4,30.7,58.2,4.917,3.338,6.7,0.039,0.1471,gepland
2025-03-21 07:00,79,164.0,158.8,52.4,27.8,32.5,60.2,4.967,3.406,6.6,0.038,0.14955,gepland
2025-03-21 08:00,79,159.8,154.3,49.0,26.6,31.3,54.1,4.773,3.289,6.8,0.042,0.14411,gepland
2025-03-21 09:00,79,159.3,155.1,54.0,28.6,32.8,59.5,4.901,3.336,6.7,0.032,0.14706,gepland
2025-03-21 10:00,79,159.7,155.0,48.3,28.8,32.9,52.2,4.939,3.337,6.6,0.036,0.14865,gepland
2025-03-21 11:00,79,161.7,157.3,51.9,28.0,30.9,64.7,4.933,3.357,6.7,0.033,0.14765,gepland
2025-03-21 12:00,79,157.2,152.8,45.9,27.4,32.4,60.3,4.833,3.311,6.8,0.034,0.14518,gepland
