timestamp,R_voeding_flow_kgh,R_voeding_temp_C,R_voeding_zuiverheid,R_temp_sp_C,R_temp_actueel_C,R_druk_bar,R_niveau_pct,R_conversie,S_temp_C,S_druk_bar,S_niveau_pct,S_damp_flow_kgh,S_vloeistof_flow_kgh,S_vloeistof_zuiverheid,K_reflux_ratio,K_reboiler_duty_kW,K_top_temp_C,K_bodem_temp_C,K_drukval_bar,product_zuiverheid,product_flow_kgh,totaal_energie_kW,on_spec,event
2025-04-13 09:40:00,102.9,25.4,0.96,145.0,144.7,4.99,63.2,0.823,114.6,2.02,54.1,29.1,74.3,0.9469,2.56,84.7,78.1,120.7,0.3016,0.99619,70.4,115.0,1,normaal
2025-04-13 09:45:00,101.9,24.5,0.965,145.0,144.67,4.84,62.8,0.834,114.3,2.04,51.3,28.9,73.3,0.9359,2.51,79.4,78.3,120.4,0.3085,0.99452,68.4,109.4,1,normaal
2025-04-13 09:50:00,101.4,25.2,0.942,145.1,144.62,4.92,62.2,0.828,115.0,2.01,50.5,29.0,72.7,0.9401,2.5,85.2,78.7,120.0,0.3118,0.99598,68.3,115.4,1,normaal
2025-04-13 09:55:00,102.4,25.7,0.949,145.1,144.7,4.96,63.8,0.808,115.0,1.97,54.2,30.3,71.8,0.9353,2.5,77.7,78.1,119.1,0.3157,0.99528,67.2,108.0,1,normaal
2025-04-13 10:00:00,101.5,24.1,0.938,145.1,144.5,4.91,63.2,0.812,114.6,1.95,52.6,28.3,73.8,0.9514,2.46,82.7,78.3,119.9,0.3063,0.99391,70.1,112.8,1,normaal
2025-04-13 10:05:00,101.8,24.7,0.95,145.1,144.41,4.96,60.6,0.834,114.8,2.01,49.2,28.3,73.7,0.9411,2.52,82.9,78.1,120.5,0.3102,0.99509,69.3,113.7,1,normaal
2025-04-13 10:10:00,102.7,25.3,0.953,145.1,144.49,4.93,61.8,0.814,114.3,2.03,51.3,28.4,74.0,0.9333,2.61,82.5,78.4,119.7,0.3102,0.99472,69.1,114.0,1,normaal
2025-04-13 10:15:00,101.6,24.2,0.96,145.1,144.57,4.93,62.0,0.814,115.3,2.03,52.3,28.7,73.4,0.938,2.48,83.0,78.0,119.8,0.3113,0.9943,68.7,113.3,1,normaal
2025-04-13 10:20:00,102.2,25.4,0.959,145.1,144.62,4.91,63.2,0.826,114.7,2.01,51.8,29.3,73.3,0.9315,2.45,86.4,78.4,120.5,0.3206,0.99309,68.4,116.7,1,normaal
2025-04-13 10:25:00,102.1,24.4,0.957,145.1,144.63,5.01,61.9,0.82,115.0,2.0,53.4,28.9,74.5,0.932,2.46,82.6,78.4,120.2,0.323,0.99302,69.6,113.4,1,normaal
2025-04-13 10:30:00,101.6,24.7,0.934,145.1,144.65,4.97,63.2,0.819,114.6,2.0,53.1,28.9,73.7,0.9407,2.56,83.1,77.9,120.2,0.3022,0.99476,69.6,114.1,1,normaal
2025-04-13 10:35:00,101.4,25.4,0.954,145.1,144.64,4.96,63.2,0.825,115.1,2.04,51.9,29.2,72.5,0.938,2.51,83.0,78.3,120.4,0.3084,0.99435,68.2,112.9,1,normaal
2025-04-13 10:40:00,101.3,24.6,0.952,145.1,144.67,4.86,62.6,0.82,114.2,2.05,53.2,29.2,72.1,0.9417,2.39,83.0,78.6,119.8,0.3026,0.99249,67.6,112.5,1,normaal
2025-04-13 10:45:00,100.5,24.4,0.949,145.1,144.76,4.89,62.4,0.822,115.3,2.0,48.2,28.9,72.2,0.9373,2.54,76.8,77.9,120.1,0.3147,0.99464,67.4,107.5,1,normaal
2025-04-13 10:50:00,99.0,24.8,0.967,145.1,144.77,4.98,61.3,0.82,114.5,1.96,46.0,28.0,70.1,0.9421,2.61,78.6,78.5,119.5,0.3094,0.99715,65.8,109.0,1,normaal
2025-04-13 10:55:00,99.4,24.4,0.94,145.1,144.7,4.85,59.9,0.815,115.2,2.05,48.7,28.3,70.9,0.9374,2.61,80.9,77.9,120.3,0.3076,0.99476,66.4,111.0,1,normaal
2025-04-13 11:00:00,102.8,25.0,0.959,145.1,144.78,4.84,61.7,0.824,114.5,2.01,50.6,27.8,74.4,0.9414,2.43,78.5,77.8,120.2,0.3041,0.99256,70.0,107.6,1,normaal
2025-04-13 11:05:00,100.1,24.5,0.941,145.1,144.82,4.99,61.8,0.836,114.5,2.04,44.8,28.0,71.3,0.9381,2.55,80.2,77.9,119.9,0.3093,0.99287,66.7,109.7,1,normaal
2025-04-13 11:10:00,103.6,25.4,0.951,145.1,144.84,4.9,61.4,0.814,115.9,2.0,52.6,30.3,73.0,0.9438,2.57,81.8,78.3,119.7,0.306,0.99543,69.0,111.2,1,normaal
2025-04-13 11:15:00,102.2,25.4,0.943,145.1,144.78,4.96,61.4,0.815,114.3,1.99,51.2,28.7,72.1,0.9377,2.45,82.0,77.9,119.6,0.3096,0.99095,67.8,112.3,1,normaal
2025-04-13 11:20:00,100.5,24.1,0.953,145.1,145.02,4.88,61.7,0.818,114.2,1.98,48.5,28.5,72.6,0.9387,2.6,80.8,77.9,119.9,0.3098,0.99612,68.2,113.2,1,normaal
2025-04-13 11:25:00,100.6,26.2,0.954,145.1,145.14,5.05,59.7,0.839,115.6,1.94,48.7,29.0,70.8,0.9394,2.48,82.3,78.3,119.9,0.3048,0.99345,66.3,112.3,1,normaal
2025-04-13 11:30:00,100.9,24.2,0.958,145.1,145.27,4.92,60.9,0.826,115.5,1.91,51.8,28.6,71.7,0.9381,2.45,82.3,77.8,120.3,0.3122,0.99208,67.3,112.9,1,normaal
2025-04-13 11:35:00,100.6,25.5,0.956,145.1,145.23,4.93,61.3,0.832,114.3,1.97,52.8,29.5,71.0,0.9517,2.55,80.4,78.1,120.1,0.3064,0.99455,67.8,111.7,1,normaal
2025-04-13 11:40:00,99.6,25.0,0.951,145.1,145.27,4.97,58.5,0.836,115.3,2.02,50.5,27.6,72.1,0.942,2.54,80.3,77.8,120.4,0.3089,0.99435,67.8,110.8,1,normaal
2025-04-13 11:45:00,98.5,24.9,0.958,145.1,145.17,4.98,61.6,0.817,114.7,2.0,49.7,28.8,69.4,0.9397,2.5,84.6,78.3,120.1,0.3089,0.99474,65.1,115.0,1,normaal
2025-04-13 11:50:00,97.1,24.9,0.955,145.1,145.26,5.01,58.6,0.828,115.2,1.99,48.2,28.8,69.0,0.9484,2.41,80.5,78.4,120.3,0.3143,0.99389,65.3,109.0,1,normaal
2025-04-13 11:55:00,100.0,24.7,0.947,145.1,145.27,4.91,58.8,0.823,114.1,2.0,49.8,28.1,72.0,0.9478,2.52,79.8,78.0,119.8,0.3074,0.99311,68.2,109.2,1,normaal
2025-04-13 12:00:00,99.2,25.3,0.933,145.1,145.3,4.94,59.8,0.82,115.3,2.01,50.6,27.6,71.4,0.9424,2.48,78.0,77.9,119.6,0.3109,0.99218,67.3,108.3,1,normaal
2025-04-13 12:05:00,98.2,25.1,0.95,145.1,145.31,4.94,60.0,0.835,115.5,2.02,48.8,26.7,71.3,0.9391,2.56,79.2,77.3,119.8,0.3112,0.99497,66.9,109.9,1,normaal
2025-04-13 12:10:00,100.0,25.1,0.956,145.1,145.17,4.91,59.5,0.834,114.1,2.04,50.1,28.1,71.7,0.9419,2.55,78.6,78.0,120.3,0.3103,0.99512,67.6,107.4,1,normaal
2025-04-13 12:15:00,99.9,25.5,0.939,145.1,145.19,5.0,58.6,0.821,115.1,1.99,50.4,28.2,71.2,0.938,2.52,79.2,78.0,120.0,0.3087,0.99489,67.0,108.2,1,normaal
2025-04-13 12:20:00,100.7,25.3,0.954,145.1,145.38,4.99,60.8,0.823,114.8,1.96,53.5,28.4,72.6,0.9438,2.41,83.3,78.1,120.3,0.3014,0.99129,68.6,114.7,1,normaal
2025-04-13 12:25:00,96.9,25.1,0.952,145.1,145.31,5.05,57.3,0.837,115.6,2.02,49.7,28.0,69.2,0.9462,2.45,82.3,78.2,120.1,0.3118,0.99289,65.3,111.2,1,normaal
2025-04-13 12:30:00,98.5,23.8,0.955,145.1,145.24,4.96,58.8,0.828,115.4,2.01,45.4,28.3,70.6,0.9449,2.53,76.2,77.1,120.4,0.3119,0.9932,66.5,106.7,1,normaal
2025-04-13 12:35:00,100.4,24.5,0.94,145.2,145.09,4.95,59.2,0.814,115.3,2.01,51.9,29.3,70.8,0.9429,2.48,79.5,78.1,119.7,0.3079,0.99421,66.9,112.0,1,normaal
2025-04-13 12:40:00,100.0,25.0,0.948,145.2,145.02,4.99,58.4,0.81,115.1,2.03,53.8,28.7,71.8,0.9304,2.62,81.5,78.4,121.1,0.3002,0.99493,67.3,112.9,1,normaal
2025-04-13 12:45:00,99.9,25.2,0.944,145.2,145.01,5.01,58.9,0.831,114.9,2.05,49.3,28.2,72.5,0.9353,2.53,78.9,78.3,119.9,0.3046,0.99403,67.8,108.0,1,normaal
2025-04-13 12:50:00,99.3,25.4,0.937,145.2,145.21,4.95,58.4,0.829,114.9,1.98,48.7,29.4,71.1,0.9355,2.49,80.6,78.3,120.0,0.3104,0.99435,66.6,110.2,1,normaal
2025-04-13 12:55:00,99.4,25.4,0.931,145.2,144.97,4.88,57.7,0.82,114.5,2.01,51.7,27.9,71.7,0.9274,2.48,78.8,78.1,120.1,0.3093,0.99334,66.6,108.6,1,normaal
2025-04-13 13:00:00,99.0,25.5,0.947,145.2,145.04,4.91,57.8,0.826,115.4,1.96,50.3,27.3,71.7,0.9421,2.41,80.9,78.4,120.2,0.3107,0.99202,67.6,108.5,1,normaal
2025-04-13 13:05:00,97.2,25.1,0.953,145.2,144.88,4.96,59.5,0.835,115.0,2.07,45.9,27.6,69.3,0.9394,2.52,79.0,77.8,119.8,0.3027,0.9943,65.0,107.4,1,normaal
2025-04-13 13:10:00,98.4,25.6,0.948,145.2,145.03,4.93,58.2,0.827,115.0,2.0,47.9,27.4,69.1,0.9369,2.57,77.9,77.9,119.9,0.3133,0.9963,64.8,107.4,1,normaal
2025-04-13 13:15:00,96.4,25.3,0.961,145.2,145.03,5.0,58.8,0.829,114.5,1.94,46.0,28.3,68.3,0.9375,2.46,78.4,78.0,119.6,0.3192,0.99176,64.2,107.5,1,normaal
2025-04-13 13:20:00,99.7,24.7,0.951,145.2,145.11,4.95,59.6,0.83,115.1,2.0,48.7,28.5,70.7,0.9344,2.44,80.1,77.6,119.3,0.3137,0.99449,66.1,109.9,1,normaal
2025-04-13 13:25:00,96.1,25.0,0.944,145.2,145.03,4.94,57.7,0.841,114.7,2.03,50.3,27.6,69.3,0.9405,2.5,79.0,77.6,120.0,0.3083,0.99486,64.8,108.5,1,normaal
2025-04-13 13:30:00,98.1,25.2,0.963,145.2,145.02,4.94,58.0,0.817,115.8,2.01,49.4,28.6,69.7,0.9335,2.53,81.9,77.8,120.3,0.3145,0.99453,65.3,111.9,1,normaal
2025-04-13 13:35:00,96.9,24.3,0.947,145.2,145.02,5.01,58.4,0.837,115.1,2.06,43.6,28.3,69.3,0.944,2.5,76.9,77.6,119.8,0.3133,0.99323,65.5,107.1,1,normaal
2025-04-13 13:40:00,99.3,24.8,0.956,145.2,144.96,4.99,58.8,0.819,114.5,2.0,51.3,27.9,71.2,0.949,2.55,83.6,78.6,120.3,0.3069,0.9935,67.7,116.0,1,normaal
2025-04-13 13:45:00,98.1,24.0,0.953,145.2,144.82,4.89,59.1,0.818,115.1,2.04,51.2,27.6,71.6,0.9401,2.55,81.6,78.4,119.8,0.3089,0.99472,67.3,111.9,1,normaal
2025-04-13 13:50:00,97.3,24.6,0.944,145.2,144.7,4.92,57.2,0.836,113.8,2.03,47.1,26.7,70.3,0.9365,2.51,78.0,78.0,119.9,0.3098,0.99421,65.6,108.5,1,normaal
2025-04-13 13:55:00,98.6,25.4,0.941,145.2,144.78,5.03,57.3,0.812,114.6,1.96,48.9,27.6,71.2,0.941,2.47,78.9,77.5,119.5,0.3134,0.9948,67.2,108.2,1,normaal
2025-04-13 14:00:00,97.9,25.3,0.939,145.2,144.8,4.93,60.0,0.841,113.8,1.99,46.7,27.9,70.1,0.9399,2.46,80.4,77.9,120.3,0.312,0.99291,65.7,109.2,1,normaal
2025-04-13 14:05:00,95.9,25.2,0.942,145.2,144.89,4.95,58.1,0.821,114.3,1.99,48.7,27.4,69.2,0.943,2.51,79.5,78.5,120.1,0.3025,0.99244,65.2,107.5,1,normaal
2025-04-13 14:10:00,97.1,24.7,0.947,145.2,144.7,4.94,56.9,0.826,115.0,2.0,45.7,28.0,69.3,0.9403,2.45,76.2,78.2,119.5,0.3065,0.99054,65.4,105.4,1,normaal
2025-04-13 14:15:00,95.7,25.5,0.943,145.2,144.72,4.86,57.8,0.836,114.9,2.03,50.6,27.1,68.7,0.942,2.48,79.6,77.9,119.5,0.309,0.99577,64.7,109.1,1,normaal
2025-04-13 14:20:00,96.4,24.5,0.949,145.2,144.64,5.06,57.4,0.831,114.6,2.01,46.8,28.1,68.0,0.9359,2.46,81.2,77.7,120.1,0.3114,0.994,63.3,109.7,1,normaal
2025-04-13 14:25:00,97.9,25.6,0.958,145.2,144.49,4.92,56.8,0.83,114.7,1.99,51.9,28.2,69.7,0.935,2.5,79.1,78.4,119.9,0.3116,0.99322,65.3,108.8,1,normaal
2025-04-13 14:30:00,95.7,24.8,0.953,145.3,144.59,4.99,56.5,0.831,114.7,2.0,45.6,28.0,68.0,0.9454,2.49,75.1,77.5,119.6,0.3118,0.99213,64.6,103.3,1,normaal
2025-04-13 14:35:00,96.3,25.7,0.956,145.3,144.58,4.98,55.8,0.837,114.6,2.03,43.2,27.4,68.6,0.9353,2.45,81.7,78.1,119.9,0.3016,0.99236,64.4,112.4,1,normaal
2025-04-13 14:40:00,97.4,24.6,0.943,145.3,144.67,4.88,55.4,0.838,115.2,2.02,50.2,28.1,69.6,0.9297,2.49,75.9,77.6,119.5,0.3091,0.99337,64.9,105.2,1,normaal
2025-04-13 14:45:00,95.7,25.2,0.956,145.3,144.76,5.0,56.2,0.81,114.9,2.0,50.7,27.1,68.5,0.9432,2.47,78.8,78.0,120.1,0.3149,0.99232,64.8,108.0,1,normaal
2025-04-13 14:50:00,96.8,25.3,0.954,145.3,144.46,4.97,56.3,0.819,113.7,2.04,43.9,26.7,68.3,0.9347,2.5,80.1,78.2,119.8,0.3062,0.99451,63.8,109.4,1,normaal
2025-04-13 14:55:00,96.5,25.5,0.962,145.3,144.57,5.0,56.9,0.845,115.5,1.99,46.2,27.5,69.0,0.9422,2.48,78.9,77.8,119.9,0.3158,0.99424,64.8,109.5,1,normaal
2025-04-13 15:00:00,98.3,25.2,0.945,145.3,144.4,4.94,54.3,0.818,113.6,2.02,47.6,27.3,71.6,0.9477,2.53,81.0,77.9,120.1,0.314,0.99634,68.3,109.7,1,normaal
2025-04-13 15:05:00,95.8,24.5,0.974,145.3,144.47,4.95,56.6,0.814,114.1,1.99,46.6,27.5,69.0,0.9389,2.56,82.2,78.6,119.5,0.3051,0.9962,65.2,112.8,1,normaal
2025-04-13 15:10:00,96.8,24.2,0.968,145.3,144.59,4.97,54.6,0.84,114.8,2.01,46.5,27.4,69.2,0.9411,2.53,80.2,78.3,119.6,0.3074,0.9937,65.1,110.9,1,normaal
2025-04-13 15:15:00,95.9,25.0,0.947,145.3,144.54,4.93,56.5,0.823,114.8,2.0,45.3,27.2,68.8,0.9297,2.49,76.4,77.9,119.8,0.3029,0.99459,63.9,106.8,1,normaal
2025-04-13 15:20:00,96.6,24.6,0.947,145.3,144.76,4.94,55.4,0.816,114.9,2.01,49.9,27.6,70.5,0.9492,2.52,77.7,77.3,119.7,0.3119,0.99464,66.8,107.5,1,normaal
2025-04-13 15:25:00,95.6,25.7,0.944,145.3,144.74,4.95,57.0,0.826,115.6,2.03,44.0,27.6,68.5,0.9335,2.54,83.0,78.2,120.2,0.3125,0.99553,63.7,112.6,1,normaal
2025-04-13 15:30:00,96.7,24.4,0.939,145.3,144.78,4.98,54.8,0.822,113.8,1.98,48.9,27.2,70.2,0.9337,2.51,79.4,77.9,120.1,0.3056,0.99346,64.9,110.2,1,normaal
2025-04-13 15:35:00,97.0,24.9,0.934,145.3,144.81,4.98,55.3,0.839,115.2,2.02,49.7,27.7,69.2,0.9369,2.4,80.1,78.9,119.7,0.3012,0.99155,64.9,109.7,1,normaal
2025-04-13 15:40:00,96.4,25.5,0.959,145.3,144.91,4.95,55.9,0.827,113.8,2.01,46.8,26.4,68.6,0.9417,2.44,80.6,78.5,120.2,0.3139,0.99369,64.5,108.5,1,normaal
2025-04-13 15:45:00,95.4,25.1,0.938,145.3,145.08,4.95,56.1,0.839,115.5,2.01,46.0,27.2,68.4,0.9361,2.52,79.8,77.6,120.0,0.3096,0.99374,64.0,109.2,1,normaal
2025-04-13 15:50:00,95.1,24.8,0.956,145.3,145.09,4.93,57.1,0.811,114.9,1.95,47.5,26.9,68.5,0.9306,2.46,76.9,77.8,119.8,0.3151,0.99147,63.8,107.0,1,normaal
2025-04-13 15:55:00,96.6,25.5,0.952,145.3,145.02,4.97,57.2,0.819,115.3,2.0,45.6,27.2,69.4,0.9301,2.45,80.4,77.9,119.9,0.3127,0.9945,64.8,108.2,1,normaal
2025-04-13 16:00:00,96.0,25.7,0.965,145.3,145.06,4.91,56.0,0.824,115.8,2.0,48.5,28.9,67.6,0.9386,2.5,78.9,78.0,120.2,0.3143,0.99425,63.1,109.3,1,normaal
2025-04-13 16:05:00,95.9,24.3,0.955,145.4,145.15,4.95,54.0,0.836,115.6,2.01,47.2,27.3,68.6,0.9449,2.58,78.2,77.5,119.8,0.3056,0.99507,64.6,107.2,1,normaal
2025-04-13 16:10:00,95.5,25.6,0.952,145.4,145.13,4.99,57.2,0.836,114.8,1.96,46.1,27.5,67.6,0.9406,2.5,76.5,77.3,119.9,0.3045,0.99304,63.5,107.5,1,normaal
2025-04-13 16:15:00,96.1,23.8,0.95,145.4,145.04,5.03,55.4,0.826,115.7,2.02,50.3,26.7,69.6,0.9392,2.63,79.8,78.3,119.7,0.3077,0.99626,65.2,110.4,1,normaal
2025-04-13 16:20:00,96.8,24.8,0.962,145.4,144.75,4.96,56.9,0.825,115.1,2.0,50.5,27.5,69.1,0.9386,2.51,79.3,78.2,119.8,0.3047,0.99448,64.9,108.6,1,normaal
2025-04-13 16:25:00,94.6,24.9,0.955,145.4,144.6,4.99,56.3,0.819,114.9,2.01,50.2,26.6,68.3,0.9451,2.52,78.5,77.7,119.8,0.3154,0.9948,64.3,106.0,1,normaal
2025-04-13 16:30:00,95.1,24.6,0.944,145.4,144.75,4.95,54.4,0.825,115.0,1.98,47.0,27.8,66.6,0.9272,2.49,78.8,77.7,120.1,0.3107,0.99323,61.5,108.7,1,normaal
2025-04-13 16:35:00,97.5,26.1,0.954,145.4,144.77,4.88,55.9,0.827,114.1,1.95,47.4,27.4,70.8,0.9499,2.48,85.1,77.7,120.4,0.3185,0.99198,67.4,113.8,1,normaal
2025-04-13 16:40:00,94.5,25.3,0.948,145.4,144.6,4.88,56.7,0.825,114.3,2.04,46.4,26.9,67.0,0.9402,2.5,75.8,77.8,119.7,0.3101,0.9936,63.2,105.4,1,normaal
2025-04-13 16:45:00,94.7,26.2,0.948,145.4,144.71,4.9,55.3,0.836,114.4,2.01,50.9,27.1,68.3,0.9394,2.56,73.5,77.8,119.3,0.3116,0.99401,64.1,103.2,1,normaal
2025-04-13 16:50:00,93.0,24.4,0.952,145.4,144.68,4.8,53.7,0.826,114.4,2.0,46.7,26.1,67.2,0.9422,2.5,79.8,77.9,119.6,0.3067,0.99211,63.1,108.5,1,normaal
2025-04-13 16:55:00,94.4,25.2,0.966,145.4,144.73,4.96,54.8,0.829,115.0,1.96,47.0,26.5,68.0,0.9352,2.52,75.3,77.6,119.6,0.3131,0.99324,63.4,104.4,1,normaal
2025-04-13 17:00:00,94.6,24.2,0.957,145.4,144.66,4.99,56.2,0.815,114.4,2.01,46.5,27.0,67.8,0.9397,2.46,78.3,77.5,120.2,0.3133,0.9931,63.4,108.0,1,normaal
2025-04-13 17:05:00,95.1,25.0,0.954,145.4,144.45,5.0,54.5,0.835,114.6,2.02,46.2,26.4,67.7,0.9367,2.57,79.0,78.7,119.9,0.321,0.99484,63.4,109.4,1,normaal
2025-04-13 17:10:00,95.8,25.6,0.949,145.4,144.35,4.88,54.4,0.829,113.8,1.97,49.9,26.5,70.3,0.9447,2.57,78.4,78.3,119.8,0.3188,0.99491,66.3,107.5,1,normaal
2025-04-13 17:15:00,95.7,24.1,0.954,145.4,144.33,4.95,55.6,0.834,114.7,2.01,48.2,28.0,68.8,0.9407,2.54,74.0,77.3,119.0,0.3103,0.99441,64.7,102.7,1,normaal
2025-04-13 17:20:00,94.2,24.9,0.959,145.4,144.27,5.06,54.2,0.81,115.0,2.05,45.7,28.1,66.6,0.9434,2.5,79.0,78.1,120.0,0.2975,0.99356,62.7,108.0,1,normaal
2025-04-13 17:25:00,95.3,25.1,0.95,145.4,144.29,4.93,56.9,0.822,113.9,2.05,45.9,27.2,67.8,0.9392,2.54,78.2,77.8,120.3,0.3061,0.99285,63.7,106.6,1,normaal
2025-04-13 17:30:00,92.0,23.9,0.928,145.5,144.36,5.0,55.9,0.84,114.2,2.02,41.7,26.0,66.0,0.935,2.49,78.3,77.4,120.1,0.3167,0.99345,61.8,106.0,1,normaal
2025-04-13 17:35:00,96.0,25.2,0.949,145.5,144.45,4.95,56.6,0.827,114.1,1.96,42.1,27.5,68.4,0.937,2.49,76.1,77.9,119.7,0.3158,0.99391,64.0,104.9,1,normaal
2025-04-13 17:40:00,96.2,25.0,0.941,145.5,144.54,4.9,53.7,0.835,113.9,2.01,44.5,26.9,68.1,0.9384,2.51,76.1,77.8,119.4,0.3074,0.99471,64.0,106.1,1,normaal
2025-04-13 17:45:00,93.6,24.5,0.935,145.5,144.7,4.87,54.4,0.834,114.6,1.96,46.1,26.4,67.1,0.9396,2.52,80.2,77.9,120.6,0.3088,0.9943,62.8,110.3,1,normaal
2025-04-13 17:50:00,93.5,24.8,0.955,145.5,144.85,4.93,55.0,0.816,114.9,1.99,48.8,26.5,67.1,0.947,2.46,78.0,77.7,119.4,0.3138,0.99324,63.5,105.5,1,normaal
2025-04-13 17:55:00,95.6,25.5,0.945,145.5,144.83,4.95,54.6,0.818,115.7,1.93,47.7,27.0,67.7,0.9376,2.59,78.2,78.1,120.0,0.3087,0.99621,63.7,109.4,1,normaal
2025-04-13 18:00:00,94.3,25.4,0.96,145.5,144.72,5.07,55.7,0.821,114.7,2.03,46.4,27.4,68.4,0.9369,2.5,79.5,77.7,120.4,0.3084,0.99138,63.8,108.8,1,normaal
2025-04-13 18:05:00,96.1,25.3,0.937,145.5,144.79,4.95,54.4,0.837,114.6,2.03,45.8,27.8,68.9,0.9438,2.51,81.3,78.0,120.2,0.3091,0.99581,65.5,109.2,1,normaal
2025-04-13 18:10:00,94.9,25.0,0.943,145.5,144.93,4.95,56.2,0.827,115.5,1.97,44.5,27.4,67.6,0.9425,2.5,81.6,77.7,120.2,0.3129,0.99408,63.4,109.5,1,normaal
2025-04-13 18:15:00,97.4,24.3,0.947,145.5,144.93,4.96,54.1,0.824,115.3,2.06,47.6,28.6,69.6,0.9326,2.51,81.6,78.0,120.5,0.3084,0.9944,64.4,112.8,1,normaal
2025-04-13 18:20:00,93.5,24.0,0.952,145.5,144.83,4.97,56.9,0.844,115.3,2.0,47.0,27.1,67.1,0.9489,2.52,77.7,77.8,119.9,0.3158,0.99504,63.4,106.1,1,normaal
2025-04-13 18:25:00,97.1,25.3,0.943,145.5,144.97,4.95,55.5,0.823,114.7,1.94,47.0,28.0,69.1,0.9428,2.52,78.0,77.8,119.9,0.308,0.99509,65.1,106.5,1,normaal
2025-04-13 18:30:00,95.5,24.8,0.959,145.5,145.07,4.95,54.7,0.851,115.5,2.02,49.8,27.1,69.1,0.9398,2.47,80.2,78.0,120.2,0.3109,0.99447,65.2,108.9,1,normaal
2025-04-13 18:35:00,97.7,25.2,0.965,145.5,145.03,4.97,56.3,0.828,116.1,2.05,50.0,27.6,69.4,0.9382,2.48,79.7,77.9,119.7,0.3124,0.99361,65.0,108.1,1,normaal
2025-04-13 18:40:00,94.6,25.2,0.954,145.6,144.94,4.97,56.8,0.828,115.3,2.01,46.5,26.6,67.8,0.937,2.53,79.7,78.1,120.0,0.311,0.99376,63.4,109.9,1,normaal
2025-04-13 18:45:00,93.9,25.0,0.961,145.6,144.79,5.01,56.6,0.82,113.8,2.02,48.1,26.2,67.5,0.9442,2.49,81.6,78.8,120.3,0.3118,0.99331,64.0,110.4,1,normaal
2025-04-13 18:50:00,95.5,25.3,0.931,145.6,144.79,5.03,53.9,0.812,114.8,2.02,44.8,27.5,67.3,0.9408,2.43,76.9,77.7,120.2,0.3147,0.99319,63.0,106.5,1,normaal
2025-04-13 18:55:00,95.0,25.0,0.949,145.6,144.71,5.03,54.8,0.829,114.5,2.02,46.7,27.1,67.7,0.9482,2.54,78.6,77.9,119.7,0.3105,0.99501,63.9,109.6,1,normaal
2025-04-13 19:00:00,94.3,25.1,0.959,145.6,144.77,4.99,55.1,0.831,114.3,2.0,45.3,26.0,66.8,0.9292,2.5,79.0,77.7,120.0,0.3134,0.99378,61.9,107.1,1,normaal
2025-04-13 19:05:00,93.4,25.0,0.946,145.6,144.59,4.9,54.0,0.823,114.4,1.99,46.1,26.4,66.6,0.9463,2.46,78.7,78.1,119.3,0.3005,0.99307,63.3,108.2,1,normaal
2025-04-13 19:10:00,94.2,24.9,0.941,145.6,144.59,4.81,54.7,0.835,115.1,1.99,49.8,26.4,67.5,0.9336,2.55,79.2,78.0,120.3,0.3126,0.99537,62.8,109.3,1,normaal
2025-04-13 19:15:00,95.4,25.1,0.961,145.6,144.55,4.96,56.8,0.823,115.0,2.01,46.6,27.9,67.0,0.9381,2.46,80.5,78.2,120.6,0.2981,0.99107,62.7,110.8,1,normaal
2025-04-13 19:20:00,94.5,24.8,0.936,145.6,144.66,4.97,58.4,0.826,115.1,2.02,48.6,27.1,67.3,0.932,2.49,78.0,77.9,119.9,0.3178,0.99389,62.6,107.4,1,normaal
2025-04-13 19:25:00,95.2,25.1,0.953,145.6,144.59,4.96,56.0,0.835,113.9,1.98,46.7,26.9,68.4,0.9346,2.55,79.0,78.0,119.9,0.3089,0.9961,64.0,108.5,1,normaal
2025-04-13 19:30:00,97.1,25.8,0.958,145.6,144.53,4.93,54.8,0.831,115.1,2.01,47.1,27.6,69.8,0.9391,2.45,77.9,77.9,119.5,0.3161,0.99307,65.7,107.5,1,normaal
2025-04-13 19:35:00,96.6,25.5,0.938,145.6,144.26,4.95,54.1,0.823,113.9,2.0,47.4,27.2,68.8,0.9461,2.52,75.7,77.7,119.2,0.3095,0.99411,65.2,103.6,1,normaal
2025-04-13 19:40:00,97.6,24.8,0.966,145.6,144.25,4.95,54.8,0.821,113.5,1.95,50.1,27.6,69.4,0.9329,2.51,80.1,77.7,120.1,0.3055,0.99499,65.0,109.0,1,normaal
2025-04-13 19:45:00,96.6,25.3,0.944,145.6,144.3,4.92,54.0,0.832,116.0,1.96,50.8,27.9,67.7,0.9428,2.51,77.4,78.0,120.1,0.3145,0.99195,64.0,107.6,1,normaal
2025-04-13 19:50:00,97.4,25.1,0.955,145.7,144.43,4.89,54.2,0.824,115.0,2.02,49.0,26.8,70.3,0.9426,2.49,79.4,78.3,120.0,0.306,0.99354,66.3,110.3,1,normaal
2025-04-13 19:55:00,94.5,25.2,0.934,145.7,144.27,4.92,56.6,0.824,113.8,2.01,45.5,25.9,68.3,0.9307,2.5,80.6,78.1,119.3,0.3091,0.99393,63.7,109.7,1,normaal
2025-04-13 20:00:00,94.6,24.9,0.945,145.7,144.31,4.97,56.6,0.829,114.8,2.02,46.3,26.5,68.0,0.9401,2.5,78.0,77.3,120.3,0.3167,0.99297,64.1,108.2,1,normaal
