klep_id,test_nr,leeftijd_maanden,klep_type,diameter_inch,actuator_type,cycli_totaal,procestemperatuur_C,pakkingwrijving_N,slagafwijking_pct,staptijd_sec,dodeband_pct,hysterese_pct,luchtverbruik_Lmin,zittinglek_Lmin,overshoot_pct,undershoot_pct,settling_time_sec,voedingsdruk_bar,dp_ratio,faalmodus
CV-042,1,0,butterfly,8,elektrisch,0,123.0,200.0,-0.23,3.2,0.95,1.09,0.0,0.012,3.6,2.0,5.07,5.8,0.57,gezond
CV-042,2,6,butterfly,8,elektrisch,11064,115.0,198.4,0.54,3.78,1.02,1.48,0.0,0.013,2.3,2.3,6.39,6.0,0.52,gezond
CV-042,3,12,butterfly,8,elektrisch,6732,159.0,198.0,-0.92,3.23,1.03,1.32,0.0,0.012,5.6,2.1,4.32,6.0,0.6,gezond
CV-042,4,18,butterfly,8,elektrisch,30384,148.0,173.6,0.07,3.08,1.08,1.43,0.0,0.015,4.2,1.2,4.4,6.1,0.5,gezond
CV-042,5,24,butterfly,8,elektrisch,17064,40.0,193.5,-0.44,3.03,0.79,1.26,0.0,0.019,2.8,1.3,3.94,6.0,0.25,gezond
CV-042,6,30,butterfly,8,elektrisch,36030,89.0,258.7,0.25,3.1,0.73,1.86,0.0,0.02,2.6,1.5,3.98,5.9,0.26,gezond
CV-042,7,36,butterfly,8,elektrisch,54900,158.0,191.5,-0.1,2.4,1.03,2.25,0.0,0.012,3.2,2.2,3.95,5.9,0.21,gezond
CV-042,8,42,butterfly,8,elektrisch,57036,179.0,222.4,0.13,3.16,1.08,1.66,0.0,0.011,3.4,2.1,4.59,6.0,0.24,gezond
CV-042,9,48,butterfly,8,elektrisch,54192,186.0,192.9,0.22,2.57,0.79,1.08,0.0,0.014,2.5,1.6,3.96,6.2,0.51,gezond
CV-042,10,54,butterfly,8,elektrisch,100332,144.0,203.1,0.0,2.85,1.01,1.57,0.0,0.014,2.9,1.5,3.62,6.1,0.59,gezond
CV-042,11,60,butterfly,8,elektrisch,48840,61.0,216.3,0.75,3.17,1.19,1.33,0.0,0.021,4.6,2.5,4.79,6.1,0.34,gezond
CV-042,12,66,butterfly,8,elektrisch,125796,28.0,207.6,0.27,2.72,1.08,1.35,0.0,0.01,2.6,1.7,3.92,6.0,0.38,gezond
CV-042,13,72,butterfly,8,elektrisch,136584,161.0,226.0,-0.59,3.07,1.02,1.61,0.0,0.01,3.4,2.3,4.49,6.1,0.23,gezond
CV-042,14,78,butterfly,8,elektrisch,43758,166.0,194.3,-0.06,2.88,1.22,1.02,0.0,0.014,2.7,1.9,4.2,5.9,0.55,gezond
CV-042,15,84,butterfly,8,elektrisch,107688,121.0,206.6,0.18,3.22,1.01,1.42,0.0,0.014,0.9,2.2,4.74,6.0,0.51,gezond
CV-042,16,90,butterfly,8,elektrisch,52560,31.0,207.6,0.89,2.44,0.9,1.67,0.0,0.011,2.0,1.2,3.67,5.8,0.28,gezond
CV-042,17,96,butterfly,8,elektrisch,143712,34.0,192.3,0.45,3.46,0.49,1.42,0.0,0.011,2.0,2.1,5.41,6.0,0.27,gezond
CV-042,18,102,butterfly,8,elektrisch,64260,96.0,181.3,0.05,2.67,0.85,1.3,0.0,0.044,2.8,1.9,4.14,5.9,0.49,gezond
CV-042,19,108,butterfly,8,elektrisch,89748,166.0,189.1,-0.23,3.05,0.68,1.88,0.0,0.011,1.5,2.0,4.54,5.9,0.6,gezond
CV-042,20,114,butterfly,8,elektrisch,202806,20.0,175.5,-0.17,3.31,1.06,1.56,0.0,0.013,4.4,1.9,5.81,6.2,0.41,gezond
CV-043,1,0,ball,2,pneumatisch,0,87.0,206.2,0.43,1.34,0.96,1.43,4.7,0.013,1.6,1.6,2.01,5.9,0.22,sticking
CV-043,2,6,ball,2,pneumatisch,11820,165.0,210.1,0.14,2.12,1.06,1.99,4.7,0.017,3.3,2.5,2.3,5.9,0.43,sticking
CV-043,3,12,ball,2,pneumatisch,11736,178.0,280.1,0.34,2.3,1.88,3.25,5.5,0.011,1.9,2.2,3.29,6.1,0.42,sticking
CV-043,4,18,ball,2,pneumatisch,32346,193.0,249.3,0.47,2.54,1.61,3.26,5.6,0.016,2.0,1.9,4.42,5.9,0.39,sticking
CV-043,5,24,ball,2,pneumatisch,47256,84.0,225.4,-0.17,2.82,2.39,3.29,5.2,0.02,3.1,1.6,3.95,6.0,0.37,sticking
CV-043,6,30,ball,2,pneumatisch,28740,112.0,254.3,0.12,2.6,2.59,3.55,4.9,0.026,2.3,1.7,3.22,6.1,0.5,sticking
CV-043,7,36,ball,2,pneumatisch,36612,50.0,238.7,-0.38,2.61,2.8,4.63,3.5,0.018,1.9,2.6,4.14,6.0,0.31,sticking
CV-043,8,42,ball,2,pneumatisch,83244,182.0,266.9,0.59,3.46,2.86,4.69,4.7,0.01,4.5,2.1,5.39,6.1,0.22,sticking
CV-043,9,48,ball,2,pneumatisch,33120,33.0,287.6,0.4,3.19,3.29,5.74,5.5,0.013,2.4,1.7,4.85,5.9,0.56,sticking
CV-043,10,54,ball,2,pneumatisch,63882,120.0,223.8,-0.0,4.04,3.78,5.85,4.8,0.011,2.3,2.2,6.33,6.1,0.38,sticking
CV-043,11,60,ball,2,pneumatisch,33660,53.0,283.4,0.29,3.62,3.85,6.65,4.9,0.026,2.7,1.9,6.03,6.0,0.44,sticking
CV-043,12,66,ball,2,pneumatisch,40392,64.0,322.2,-0.02,4.47,4.2,6.81,4.8,0.011,3.7,2.4,6.09,5.9,0.45,sticking
CV-043,13,72,ball,2,pneumatisch,134640,75.0,327.7,-0.68,4.18,4.44,7.54,4.8,0.013,4.2,2.7,5.94,5.9,0.46,sticking
CV-043,14,78,ball,2,pneumatisch,81978,140.0,307.6,0.15,4.52,5.16,8.33,4.7,0.016,3.6,1.7,7.05,6.3,0.24,sticking
CV-043,15,84,ball,2,pneumatisch,91896,67.0,342.5,-0.23,4.28,5.08,8.64,5.1,0.014,3.1,1.4,6.37,5.9,0.38,sticking
CV-043,16,90,ball,2,pneumatisch,60390,21.0,361.3,-0.35,5.01,5.38,8.65,5.3,0.011,1.9,2.6,8.32,6.0,0.29,sticking
CV-043,17,96,ball,2,pneumatisch,112896,97.0,339.9,-0.92,5.13,5.97,8.91,6.1,0.015,2.4,2.4,6.75,6.1,0.47,sticking
CV-043,18,102,ball,2,pneumatisch,148512,188.0,393.2,0.42,4.7,5.85,9.04,4.5,0.023,3.0,2.1,7.17,5.9,0.43,sticking
CV-043,19,108,ball,2,pneumatisch,107460,135.0,348.0,-0.13,5.39,5.58,9.65,4.9,0.013,3.0,2.5,8.02,5.7,0.42,sticking
CV-043,20,114,ball,2,pneumatisch,156522,144.0,376.2,-0.21,4.54,5.85,9.57,5.1,0.014,4.0,1.8,6.62,5.9,0.42,sticking
CV-044,1,0,globe,8,elektrisch,0,198.0,195.1,0.7,5.0,0.51,1.77,0.0,0.01,4.5,1.6,7.28,5.8,0.48,actuator_zwak
CV-044,2,6,globe,8,elektrisch,4068,137.0,187.4,0.26,5.27,0.46,1.25,0.0,0.01,3.4,1.8,7.41,5.9,0.6,actuator_zwak
CV-044,3,12,globe,8,elektrisch,10272,193.0,224.4,0.55,5.53,0.94,1.43,0.0,0.012,2.8,1.6,8.01,5.7,0.51,actuator_zwak
CV-044,4,18,globe,8,elektrisch,35946,74.0,214.6,-0.32,6.12,0.97,1.05,0.0,0.011,2.2,1.8,8.84,5.7,0.35,actuator_zwak
CV-044,5,24,globe,8,elektrisch,38616,41.0,156.1,-1.5,6.37,0.79,1.78,0.0,0.012,2.0,1.9,9.36,5.6,0.38,actuator_zwak
CV-044,6,30,globe,8,elektrisch,44100,97.0,211.5,0.48,6.62,0.85,1.46,0.0,0.011,2.6,2.2,9.17,5.6,0.55,actuator_zwak
CV-044,7,36,globe,8,elektrisch,21528,140.0,188.5,0.22,7.03,1.01,1.44,0.0,0.012,1.6,1.1,10.51,5.5,0.21,actuator_zwak
CV-044,8,42,globe,8,elektrisch,54432,32.0,203.0,-0.05,7.03,0.83,1.41,0.0,0.011,1.6,1.6,9.74,5.2,0.44,actuator_zwak
CV-044,9,48,globe,8,elektrisch,29760,88.0,222.4,0.74,6.98,0.98,1.69,0.0,0.018,0.8,1.3,10.38,5.2,0.34,actuator_zwak
CV-044,10,54,globe,8,elektrisch,66420,187.0,201.2,-0.73,7.93,0.81,1.05,0.0,0.014,0.0,2.5,12.92,5.2,0.47,actuator_zwak
CV-044,11,60,globe,8,elektrisch,98280,118.0,235.2,0.27,8.21,0.87,1.76,0.0,0.019,3.5,2.5,11.91,5.1,0.37,actuator_zwak
CV-044,12,66,globe,8,elektrisch,82368,71.0,195.6,-0.21,8.29,0.99,1.4,0.0,0.01,2.0,1.9,12.3,4.9,0.51,actuator_zwak
CV-044,13,72,globe,8,elektrisch,121536,65.0,221.2,-0.1,8.75,0.93,1.61,0.0,0.015,1.0,1.4,12.87,4.9,0.48,actuator_zwak
CV-044,14,78,globe,8,elektrisch,51792,44.0,197.6,-0.02,8.95,0.92,1.75,0.0,0.012,1.5,1.5,13.28,4.7,0.29,actuator_zwak
CV-044,15,84,globe,8,elektrisch,110292,64.0,186.7,-0.15,9.55,0.54,1.24,0.0,0.016,0.9,2.1,13.39,4.7,0.53,actuator_zwak
CV-044,16,90,globe,8,elektrisch,170100,154.0,190.6,0.55,8.97,1.07,1.85,0.0,0.02,-2.1,1.8,12.62,4.7,0.54,actuator_zwak
CV-044,17,96,globe,8,elektrisch,119328,84.0,212.5,-0.0,9.92,1.09,1.55,0.0,0.01,0.9,2.3,15.71,4.6,0.38,actuator_zwak
CV-044,18,102,globe,8,elektrisch,90576,125.0,184.4,-0.44,9.44,0.75,1.41,0.0,0.01,1.8,1.7,15.45,4.3,0.2,actuator_zwak
CV-044,19,108,globe,8,elektrisch,71280,178.0,222.2,-0.15,9.79,1.05,1.61,0.0,0.015,0.7,2.6,14.37,4.7,0.4,actuator_zwak
CV-044,20,114,globe,8,elektrisch,90402,126.0,215.3,-0.53,9.82,1.16,1.34,0.0,0.011,-0.8,2.4,15.2,4.4,0.36,actuator_zwak
CV-045,1,0,globe,4,pneumatisch,0,26.0,176.0,-0.6,5.11,1.09,1.19,4.7,0.015,4.5,2.1,8.0,6.0,0.41,pakkinglek
CV-045,2,6,globe,4,pneumatisch,4212,110.0,201.0,-0.57,4.78,1.06,1.38,5.8,0.011,4.0,2.1,6.94,6.0,0.42,pakkinglek
CV-045,3,12,globe,4,pneumatisch,13524,99.0,185.2,0.17,4.74,1.31,1.57,5.3,0.011,2.7,1.2,6.78,6.0,0.3,pakkinglek
CV-045,4,18,globe,4,pneumatisch,18666,109.0,174.5,1.15,5.38,0.8,1.71,6.7,0.012,1.6,2.4,8.57,6.0,0.28,pakkinglek
CV-045,5,24,globe,4,pneumatisch,23016,100.0,194.0,-0.32,4.89,0.72,1.69,5.9,0.012,1.9,2.2,7.46,6.1,0.45,pakkinglek
CV-045,6,30,globe,4,pneumatisch,55470,156.0,199.1,-0.12,5.02,1.2,1.26,7.5,0.018,3.3,1.1,7.71,6.1,0.54,pakkinglek
CV-045,7,36,globe,4,pneumatisch,35532,83.0,171.9,-0.24,4.77,0.94,1.45,7.4,0.012,2.9,1.5,6.54,5.9,0.5,pakkinglek
CV-045,8,42,globe,4,pneumatisch,38430,69.0,182.4,0.24,4.77,0.93,1.91,7.8,0.01,1.9,2.3,7.0,5.9,0.35,pakkinglek
CV-045,9,48,globe,4,pneumatisch,62688,168.0,167.0,0.21,4.93,1.27,1.62,8.8,0.025,3.3,2.3,6.77,6.0,0.58,pakkinglek
CV-045,10,54,globe,4,pneumatisch,53784,192.0,192.4,0.36,4.88,0.88,1.37,8.7,0.019,2.6,2.0,7.34,5.8,0.57,pakkinglek
CV-045,11,60,globe,4,pneumatisch,107040,157.0,141.9,0.36,4.75,0.88,1.28,9.5,0.01,4.0,1.4,7.49,6.2,0.31,pakkinglek
CV-045,12,66,globe,4,pneumatisch,62832,53.0,177.8,-0.38,5.17,0.93,1.49,10.8,0.019,2.6,1.3,7.29,6.0,0.6,pakkinglek
CV-045,13,72,globe,4,pneumatisch,84096,173.0,196.2,0.13,4.39,1.07,1.7,9.9,0.014,2.9,2.2,6.99,6.0,0.45,pakkinglek
CV-045,14,78,globe,4,pneumatisch,127452,100.0,170.4,-0.61,5.08,0.98,1.3,11.0,0.013,3.3,1.8,8.11,6.1,0.22,pakkinglek
CV-045,15,84,globe,4,pneumatisch,109032,111.0,166.7,0.0,5.53,1.3,1.3,11.1,0.011,2.2,1.3,8.18,5.9,0.51,pakkinglek
CV-045,16,90,globe,4,pneumatisch,73080,67.0,153.6,-0.94,4.94,1.11,1.6,11.3,0.017,0.8,2.6,8.06,5.7,0.55,pakkinglek
CV-045,17,96,globe,4,pneumatisch,51840,35.0,168.4,0.71,4.92,1.01,1.2,12.7,0.012,2.1,1.2,6.77,6.1,0.52,pakkinglek
CV-045,18,102,globe,4,pneumatisch,121176,189.0,145.4,0.21,5.16,1.15,1.08,12.9,0.017,3.4,1.3,8.16,6.0,0.27,pakkinglek
CV-045,19,108,globe,4,pneumatisch,146556,107.0,188.3,0.56,4.89,0.84,1.93,13.5,0.012,3.9,1.9,7.09,6.0,0.55,pakkinglek
CV-045,20,114,globe,4,pneumatisch,110238,57.0,145.2,-0.88,4.46,1.02,1.57,13.3,0.015,3.0,2.1,7.18,6.2,0.45,pakkinglek
CV-046,1,0,globe,2,pneumatisch,0,104.0,198.1,0.76,4.32,0.51,1.5,5.5,0.012,4.3,1.9,6.94,6.0,0.7,cavitatie
CV-046,2,6,globe,2,pneumatisch,10542,116.0,186.2,0.24,4.91,0.63,1.39,5.2,0.012,3.3,2.2,7.92,5.9,0.71,cavitatie
CV-046,3,12,globe,2,pneumatisch,15948,88.0,230.4,-0.55,5.11,1.17,1.51,5.4,0.017,3.5,2.6,7.65,6.1,0.72,cavitatie
CV-046,4,18,globe,2,pneumatisch,13698,150.0,178.6,0.57,5.06,0.98,1.69,4.8,0.017,1.9,3.0,7.41,6.2,0.74,cavitatie
CV-046,5,24,globe,2,pneumatisch,24312,140.0,176.8,-0.38,5.25,1.11,1.58,4.2,0.016,4.3,1.6,7.87,6.0,0.75,cavitatie
CV-046,6,30,globe,2,pneumatisch,38370,67.0,222.9,-0.22,4.57,0.72,0.98,5.3,0.014,2.4,1.8,6.48,6.0,0.76,cavitatie
CV-046,7,36,globe,2,pneumatisch,51192,196.0,172.7,0.04,4.9,0.94,1.67,4.6,0.01,2.9,2.1,7.1,6.0,0.77,cavitatie
CV-046,8,42,globe,2,pneumatisch,25242,62.0,194.6,0.03,5.74,0.98,1.57,4.8,0.013,3.3,2.2,8.61,6.1,0.78,cavitatie
CV-046,9,48,globe,2,pneumatisch,80544,88.0,217.1,0.05,4.33,0.86,1.05,4.9,0.022,3.1,2.2,7.14,6.0,0.8,cavitatie
CV-046,10,54,globe,2,pneumatisch,56160,176.0,193.4,0.45,5.27,1.05,2.19,5.6,0.015,1.4,2.3,7.22,6.1,0.81,cavitatie
CV-046,11,60,globe,2,pneumatisch,104580,107.0,217.4,0.38,4.78,1.03,1.88,5.1,0.012,3.8,2.4,7.08,6.2,0.82,cavitatie
CV-046,12,66,globe,2,pneumatisch,74250,94.0,162.0,0.03,4.66,0.56,2.08,5.1,0.011,1.6,2.7,8.15,6.1,0.83,cavitatie
CV-046,13,72,globe,2,pneumatisch,77760,41.0,221.5,0.23,4.64,1.24,1.49,5.6,0.011,4.5,1.6,7.09,6.0,0.84,cavitatie
CV-046,14,78,globe,2,pneumatisch,111618,63.0,213.8,-0.21,5.0,0.76,1.79,5.8,0.012,2.4,2.2,7.51,6.1,0.86,cavitatie
CV-046,15,84,globe,2,pneumatisch,151620,188.0,173.0,-0.36,4.79,0.92,1.45,5.3,0.019,2.6,1.5,6.87,6.0,0.87,cavitatie
CV-046,16,90,globe,2,pneumatisch,65340,24.0,178.9,0.08,5.25,1.04,1.42,4.4,0.011,2.0,1.2,7.73,5.9,0.88,cavitatie
CV-046,17,96,globe,2,pneumatisch,135168,33.0,184.7,0.96,5.42,0.8,1.7,5.5,0.011,3.4,1.7,8.06,6.0,0.89,cavitatie
CV-046,18,102,globe,2,pneumatisch,140148,82.0,202.9,0.18,5.41,1.27,1.61,5.3,0.01,1.6,1.5,7.55,6.0,0.9,cavitatie
CV-046,19,108,globe,2,pneumatisch,156060,177.0,189.0,0.0,5.18,0.9,1.13,5.5,0.011,2.4,2.0,7.62,5.9,0.9,cavitatie
CV-046,20,114,globe,2,pneumatisch,93252,38.0,211.8,-0.84,5.04,1.15,1.18,4.5,0.021,2.4,2.5,7.93,6.0,0.9,cavitatie
CV-047,1,0,butterfly,8,elektrisch,0,47.0,197.6,-0.32,2.98,0.79,1.41,0.0,0.014,1.8,1.7,4.41,6.0,0.35,actuator_zwak
CV-047,2,6,butterfly,8,elektrisch,6534,27.0,221.2,-0.86,2.5,1.38,1.53,0.0,0.011,4.0,2.0,4.18,5.9,0.21,actuator_zwak
CV-047,3,12,butterfly,8,elektrisch,7188,135.0,223.7,0.15,3.54,0.86,1.78,0.0,0.011,1.6,2.1,5.26,6.0,0.38,actuator_zwak
CV-047,4,18,butterfly,8,elektrisch,34182,104.0,230.5,-0.46,3.66,0.79,1.42,0.0,0.015,2.5,2.0,6.11,5.9,0.52,actuator_zwak
CV-047,5,24,butterfly,8,elektrisch,29736,146.0,196.7,1.14,4.41,1.31,2.12,0.0,0.011,0.6,2.1,6.85,5.7,0.51,actuator_zwak
CV-047,6,30,butterfly,8,elektrisch,46080,104.0,205.6,0.07,4.35,0.86,2.0,0.0,0.01,3.2,2.5,7.24,5.6,0.45,actuator_zwak
CV-047,7,36,butterfly,8,elektrisch,19584,128.0,211.6,0.43,4.85,1.17,2.01,0.0,0.011,1.3,1.9,7.54,5.5,0.32,actuator_zwak
CV-047,8,42,butterfly,8,elektrisch,48342,190.0,186.0,0.04,4.97,0.91,1.29,0.0,0.012,2.1,1.7,6.43,5.2,0.52,actuator_zwak
CV-047,9,48,butterfly,8,elektrisch,47856,54.0,193.7,-0.03,5.22,1.13,1.26,0.0,0.014,1.5,1.8,8.02,5.2,0.25,actuator_zwak
CV-047,10,54,butterfly,8,elektrisch,62478,174.0,201.2,-0.42,5.77,1.07,2.01,0.0,0.01,3.3,1.9,9.35,5.2,0.26,actuator_zwak
CV-047,11,60,butterfly,8,elektrisch,99660,164.0,176.0,-0.25,5.7,0.82,1.82,0.0,0.012,2.1,2.0,8.62,5.2,0.56,actuator_zwak
CV-047,12,66,butterfly,8,elektrisch,126522,121.0,190.8,0.11,6.16,0.9,2.03,0.0,0.019,1.1,1.6,9.47,5.0,0.53,actuator_zwak
CV-047,13,72,butterfly,8,elektrisch,45000,33.0,194.4,0.15,7.06,0.95,1.37,0.0,0.016,2.3,1.5,10.16,4.9,0.28,actuator_zwak
CV-047,14,78,butterfly,8,elektrisch,119340,95.0,190.6,0.99,6.94,0.87,1.66,0.0,0.013,4.4,1.8,10.7,4.9,0.24,actuator_zwak
CV-047,15,84,butterfly,8,elektrisch,134064,184.0,213.3,-0.27,7.15,1.12,0.77,0.0,0.014,2.0,1.5,10.89,4.8,0.34,actuator_zwak
CV-047,16,90,butterfly,8,elektrisch,137790,147.0,172.2,-0.57,7.38,1.28,1.5,0.0,0.013,0.9,3.3,10.9,4.6,0.4,actuator_zwak
CV-047,17,96,butterfly,8,elektrisch,109728,58.0,192.1,-0.43,7.97,1.13,1.52,0.0,0.039,0.8,2.2,11.57,4.4,0.22,actuator_zwak
CV-047,18,102,butterfly,8,elektrisch,198900,143.0,223.7,-0.37,7.75,0.84,2.05,0.0,0.017,2.6,2.3,11.54,4.5,0.33,actuator_zwak
CV-047,19,108,butterfly,8,elektrisch,147744,100.0,195.8,0.15,8.09,0.93,2.12,0.0,0.014,0.7,2.3,12.74,4.5,0.22,actuator_zwak
CV-047,20,114,butterfly,8,elektrisch,137712,160.0,220.4,-0.41,7.67,0.78,2.3,0.0,0.01,0.3,2.2,11.83,4.5,0.57,actuator_zwak
CV-048,1,0,ball,8,pneumatisch,0,134.0,202.2,-0.02,2.0,1.14,1.44,4.8,0.012,4.2,1.6,2.63,6.1,0.51,gezond
CV-048,2,6,ball,8,pneumatisch,3372,43.0,212.5,0.36,2.04,0.96,1.46,4.5,0.013,1.6,1.4,3.04,6.0,0.6,gezond
CV-048,3,12,ball,8,pneumatisch,13728,76.0,204.2,0.39,1.64,1.19,1.64,5.4,0.011,3.6,1.8,1.55,6.1,0.53,gezond
CV-048,4,18,ball,8,pneumatisch,14400,99.0,214.0,-0.43,1.88,0.78,1.02,5.2,0.013,3.1,0.9,2.49,6.0,0.59,gezond
CV-048,5,24,ball,8,pneumatisch,30264,45.0,217.8,0.64,2.43,1.24,1.48,4.6,0.014,2.3,1.7,2.98,6.0,0.2,gezond
CV-048,6,30,ball,8,pneumatisch,41100,66.0,179.3,0.46,1.93,0.88,1.21,5.1,0.011,4.1,1.7,3.4,6.0,0.23,gezond
CV-048,7,36,ball,8,pneumatisch,49140,186.0,180.3,0.48,1.88,1.45,1.55,5.2,0.011,3.4,1.4,3.84,5.9,0.57,gezond
CV-048,8,42,ball,8,pneumatisch,61992,111.0,217.8,0.29,1.72,1.4,1.94,4.9,0.026,3.9,2.5,1.82,5.9,0.49,gezond
CV-048,9,48,ball,8,pneumatisch,55680,54.0,174.4,-0.04,1.99,1.1,1.67,5.0,0.01,2.6,2.7,2.89,5.9,0.3,gezond
CV-048,10,54,ball,8,pneumatisch,54702,91.0,177.9,0.17,2.46,1.32,1.56,5.0,0.013,4.8,2.1,3.4,5.8,0.4,gezond
CV-048,11,60,ball,8,pneumatisch,77700,180.0,195.6,0.55,1.81,0.99,1.88,4.6,0.01,2.1,2.0,2.22,5.9,0.33,gezond
CV-048,12,66,ball,8,pneumatisch,121572,42.0,185.2,-0.28,1.51,0.75,0.98,5.2,0.01,2.7,1.9,2.46,6.1,0.33,gezond
CV-048,13,72,ball,8,pneumatisch,49608,78.0,198.5,0.16,2.07,0.87,1.8,5.1,0.019,3.7,2.5,2.71,6.0,0.52,gezond
CV-048,14,78,ball,8,pneumatisch,74646,49.0,231.3,-0.16,2.1,0.5,1.96,5.1,0.014,4.3,1.3,2.98,6.1,0.59,gezond
CV-048,15,84,ball,8,pneumatisch,148428,123.0,230.3,0.74,2.39,1.12,2.08,4.5,0.019,4.1,1.7,3.43,5.8,0.36,gezond
CV-048,16,90,ball,8,pneumatisch,164610,92.0,191.9,-0.46,1.78,1.16,1.2,4.7,0.011,3.1,1.0,3.62,6.0,0.46,gezond
CV-048,17,96,ball,8,pneumatisch,167520,186.0,216.4,-0.36,2.02,1.18,1.66,5.4,0.011,3.3,2.3,3.46,6.1,0.39,gezond
CV-048,18,102,ball,8,pneumatisch,108018,150.0,178.6,-0.8,1.9,0.86,1.52,3.6,0.02,4.6,2.3,2.36,5.7,0.3,gezond
CV-048,19,108,ball,8,pneumatisch,119772,107.0,171.9,-0.24,1.95,0.86,1.97,4.8,0.014,2.7,3.5,2.87,5.9,0.41,gezond
CV-048,20,114,ball,8,pneumatisch,191292,43.0,212.9,-0.46,1.38,0.69,2.07,4.9,0.017,3.3,1.6,2.34,6.0,0.23,gezond
CV-049,1,0,globe,8,elektrisch,0,55.0,177.8,-0.35,5.04,0.86,0.66,0.0,0.012,2.5,2.0,7.34,6.0,0.27,actuator_zwak
CV-049,2,6,globe,8,elektrisch,7710,67.0,196.3,0.31,5.02,1.22,1.9,0.0,0.013,3.1,1.5,7.65,6.0,0.46,actuator_zwak
CV-049,3,12,globe,8,elektrisch,15924,189.0,213.1,0.52,6.06,1.23,1.46,0.0,0.04,2.5,1.6,9.88,5.7,0.56,actuator_zwak
CV-049,4,18,globe,8,elektrisch,11016,148.0,193.9,-0.8,5.97,0.8,1.29,0.0,0.012,4.0,2.3,9.6,5.7,0.36,actuator_zwak
CV-049,5,24,globe,8,elektrisch,21984,172.0,196.0,0.32,5.75,1.02,1.99,0.0,0.011,3.5,1.9,8.31,5.6,0.34,actuator_zwak
CV-049,6,30,globe,8,elektrisch,26910,30.0,214.5,-0.14,6.78,0.97,1.59,0.0,0.014,1.7,2.7,9.56,5.6,0.22,actuator_zwak
CV-049,7,36,globe,8,elektrisch,68688,41.0,189.9,0.12,6.95,0.59,1.48,0.0,0.032,2.7,2.1,10.05,5.5,0.32,actuator_zwak
CV-049,8,42,globe,8,elektrisch,25536,163.0,169.4,0.27,7.67,0.99,1.26,0.0,0.01,2.0,1.9,11.76,5.4,0.5,actuator_zwak
CV-049,9,48,globe,8,elektrisch,56640,182.0,185.9,0.35,7.19,0.62,1.66,0.0,0.012,0.5,1.4,10.5,5.4,0.36,actuator_zwak
CV-049,10,54,globe,8,elektrisch,44334,153.0,174.4,0.59,7.53,1.09,1.4,0.0,0.011,0.4,2.2,11.29,5.2,0.45,actuator_zwak
CV-049,11,60,globe,8,elektrisch,38040,74.0,225.0,0.63,7.93,1.47,2.17,0.0,0.039,0.6,1.9,12.02,5.2,0.42,actuator_zwak
CV-049,12,66,globe,8,elektrisch,109296,105.0,213.0,-0.36,7.52,1.35,1.96,0.0,0.013,0.7,1.7,11.19,4.9,0.24,actuator_zwak
CV-049,13,72,globe,8,elektrisch,124560,182.0,202.5,-0.38,8.81,0.65,1.71,0.0,0.017,1.3,2.4,13.48,5.0,0.53,actuator_zwak
CV-049,14,78,globe,8,elektrisch,108966,110.0,195.2,1.19,9.03,0.54,2.05,0.0,0.011,-0.4,2.1,14.81,5.0,0.32,actuator_zwak
CV-049,15,84,globe,8,elektrisch,130788,29.0,178.5,-0.37,9.2,1.03,1.75,0.0,0.017,2.6,1.4,14.09,4.8,0.32,actuator_zwak
CV-049,16,90,globe,8,elektrisch,124650,49.0,208.6,0.38,9.31,1.15,1.39,0.0,0.016,0.8,2.1,15.27,4.7,0.22,actuator_zwak
CV-049,17,96,globe,8,elektrisch,180576,27.0,204.5,0.74,9.88,1.28,1.61,0.0,0.011,0.7,1.8,14.5,4.6,0.29,actuator_zwak
CV-049,18,102,globe,8,elektrisch,140556,40.0,186.1,0.27,10.41,1.26,1.21,0.0,0.035,0.5,2.2,15.67,4.4,0.59,actuator_zwak
CV-049,19,108,globe,8,elektrisch,59832,43.0,224.8,0.88,9.92,1.0,1.34,0.0,0.013,1.9,2.1,14.96,4.4,0.28,actuator_zwak
CV-049,20,114,globe,8,elektrisch,89946,138.0,238.5,-0.43,9.89,1.06,1.22,0.0,0.016,0.9,1.4,15.21,4.6,0.34,actuator_zwak
