batch_id,tijdstip_uur,temp_setpoint_C,temp_actueel_C,pH_setpoint,pH_actueel,biomassa_gL,glucose_gL,voedingssnelheid_gLh,voedingsstrategie,opgeloste_O2_pct,product_gL
FERM-011,94,33,32.7,7.0,6.88,11.05,17.59,4.6,exponentieel,57.3,0.968
FERM-011,96,33,32.9,7.0,6.97,12.79,16.26,4.89,exponentieel,53.4,1.157
FERM-011,98,33,33.1,7.0,7.02,12.68,16.19,5.19,exponentieel,54.4,1.149
FERM-011,100,33,32.7,7.0,6.92,13.68,15.61,5.51,exponentieel,59.1,1.289
FERM-011,102,33,33.1,7.0,6.9,14.49,15.85,5.85,exponentieel,49.9,1.406
FERM-011,104,33,33.2,7.0,6.86,15.35,15.27,6.21,exponentieel,46.9,1.518
FERM-011,106,33,33.0,7.0,6.96,15.89,15.7,6.6,exponentieel,49.2,1.594
FERM-011,108,33,33.3,7.0,6.91,16.21,15.46,7.01,exponentieel,46.5,1.647
FERM-011,110,33,32.7,7.0,6.84,17.11,15.28,7.44,exponentieel,40.6,1.755
FERM-011,112,33,32.8,7.0,6.96,18.23,15.21,7.9,exponentieel,44.1,1.925
FERM-011,114,33,33.0,7.0,6.98,19.11,13.64,8.39,exponentieel,39.4,2.046
FERM-011,116,33,32.8,7.0,7.0,19.14,13.19,8.91,exponentieel,45.7,2.118
FERM-011,118,33,32.9,7.0,6.96,20.65,13.47,9.46,exponentieel,34.6,2.276
FERM-011,120,33,33.4,7.0,6.9,21.49,13.15,10.0,exponentieel,38.7,2.428
FERM-011,122,33,33.2,7.0,6.92,21.54,12.91,10.0,exponentieel,38.3,2.508
FERM-011,124,33,33.0,7.0,6.91,23.02,13.21,10.0,exponentieel,35.3,2.719
FERM-011,126,33,33.3,7.0,6.99,24.23,11.78,10.0,exponentieel,33.9,2.886
FERM-011,128,33,33.2,7.0,7.01,24.35,12.06,10.0,exponentieel,34.9,2.966
FERM-011,130,33,33.3,7.0,7.12,24.97,11.61,10.0,exponentieel,27.0,3.118
FERM-011,132,33,33.0,7.0,6.98,26.12,11.81,10.0,exponentieel,34.1,3.302
FERM-011,134,33,33.1,7.0,7.1,26.77,11.0,10.0,exponentieel,28.3,3.402
FERM-011,136,33,32.5,7.0,6.98,27.67,11.78,10.0,exponentieel,25.2,3.547
FERM-011,138,33,33.1,7.0,7.06,28.5,11.48,10.0,exponentieel,23.8,3.766
FERM-011,140,33,32.9,7.0,7.09,29.64,9.33,10.0,exponentieel,17.7,3.976
FERM-011,142,33,33.0,7.0,7.04,29.98,9.24,10.0,exponentieel,19.9,4.08
FERM-011,144,33,33.1,7.0,7.09,31.43,8.87,10.0,exponentieel,16.2,4.308
FERM-011,146,33,33.1,7.0,7.1,31.97,9.0,10.0,exponentieel,23.3,4.491
FERM-011,148,33,33.3,7.0,7.07,33.12,8.32,10.0,exponentieel,17.0,4.683
FERM-011,150,33,33.2,7.0,7.07,33.53,8.55,10.0,exponentieel,11.8,4.847
FERM-011,152,33,33.1,7.0,7.08,33.8,8.62,10.0,exponentieel,7.1,4.935
FERM-011,154,33,33.5,7.0,7.06,34.59,8.71,10.0,exponentieel,10.6,5.079
FERM-011,156,33,32.9,7.0,7.05,34.99,6.73,10.0,exponentieel,5.5,5.268
FERM-011,158,33,32.7,7.0,7.09,36.3,6.96,10.0,exponentieel,5.0,5.484
FERM-011,160,33,33.4,7.0,7.17,36.15,7.02,10.0,exponentieel,8.1,5.547
FERM-011,162,33,33.0,7.0,7.15,36.76,6.15,10.0,exponentieel,5.0,5.705
FERM-011,164,33,33.3,7.0,7.09,37.81,7.02,10.0,exponentieel,6.2,5.961
FERM-011,166,33,32.8,7.0,7.04,38.36,6.32,10.0,exponentieel,5.0,6.094
FERM-011,168,33,32.9,7.0,7.01,38.75,6.18,10.0,exponentieel,5.0,6.275
FERM-011,170,33,32.8,7.0,6.93,39.54,6.18,10.0,exponentieel,5.0,6.467
FERM-011,172,33,33.3,7.0,7.07,40.72,5.21,10.0,exponentieel,5.0,6.713
FERM-011,174,33,33.1,7.0,7.08,41.07,5.04,10.0,exponentieel,5.0,6.872
FERM-011,176,33,32.7,7.0,7.05,41.18,5.68,10.0,exponentieel,5.0,6.988
FERM-011,178,33,33.1,7.0,7.03,41.86,4.92,10.0,exponentieel,5.0,7.194
FERM-011,180,33,32.9,7.0,7.15,41.75,5.17,10.0,exponentieel,5.0,7.258
FERM-011,182,33,32.8,7.0,7.04,42.98,5.11,10.0,exponentieel,5.0,7.557
FERM-011,184,33,33.1,7.0,6.99,42.54,4.69,10.0,exponentieel,5.0,7.596
FERM-011,186,33,32.6,7.0,6.91,43.1,4.2,10.0,exponentieel,5.0,7.726
FERM-011,188,33,33.1,7.0,7.07,44.29,3.34,10.0,exponentieel,5.0,8.077
FERM-011,190,33,33.2,7.0,7.01,43.91,4.01,10.0,exponentieel,5.0,8.042
FERM-011,192,33,33.1,7.0,6.98,44.24,2.93,10.0,exponentieel,5.0,8.228
FERM-011,194,33,32.9,7.0,7.11,44.48,4.55,10.0,exponentieel,5.0,8.361
FERM-011,196,33,33.0,7.0,6.99,45.33,3.47,10.0,exponentieel,5.0,8.592
FERM-011,198,33,32.8,7.0,6.91,45.21,3.4,10.0,exponentieel,5.0,8.654
FERM-012,0,37,36.9,7.0,6.98,0.56,16.67,0.0,DO_gestuurd,82.9,0.001
FERM-012,2,37,37.0,7.0,7.0,0.86,16.42,0.0,DO_gestuurd,82.3,0.0
FERM-012,4,37,37.0,7.0,7.0,0.27,16.26,0.0,DO_gestuurd,85.7,0.0
FERM-012,6,37,36.9,7.0,7.03,0.26,16.85,0.0,DO_gestuurd,84.0,0.022
FERM-012,8,37,36.6,7.0,7.08,0.88,16.57,0.0,DO_gestuurd,82.9,0.0
FERM-012,10,37,37.5,7.0,7.0,0.86,17.25,0.0,DO_gestuurd,84.2,0.0
FERM-012,12,37,37.3,7.0,7.05,1.29,15.67,0.0,DO_gestuurd,80.5,0.0
FERM-012,14,37,37.1,7.0,7.01,1.6,15.74,0.0,DO_gestuurd,82.4,0.005
FERM-012,16,37,36.9,7.0,7.09,0.28,17.4,0.0,DO_gestuurd,82.2,0.0
FERM-012,18,37,37.3,7.0,7.16,1.13,15.84,0.0,DO_gestuurd,78.7,0.015
FERM-012,20,37,37.0,7.0,7.04,0.68,16.5,0.0,DO_gestuurd,82.0,0.0
FERM-012,22,37,36.7,7.0,7.05,1.17,16.82,0.0,DO_gestuurd,81.0,0.025
FERM-012,24,37,37.1,7.0,7.08,1.26,15.09,0.0,DO_gestuurd,77.5,0.0
FERM-012,26,37,36.8,7.0,6.99,0.94,16.2,0.0,DO_gestuurd,81.1,0.018
FERM-012,28,37,36.9,7.0,7.11,1.55,16.6,0.0,DO_gestuurd,74.0,0.007
FERM-012,30,37,36.8,7.0,7.11,2.2,14.65,0.0,DO_gestuurd,86.0,0.044
FERM-012,32,37,37.3,7.0,7.06,1.53,15.92,0.0,DO_gestuurd,86.0,0.048
FERM-012,34,37,37.0,7.0,7.17,2.0,16.92,0.0,DO_gestuurd,78.5,0.099
FERM-012,36,37,37.3,7.0,7.15,1.62,16.88,0.0,DO_gestuurd,84.2,0.057
FERM-012,38,37,36.9,7.0,7.08,2.23,15.9,0.0,DO_gestuurd,85.9,0.077
FERM-012,40,37,37.0,7.0,7.09,2.11,16.38,0.0,DO_gestuurd,82.9,0.101
FERM-012,42,37,36.9,7.0,7.06,2.6,16.27,0.0,DO_gestuurd,83.2,0.075
FERM-012,44,37,37.3,7.0,7.07,2.89,16.28,0.0,DO_gestuurd,72.5,0.107
FERM-012,46,37,37.1,7.0,7.12,2.3,15.42,0.0,DO_gestuurd,75.6,0.107
FERM-012,48,37,36.9,7.0,7.11,3.1,15.88,0.0,DO_gestuurd,80.5,0.136
FERM-012,50,37,37.0,7.0,6.99,3.89,15.12,0.0,DO_gestuurd,74.5,0.187
FERM-012,52,37,36.8,7.0,7.03,3.79,15.6,0.0,DO_gestuurd,79.8,0.158
FERM-012,54,37,37.1,7.0,7.06,4.55,15.19,0.0,DO_gestuurd,71.5,0.206
FERM-012,56,37,36.8,7.0,6.99,4.11,15.18,0.0,DO_gestuurd,77.9,0.214
FERM-012,58,37,37.2,7.0,6.99,4.34,15.15,0.0,DO_gestuurd,78.9,0.255
FERM-012,60,37,36.8,7.0,7.01,5.61,14.63,0.0,DO_gestuurd,68.7,0.32
FERM-012,62,37,37.0,7.0,6.99,5.46,15.4,0.0,DO_gestuurd,77.5,0.304
FERM-012,64,37,36.9,7.0,7.1,5.74,14.77,0.0,DO_gestuurd,81.1,0.318
FERM-012,66,37,37.0,7.0,7.07,6.1,14.62,0.0,DO_gestuurd,74.6,0.378
FERM-012,68,37,37.2,7.0,7.01,6.46,14.56,0.0,DO_gestuurd,76.6,0.421
FERM-012,70,37,37.0,7.0,6.99,7.11,14.0,0.0,DO_gestuurd,70.1,0.48
FERM-012,72,37,37.2,7.0,6.89,8.03,13.89,0.0,DO_gestuurd,68.9,0.551
FERM-012,74,37,37.0,7.0,6.86,8.06,13.54,0.0,DO_gestuurd,66.8,0.571
FERM-012,76,37,37.1,7.0,6.84,9.23,12.62,0.0,DO_gestuurd,68.9,0.694
FERM-012,78,37,37.3,7.0,7.0,9.49,12.7,0.0,DO_gestuurd,62.1,0.714
FERM-012,80,37,36.6,7.0,6.99,10.27,13.78,0.0,DO_gestuurd,64.2,0.791
FERM-012,82,37,37.0,7.0,6.89,10.57,11.82,0.0,DO_gestuurd,65.2,0.866
FERM-012,84,37,37.0,7.0,6.96,10.75,12.68,0.0,DO_gestuurd,65.1,0.862
FERM-012,86,37,36.8,7.0,6.9,12.29,11.21,0.0,DO_gestuurd,59.4,1.012
FERM-012,88,37,36.8,7.0,6.89,12.63,11.41,0.0,DO_gestuurd,61.2,1.056
FERM-012,90,37,36.9,7.0,6.9,13.43,11.3,0.0,DO_gestuurd,57.3,1.129
FERM-012,92,37,36.9,7.0,6.87,13.81,11.21,0.0,DO_gestuurd,51.6,1.259
FERM-012,94,37,36.8,7.0,6.92,15.12,10.82,0.0,DO_gestuurd,55.3,1.355
FERM-012,96,37,37.3,7.0,6.97,15.97,10.23,0.0,DO_gestuurd,47.0,1.496
FERM-012,98,37,36.7,7.0,6.98,16.62,9.32,0.0,DO_gestuurd,51.4,1.611
FERM-012,100,37,36.9,7.0,6.87,17.4,8.94,0.0,DO_gestuurd,50.5,1.667
FERM-012,102,37,37.0,7.0,6.94,18.21,8.86,0.0,DO_gestuurd,52.2,1.842
FERM-012,104,37,37.2,7.0,6.97,19.75,9.56,0.0,DO_gestuurd,47.4,2.008
FERM-012,106,37,37.2,7.0,6.91,20.35,9.0,0.0,DO_gestuurd,48.8,2.109
FERM-012,108,37,37.0,7.0,6.98,22.11,7.96,0.0,DO_gestuurd,44.1,2.32
FERM-012,110,37,37.1,7.0,7.02,22.16,8.07,0.0,DO_gestuurd,41.8,2.384
FERM-012,112,37,36.6,7.0,7.03,22.9,8.17,0.0,DO_gestuurd,45.2,2.542
FERM-012,114,37,37.0,7.0,7.02,24.26,7.32,0.0,DO_gestuurd,38.9,2.739
FERM-012,116,37,37.4,7.0,6.99,25.68,7.6,0.0,DO_gestuurd,35.9,2.902
FERM-012,118,37,37.5,7.0,6.95,26.42,7.03,0.0,DO_gestuurd,30.2,3.025
FERM-012,120,37,37.1,7.0,6.85,27.22,6.73,0.0,DO_gestuurd,33.0,3.193
FERM-012,122,37,37.1,7.0,6.98,28.42,5.21,0.0,DO_gestuurd,30.9,3.373
FERM-012,124,37,36.7,7.0,6.95,29.67,5.67,0.0,DO_gestuurd,27.4,3.581
FERM-012,126,37,37.0,7.0,6.99,30.06,4.56,3.0,DO_gestuurd,19.2,3.713
FERM-012,128,37,37.0,7.0,6.96,30.89,4.55,3.0,DO_gestuurd,21.6,3.889
FERM-012,130,37,37.2,7.0,6.99,32.11,3.55,3.0,DO_gestuurd,14.8,4.093
FERM-012,132,37,37.1,7.0,6.9,33.28,3.64,3.0,DO_gestuurd,13.3,4.32
FERM-012,134,37,37.2,7.0,7.01,34.03,3.38,3.0,DO_gestuurd,9.7,4.485
FERM-012,136,37,36.8,7.0,6.97,34.89,3.59,3.0,DO_gestuurd,12.9,4.663
FERM-012,138,37,36.8,7.0,7.08,35.23,2.5,3.0,DO_gestuurd,10.6,4.756
FERM-012,140,37,37.1,7.0,7.15,36.5,1.71,3.0,DO_gestuurd,5.0,5.027
FERM-012,142,37,36.9,7.0,7.06,37.07,2.11,3.0,DO_gestuurd,7.3,5.163
FERM-012,144,37,36.9,7.0,7.03,37.69,1.15,3.0,DO_gestuurd,5.0,5.353
FERM-012,146,37,36.8,7.0,7.16,38.39,1.35,3.0,DO_gestuurd,5.0,5.531
FERM-012,148,37,37.0,7.0,7.13,39.43,1.33,3.0,DO_gestuurd,5.0,5.714
FERM-012,150,37,37.1,7.0,7.17,40.34,0.94,3.0,DO_gestuurd,5.0,5.948
FERM-012,152,37,37.3,7.0,7.2,40.35,0.72,3.0,DO_gestuurd,5.0,6.03
FERM-012,154,37,36.9,7.0,7.16,41.69,1.19,3.0,DO_gestuurd,5.0,6.293
FERM-012,156,37,37.0,7.0,7.12,41.39,0.78,3.0,DO_gestuurd,5.0,6.319
FERM-012,158,37,36.9,7.0,7.06,42.36,0.3,3.0,DO_gestuurd,5.0,6.59
FERM-012,160,37,36.8,7.0,7.07,42.88,0.0,3.0,DO_gestuurd,5.0,6.737
FERM-012,162,37,36.9,7.0,7.11,42.74,0.0,3.0,DO_gestuurd,5.0,6.837
FERM-012,164,37,36.8,7.0,7.14,43.76,0.0,3.0,DO_gestuurd,5.0,7.072
FERM-012,166,37,37.1,7.0,7.1,44.1,0.0,3.0,DO_gestuurd,5.0,7.191
FERM-012,168,37,37.1,7.0,7.0,44.28,0.0,3.0,DO_gestuurd,5.0,7.321
FERM-012,170,37,36.8,7.0,7.05,44.23,0.0,3.0,DO_gestuurd,5.0,7.382
FERM-012,172,37,37.1,7.0,7.05,45.15,0.0,3.0,DO_gestuurd,5.0,7.64
FERM-012,174,37,37.1,7.0,7.11,45.95,0.0,3.0,DO_gestuurd,5.0,7.871
FERM-012,176,37,37.1,7.0,7.1,46.47,0.0,3.0,DO_gestuurd,5.0,8.053
FERM-012,178,37,37.0,7.0,7.04,46.41,0.0,3.0,DO_gestuurd,5.0,8.141
FERM-012,180,37,37.1,7.0,7.04,46.07,0.0,3.0,DO_gestuurd,5.0,8.139
FERM-012,182,37,37.5,7.0,7.01,46.64,0.0,3.0,DO_gestuurd,5.0,8.395
FERM-012,184,37,36.9,7.0,6.96,46.8,0.0,3.0,DO_gestuurd,5.0,8.471
FERM-012,186,37,37.0,7.0,6.96,46.87,0.0,3.0,DO_gestuurd,5.0,8.606
FERM-012,188,37,37.2,7.0,6.98,47.07,0.0,3.0,DO_gestuurd,5.0,8.731
FERM-012,190,37,36.5,7.0,7.02,47.54,0.0,3.0,DO_gestuurd,5.0,8.882
FERM-012,192,37,37.3,7.0,6.98,47.07,0.0,3.0,DO_gestuurd,5.0,8.904
FERM-012,194,37,36.8,7.0,6.88,47.63,0.0,3.0,DO_gestuurd,5.0,9.125
FERM-012,196,37,37.0,7.0,6.93,48.73,0.0,3.0,DO_gestuurd,5.0,9.426
FERM-012,198,37,36.9,7.0,6.97,48.03,0.0,3.0,DO_gestuurd,5.0,9.382
FERM-013,0,37,36.7,6.8,6.75,1.64,14.55,0.0,constant,77.9,0.0
FERM-013,2,37,37.0,6.8,6.91,2.03,14.59,0.0,constant,79.4,0.0
FERM-013,4,37,36.8,6.8,6.85,1.41,15.67,0.0,constant,81.3,0.014
FERM-013,6,37,37.0,6.8,6.84,1.72,13.72,0.0,constant,86.5,0.0
FERM-013,8,37,37.1,6.8,6.89,1.7,15.08,0.0,constant,83.2,0.0
FERM-013,10,37,37.2,6.8,6.83,1.99,15.26,0.0,constant,87.9,0.014
FERM-013,12,37,37.0,6.8,6.9,1.6,14.71,0.0,constant,79.7,0.003
FERM-013,14,37,37.0,6.8,6.82,2.0,14.51,0.0,constant,79.0,0.0
FERM-013,16,37,36.8,6.8,6.85,1.65,13.88,0.0,constant,84.1,0.0
FERM-013,18,37,37.0,6.8,6.89,2.45,14.74,0.0,constant,82.8,0.004
FERM-013,20,37,37.1,6.8,6.86,2.06,14.73,0.0,constant,80.5,0.0
FERM-013,22,37,36.6,6.8,6.93,2.88,13.92,2.0,constant,67.7,0.039
FERM-013,24,37,37.0,6.8,6.94,2.29,14.19,2.0,constant,79.4,0.035
FERM-013,26,37,36.9,6.8,6.88,3.07,13.47,2.0,constant,73.4,0.05
FERM-013,28,37,37.0,6.8,6.92,3.13,14.61,2.0,constant,71.4,0.073
FERM-013,30,37,36.9,6.8,6.9,3.44,14.3,2.0,constant,77.2,0.058
FERM-013,32,37,37.2,6.8,6.88,4.11,13.33,2.0,constant,73.0,0.093
FERM-013,34,37,37.1,6.8,6.97,4.12,13.25,2.0,constant,76.8,0.1
FERM-013,36,37,36.8,6.8,6.87,4.55,13.42,2.0,constant,70.2,0.111
FERM-013,38,37,36.9,6.8,6.92,5.2,13.5,2.0,constant,69.2,0.11
FERM-013,40,37,36.8,6.8,6.88,5.25,13.72,2.0,constant,70.7,0.179
FERM-013,42,37,37.0,6.8,6.84,5.61,13.29,2.0,constant,71.8,0.159
FERM-013,44,37,36.8,6.8,6.82,5.83,12.94,2.0,constant,63.5,0.23
FERM-013,46,37,36.7,6.8,6.88,6.37,12.07,2.0,constant,70.2,0.239
FERM-013,48,37,36.7,6.8,6.96,6.91,12.23,2.0,constant,62.4,0.269
FERM-013,50,37,37.2,6.8,6.88,7.91,12.75,2.0,constant,60.2,0.345
FERM-013,52,37,37.1,6.8,6.88,7.95,11.3,2.0,constant,63.7,0.34
FERM-013,54,37,37.1,6.8,6.83,8.16,12.24,2.0,constant,56.0,0.357
FERM-013,56,37,36.8,6.8,6.87,9.18,10.98,2.0,constant,63.8,0.422
FERM-013,58,37,36.8,6.8,6.78,9.89,11.81,2.0,constant,62.3,0.502
FERM-013,60,37,37.1,6.8,6.8,10.09,11.33,2.0,constant,56.8,0.537
FERM-013,62,37,37.0,6.8,6.86,11.49,10.9,2.0,constant,57.8,0.609
FERM-013,64,37,37.0,6.8,6.76,11.02,10.22,2.0,constant,56.0,0.618
FERM-013,66,37,37.4,6.8,6.79,12.46,10.69,2.0,constant,54.7,0.695
FERM-013,68,37,37.1,6.8,6.75,12.8,10.53,2.0,constant,54.6,0.762
FERM-013,70,37,36.9,6.8,6.79,13.37,10.64,2.0,constant,51.3,0.801
FERM-013,72,37,37.3,6.8,6.72,13.95,9.44,2.0,constant,54.1,0.835
FERM-013,74,37,36.9,6.8,6.77,15.48,8.84,2.0,constant,47.0,1.036
FERM-013,76,37,37.1,6.8,6.67,16.09,9.16,2.0,constant,49.3,1.061
FERM-013,78,37,37.3,6.8,6.65,16.86,8.4,2.0,constant,43.2,1.174
FERM-013,80,37,37.2,6.8,6.74,18.18,7.12,2.0,constant,45.4,1.265
FERM-013,82,37,36.7,6.8,6.71,19.18,7.9,2.0,constant,40.0,1.396
FERM-013,84,37,36.8,6.8,6.69,19.88,6.82,2.0,constant,41.8,1.458
FERM-013,86,37,36.9,6.8,6.69,20.84,7.66,2.0,constant,38.8,1.597
FERM-013,88,37,36.9,6.8,6.64,21.77,5.76,2.0,constant,36.8,1.681
FERM-013,90,37,37.1,6.8,6.72,22.99,6.65,2.0,constant,36.2,1.859
FERM-013,92,37,37.1,6.8,6.75,23.89,5.07,2.0,constant,31.7,1.962
FERM-013,94,37,36.9,6.8,6.71,24.73,5.6,2.0,constant,29.2,2.104
FERM-013,96,37,37.3,6.8,6.69,25.96,3.82,2.0,constant,27.6,2.235
FERM-013,98,37,36.7,6.8,6.75,27.24,2.99,2.0,constant,24.0,2.388
FERM-013,100,37,37.0,6.8,6.63,28.23,3.81,2.0,constant,22.5,2.55
FERM-013,102,37,36.5,6.8,6.71,28.56,4.51,2.0,constant,21.4,2.654
FERM-013,104,37,37.1,6.8,6.65,30.55,3.31,2.0,constant,17.5,2.841
FERM-013,106,37,37.0,6.8,6.7,30.48,2.6,2.0,constant,21.5,2.953
FERM-013,108,37,36.9,6.8,6.76,31.82,3.22,2.0,constant,20.0,3.157
FERM-013,110,37,37.2,6.8,6.73,32.77,2.69,2.0,constant,12.8,3.272
FERM-013,112,37,37.0,6.8,6.76,33.29,1.44,2.0,constant,9.4,3.368
FERM-013,114,37,37.1,6.8,6.79,34.58,1.32,2.0,constant,11.5,3.566
FERM-013,116,37,37.0,6.8,6.84,35.36,0.71,2.0,constant,10.7,3.732
FERM-013,118,37,37.3,6.8,6.77,36.03,0.93,2.0,constant,5.0,3.855
FERM-013,120,37,37.1,6.8,6.76,36.68,0.71,2.0,constant,6.9,4.056
FERM-013,122,37,36.7,6.8,6.77,37.88,0.0,2.0,constant,8.6,4.235
FERM-013,124,37,37.2,6.8,6.8,37.95,0.0,2.0,constant,5.0,4.379
FERM-013,126,37,37.2,6.8,6.76,38.26,0.13,2.0,constant,5.0,4.404
FERM-013,128,37,36.9,6.8,6.73,40.43,0.0,2.0,constant,5.0,4.785
FERM-013,130,37,37.3,6.8,6.77,40.5,0.0,2.0,constant,5.0,4.849
FERM-013,132,37,37.1,6.8,6.85,40.69,0.0,2.0,constant,5.0,4.934
FERM-013,134,37,37.4,6.8,6.83,41.21,0.0,2.0,constant,5.0,5.082
FERM-013,136,37,36.7,6.8,6.82,42.4,0.0,2.0,constant,5.0,5.328
FERM-013,138,37,37.0,6.8,6.78,42.43,0.0,2.0,constant,5.0,5.412
FERM-013,140,37,36.9,6.8,6.82,43.36,0.0,2.0,constant,5.0,5.605
FERM-013,142,37,37.2,6.8,6.86,43.18,0.0,2.0,constant,5.0,5.665
FERM-013,144,37,36.9,6.8,6.93,43.94,0.0,2.0,constant,5.0,5.867
FERM-013,146,37,37.2,6.8,6.87,44.51,0.0,2.0,constant,5.0,5.993
FERM-013,148,37,37.1,6.8,6.89,44.78,0.0,2.0,constant,5.0,6.162
FERM-013,150,37,37.0,6.8,6.92,45.35,0.0,2.0,constant,5.0,6.289
FERM-013,152,37,37.3,6.8,6.94,45.99,0.0,2.0,constant,5.0,6.495
FERM-013,154,37,37.0,6.8,6.91,46.24,0.0,2.0,constant,5.0,6.594
FERM-013,156,37,37.3,6.8,6.85,46.29,0.0,2.0,constant,5.0,6.706
FERM-013,158,37,36.9,6.8,6.88,46.72,0.0,2.0,constant,5.0,6.89
FERM-013,160,37,37.0,6.8,6.97,46.69,0.0,2.0,constant,5.0,6.922
FERM-013,162,37,36.9,6.8,6.89,46.76,0.0,2.0,constant,5.0,7.074
FERM-013,164,37,37.1,6.8,6.9,46.98,0.0,2.0,constant,5.0,7.183
FERM-013,166,37,37.2,6.8,6.72,47.55,0.0,2.0,constant,5.0,7.403
FERM-013,168,37,37.4,6.8,6.92,47.39,0.0,2.0,constant,5.0,7.431
FERM-013,170,37,37.1,6.8,6.81,47.34,0.0,2.0,constant,5.0,7.559
FERM-013,172,37,37.3,6.8,6.93,48.33,0.0,2.0,constant,5.0,7.785
FERM-013,174,37,36.8,6.8,6.84,47.86,0.0,2.0,constant,5.0,7.766
FERM-013,176,37,36.8,6.8,6.81,48.55,0.0,2.0,constant,5.0,7.991
FERM-013,178,37,37.0,6.8,6.9,48.49,0.0,2.0,constant,5.0,8.087
FERM-013,180,37,36.9,6.8,6.81,48.59,0.0,2.0,constant,5.0,8.176
FERM-013,182,37,37.2,6.8,6.7,48.45,0.0,2.0,constant,5.0,8.246
FERM-013,184,37,36.8,6.8,6.83,48.11,0.0,2.0,constant,5.0,8.296
FERM-013,186,37,37.0,6.8,6.87,48.89,0.0,2.0,constant,5.0,8.546
FERM-013,188,37,36.9,6.8,6.75,48.83,0.0,2.0,constant,5.0,8.648
FERM-013,190,37,36.9,6.8,6.84,48.77,0.0,2.0,constant,5.0,8.71
FERM-013,192,37,37.3,6.8,6.77,48.65,0.0,2.0,constant,5.0,8.767
FERM-013,194,37,36.9,6.8,6.77,49.21,0.0,2.0,constant,5.0,8.946
FERM-013,196,37,37.2,6.8,6.8,48.82,0.0,2.0,constant,5.0,9.012
FERM-013,198,37,36.7,6.8,6.77,48.99,0.0,2.0,constant,5.0,9.082
FERM-014,0,37,37.3,7.0,6.9,1.22,23.3,0.0,constant,84.9,0.0
FERM-014,2,37,37.1,7.0,6.94,1.21,23.36,0.0,constant,80.5,0.0
FERM-014,4,37,37.1,7.0,6.91,1.53,22.69,0.0,constant,85.9,0.0
FERM-014,6,37,37.1,7.0,7.09,1.22,23.56,0.0,constant,83.6,0.0
FERM-014,8,37,36.9,7.0,7.03,1.39,24.01,0.0,constant,79.8,0.021
FERM-014,10,37,37.0,7.0,6.96,1.26,23.57,0.0,constant,85.2,0.034
FERM-014,12,37,36.5,7.0,7.09,1.32,23.04,0.0,constant,83.5,0.0
FERM-014,14,37,37.2,7.0,7.03,1.91,22.45,0.0,constant,79.7,0.027
FERM-014,16,37,37.0,7.0,7.04,1.81,23.46,0.0,constant,79.2,0.009
FERM-014,18,37,36.8,7.0,7.05,2.26,22.84,0.0,constant,74.0,0.047
FERM-014,20,37,37.0,7.0,7.09,2.55,22.68,0.0,constant,79.0,0.041
FERM-014,22,37,36.9,7.0,7.13,2.21,22.52,2.0,constant,71.4,0.032
FERM-014,24,37,37.3,7.0,7.18,2.49,23.24,2.0,constant,75.1,0.05
FERM-014,26,37,36.8,7.0,7.09,3.36,22.92,2.0,constant,73.0,0.073
FERM-014,28,37,37.1,7.0,7.07,2.91,22.86,2.0,constant,70.7,0.063
FERM-014,30,37,36.9,7.0,7.09,2.9,22.53,2.0,constant,67.8,0.045
FERM-014,32,37,36.8,7.0,7.11,3.2,22.64,2.0,constant,70.2,0.066
FERM-014,34,37,36.8,7.0,7.14,4.52,21.76,2.0,constant,72.6,0.091
FERM-014,36,37,36.8,7.0,7.09,3.98,22.59,2.0,constant,71.2,0.095
FERM-014,38,37,36.7,7.0,7.07,4.23,22.1,2.0,constant,72.9,0.147
FERM-014,40,37,37.0,7.0,6.99,4.1,22.22,2.0,constant,69.4,0.129
FERM-014,42,37,36.6,7.0,7.11,4.9,21.38,2.0,constant,71.3,0.146
FERM-014,44,37,37.2,7.0,7.06,6.0,21.33,2.0,constant,74.9,0.193
FERM-014,46,37,37.0,7.0,7.08,6.03,21.61,2.0,constant,67.4,0.225
FERM-014,48,37,36.7,7.0,7.0,6.35,21.77,2.0,constant,66.6,0.255
FERM-014,50,37,37.1,7.0,7.03,6.35,21.7,2.0,constant,70.9,0.251
FERM-014,52,37,37.2,7.0,6.99,7.32,21.3,2.0,constant,67.8,0.327
FERM-014,54,37,37.2,7.0,7.08,8.19,20.61,2.0,constant,64.5,0.358
FERM-014,56,37,36.8,7.0,7.02,9.09,20.24,2.0,constant,58.7,0.421
FERM-014,58,37,37.1,7.0,7.15,8.57,19.66,2.0,constant,62.0,0.439
FERM-014,60,37,37.3,7.0,7.0,9.82,19.79,2.0,constant,58.8,0.525
FERM-014,62,37,36.5,7.0,7.08,10.23,20.28,2.0,constant,63.8,0.559
FERM-014,64,37,36.8,7.0,6.9,10.01,19.58,2.0,constant,55.6,0.577
FERM-014,66,37,36.9,7.0,7.02,11.41,19.32,2.0,constant,61.2,0.668
FERM-014,68,37,36.8,7.0,6.98,12.47,18.33,2.0,constant,56.4,0.748
FERM-014,70,37,36.8,7.0,7.02,13.1,18.71,2.0,constant,53.5,0.85
FERM-014,72,37,36.7,7.0,6.98,13.85,18.96,2.0,constant,49.4,0.909
FERM-014,74,37,37.1,7.0,6.9,15.22,17.24,2.0,constant,48.0,1.026
